Loc PackedFile
Key	Text	Tooltip
frontend_faction_leaders_localised_description_wh2_dlc09_political_party_vor_tmb_arkhan	In the Land of the Dead, no name is more hated than Nagash the Arch-Necromancer, architect of Nehekhara’s downfall. It was he that cast a great ritual and brought all the dead back to Unlife ahead of the promised Day of Awakening. Centuries before this epochal moment, he had ruled Khemri, stealing the kingship from his younger brother.
frontend_faction_leaders_localised_description_wh_main_political_party_vampire_ruler	Before rising to his current power, Mannfred von Carstein avoided the infighting of his peers and instead travelled far and wide, seeking to deepen his knowledge of necromantic lore. He made unholy pilgrimages to ancient tombs and cities, where he wrested forbidden secrets from bone-dry scrolls made from human skin, studied ancient spells in the first of the Books of the Dead and struck foul bargains with powerful long-dead beings.

When Mannfred finally returned to Sylvania, he was more powerful than ever, and he took over the Undead legions in the wake of his insane predecessor’s destruction. Though previously he had travelled in the guise of an Imperial lord, now at the height of his power his appearance has become more horrifying – his face became contorted and corpse-like, and his scalp writhing with magical energy. Yet his new-found powers are not enough, and he thirsts for evermore as part of his designs for the Imperial throne.	true
frontend_faction_leaders_loading_screen_text_wh_dlc06_political_party_skarsnik_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_empire_balthasar	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_chaos_sigvald	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc05_political_party_wood_elves_ruler	 	true
frontend_faction_leaders_localised_description_wh_dlc03_political_party_beastmen_morghur	The Beastmen revere Morghur, for he is the embodiment of disorder and mutation. As he walks, worms and insects fester to the surface, rivers travel the wrong way, and fire flits through the air. The Bray-Shamans claim that if the physical body of Morghur is cut down, then his vile spirit is simply reborn elsewhere. To the Gors, he is the essence of Chaos - the collective will of all Beastmen to fight order and burn civilisation to the ground. While the Beastmen venerate this twisted creature, the Uncloven revile him. The only one to perhaps understand the true horror of Morghur is Queen Ariel of the Wood Elves. It is she alone who perceives what the Shadowgave actually represents: a spirit of evil too powerful to be contained within a single corporeal form. Thus war rages between the Asrai and the Beastmen as the Queen seeks a way to destroy Morghur forever. The Master of Skulls knows of this endeavour but is not concerned, yet hates the Wood Elves for all they represent in turn. And as they seek his destruction, Morghur dedicates all his demented thoughts to devising their ruin.	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_cst_sartosa_ruler	The most feared of all pirates who menace the waters surrounding the city-port of Sartosa and beyond is the ‘Queen of Tides’, Aranessa Anja Saltspite. Rumour has it that she was not sired by mortal man, but is actually the daughter of the Sea-God Manann, the ‘Seafather’ himself; that she rose fully grown out of the waves in a froth of gore, with seawater flowing through her veins instead of blood. Having been cast out by her Norscan tribe as a baby, she is said to have cut off her own fishtail before heading out to sea to seek her fortune, biding her time until she was strong enough – in every sense – to take her bloody revenge upon the people who left her for dead.

Whatever Aranessa’s origins, there can be no doubt that she is greatly favoured by the Sea-God, and that a peculiar connection exists between them, for she has sailed the Great Ocean to the very ends of the world and back, through the most violent of tempests, yet always emerges unscathed. Aranessa knows that it is her duty to protect the Seafather’s realm as he protects her, but the sea is vast, and such a task would take countless lifetimes, so Manann has granted her some of the world’s most powerful seafarers – Vampire Admirals, with whom he has made pacts in exchange for their aid. Aranessa is not entirely comfortable with this alliance, but knows her Necromantic officers are undeniably useful. As Manann washes the corpses of dead sailors against the Swordfysh’s hull and upon the shores of Sartosa, her allies breathe Unlife into them, thus fortifying her crew with shipmates Manann considers more ‘permanent’.

Associations with the Undead aside, those who have met Aranessa and lived say she is a strange character indeed. Peg-legged from her long career as a buccaneer, she has no warmth in her soul and absolutely no love for man. Only the open seas and the glitter of gems can melt her scowl, but as Aranessa’s crew maintain, on those rare occasions where she deigns to smile it is like a new dawn. But what manner of dawn? A dawn of merciless, cutthroat violence, theft and murder, which rages without end – that sort of dawn. Beholden to no man, be he living or dead, Captain Aranessa Saltspite – the self-styled ‘Pirate Queen’ – is every bit as merciless as the Great Ocean itself!	true
frontend_faction_leaders_localised_description_wh2_dlc10_political_party_vor_hef_alarielle	Avelorn lies at the heart of Ulthuan and the Everqueen is its sovereign. Her realm is the principal site of the Earth Mother, and she is regarded as the spiritual leader of the entire Elven realm. The position of the Everqueen is always taken by the previous queen's firstborn daughter, conceived during her year-long ritual marriage to the Phoenix King. After this formal marriage, they are free to take fresh consorts, but only the daughter of the Phoenix King can be the new Everqueen. Hence the queens of Avelorn have always been the Everqueens of Ulthuan, forming an unbroken chain from ages past.

Avelorn itself is ancient. Its great forest is the oldest of all Elf realms. Ancient glamours lie upon its tangled groves, and creatures of legend - Treemen, Nymphs and Dryads - still walk beneath its eaves. It is a place of outstanding beauty and visceral danger to intruders, even the monsters that wander down from the Annulii mountains.

The court of the Everqueen is always on the move, travelling through Avelorn from place-to-place like a great carnival, pitching silken pavilions wherever it halts. By day, silver laughter rings through the forest as the Elves make sport. By night, faerie lights flicker in the darkness, illuminating the revels and feasting.

And yet, to mistake this Everqueen as merely a totem of the Earth Mother, Isha, would be unwise. She has a shrewd grasp of the political games played by Elven royals, and sends her own envoys to the courts - the Handmaidens - to ensure the good of all Ulthuan is upheld when such machinations are underway. And while Everqueens of the past may have avoided the battlefield, Alarielle the Radiant joins the fight without hesitation. Her power drawn from the hearts of all Asur, she is anathema to creatures of fell spirit, and no one can speak falsehood in her presence. So it is that a High Elf army might find glorious aid in its darkest hour, when the Radiant goes to war...	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_greenskins_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_skv_lord_skrolk	 	true
frontend_faction_leaders_localised_description_wh_pro02_political_party_vampire_isabella	Hurriedly married to the dark stranger Vlad by her father, ‘Mad Otto’, in order to avoid the ascent of her depraved Uncle Leopold, Isabella soon became a von Carstein far more than in name alone. Already narcissistic, prideful, and immoral in the extreme, the heir to Sylvania’s throne was, in so many ways, an ideal candidate for the Blood Kiss. To any other suitor, they would have been abhorrent, deal-breaking qualities, but not so Vlad von Carstein.

For Isabella, the marriage was at first purely one of convenience, but as the months passed her natural resistance to his charms caused Vlad to fall deeply in love with his pale bride and she for him. Although he tried to resist her requests to taste the Blood Kiss, to be made Unliving, the terrible, wasting disease that threatened to kill his coldly-beautiful new wife forced his hand. Realising that he could not continue without her, Vlad gave the dying Isabella what she desired and inducted her into the Midnight Aristocracy’s nefarious ranks.

Ever since then, the pair have been together – Isabella standing proudly by Vlad’s side, nourishing his lust for power and dominion over the Empire and beyond. On the field of battle, when fighting alongside her husband, she is strengthened by his presence and he by hers. Oft-times, Isabella von Carstein carries the Blood Chalice of Bathori before her, a goblet of gold that belonged to her bloodthirsty ancestor, brimming with fresh blood at all times. She sups it constantly, even in the cut and thrust of the fray – the blood healing her wounds almost instantly and confounding her opponents just long enough for the killing blow to be struck!	true
frontend_faction_leaders_loading_screen_text_wh_dlc06_political_party_belegar_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_hef_teclis	 	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_dwarf_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_vor_lzd_kroq_gar	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_greenskins_azhag	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc11_political_party_cst_the_drowned_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_hef_tyrion	 	true
frontend_faction_leaders_localised_description_wh2_dlc09_political_party_vor_skv_tretch_craventail	The Skaven are the ratmen gnawing at the roots of the world – an evil and conniving race that outnumber all their enemies. If only they could stop squabbling and backstabbing for long enough, and join together in one mighty alliance, then all their enemies would be wiped out under a furry tide of screeching vermin.

But that is not how the Skaven think. Betrayal, duplicity, and cowardice are the true marks of the Skaven, and in many parts of the Under-Empire such traits are lauded as virtues. Clan Rictus vaunts these qualities – they are extremely rich, with treasure holds said to rival even those of Clan Mors. Rictus dominates the passages and tunnels under Crookback Mountain, a nest-lair deep in the Dark Lands to the east of the World's Edge. However, of late their focus has been pulled far to the west…

Tretch Craventail has no right to the title of Grand Chieftain of the Deep Warrens, and yet, none answer to it but he. The wretch has risen quickly through the ranks of Clan Rictus on a mixture of luck and outright, unashamed treachery. However, no Skaven can survive on luck alone, and so Tretch is also one of the most conniving and cruel ratmen to have lived in recent times. He has developed – or it was within him all along? – an absolute knack for knowing when lethal trouble is close. It’s at these times that Craventail will mysteriously disappear, leaving whichever retinue he was 'leading' to their inevitable fate.

But despite such a 'boon' – whether a natural talent or a gift from the Horned One himself – Tretch has finally come to the attention of Clan Rictus’ leader, Lord Kratch Doomclaw, a sitting member of the Council of Thirteen. Doomclaw has ordered Tretch lead a Clan Rictus expedition to the Elf-thing lands of Naggaroth, far to the west of Crookback Mountain. It is unclear exactly what Lord Kratch’s motives are but they're probably not altruistic in nature – maybe a play for power using his most capable Chieftains, or a way to rid himself of an annoying and potential rival? Most probably, it is both...	true
frontend_faction_leaders_loading_screen_text_wh2_dlc11_political_party_vor_cst_sartosa_ruler	 	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_chaos_kholek	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_vor_skv_queek_headtaker	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_vor_def_lokhir_fellheart_ruler	 	true
frontend_faction_leaders_localised_action_points_wh_dlc08_political_party_norsca_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_vor_lzd_lord_mazdamundi	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc03_political_party_beastmen_malagor	 	true
frontend_faction_leaders_localised_action_points_wh_dlc07_political_party_bretonnia_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_lzd_kroq_gar	 	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_dwarf_grombrindal	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc08_political_party_norsca_throgg	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_tmb_arkhan	 	true
frontend_faction_leaders_localised_description_wh2_main_political_party_skv_lord_skrolk	"Brother-under-the-fur. Ha! Now you are brother-true. Reject false-words of seers and embrace true face of the Horned One! Bring Skrolk to the Wormstone, and you will be Plague Priest. Betray, and you become pus-bag."

Underneath the world lurks the Skaven - a race of noisome ratmen that despise all other things and desire world domination with every fibre of their twisted beings - from their quivering whiskers to the tips of their segmented tails.

Clan Pestilens is one of the four Greater Clans. Its members are the Plague Monks – the disciples of disease and decay. Clan Pestilens dedicate themselves with insane fervour to spreading corruption in the name of the Great Horned Rat. Pestilens was the first clan to reach Lustria; there, in the hot, fetid conditions, did the disease-ridden ratmen start to overcome the climate to found Clan Pestilens. It wasn’t long before the emergent clan encountered the Lizardmen and an age-old enmity was born. Of all the warm-blooded invaders to trespass on Lustria, it is the Skaven – and Clan Pestilens in particular – that the Lizardmen hate the most. Eventually, after decades of self-imposed exile, the Plague Monks re-joined the Under-Empire and immediately claimed their place on the Council of Thirteen. Their leader is Arch-Plaguelord Nurglitch, and while he controls the clan from Skavenblight it is Lord Skrolk that remains in Lustria to return Pestilens to greatness.

Lord Skrolk is an affront to nature. Plants wither and die where Skrolk treads and even the air around him seems to congeal and darken. Skrolk is ancient and blind, but only a fool would mistake his lack of sight for weakness… In battle, Skrolk leads from the front so he can unleash his rabid fury, wielding the Rod of Corruption and reading from the Liber Bubonicus - a tome describing every disease conjured by Pestilens that even the Chaos God, Nurgle, is said to covet. But Skrolk’s greatest asset is and always will be his cunning. This Plague Priest has lived for countless centuries and is far more than a mere frenzied zealot!	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_tmb_settra	 	true
frontend_faction_leaders_localised_description_wh_dlc07_political_party_bretonnia_fay	The Lady of the Lake is the principle Bretonnian deity, said to embody the pure, noble, courageous spirit for which the kingdom is known. Her earthly representative is the Fay Enchantress, who watches over Bretonnia from her tower in Carcassonne and upon whose wise counsel King Louen depends. In fact, during times of dynastic crisis, the Enchantress is empowered to choose the next Royarch from amongst the dukes and has, on at least one prior occasion, stripped a tyrannical or cruel ruler of his throne and commanded his own Knights to forcibly expel the oppressor from the Kingdom! Whilst undoubtedly ancient – some say thousands of years old even – the Enchantress appears to all as a beautiful young woman and is reincarnated instantly as soon as her host body wears out. Although undoubtedly a fearsome sorceress more than capable of defeating her enemies by herself, the Fay Enchantress is served by her loyal body of Grail Knights, whose lives are sworn to protect her person and obey any and all commands. She is also served by the Damsels and Prophetesses of the Lady, who are called into her service as children and become her acolytes, eventually having not insignificant magical powers of their own.

The Enchantress is the one who rouses the usually competitive Dukedoms of Bretonnia into united action when the kingdom is threatened by evil forces from without. It has even been known, at times of mortal peril, for her to ride into battle ahead of an army of her fiercely-loyal Grail Knights. On the battlefield, she uses magic to both protect Bretonnian forces from attack or weaken and strike down the foe – sometimes with a single, furious stare!	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_vor_cst_noctilus_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc10_political_party_vor_hef_alith_anar	 	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_vor_cst_noctilus_ruler	The immortal Vampire Counts of Sylvania – known to most as the Midnight Aristocracy – seldom venture from the comfort of their dank castles and certainly very few have been known to leave their fell feeding grounds for the uncertain life of the sea-borne adventurer. Nyklaus von Carstein, therefore, is something of an anomaly among his kind…

 The infamous fleet commander now known as Count Noctilus is leader of the Dreadfleet – a malevolent gathering of dissolute (and desiccated) Undead warship captains, including notorious privateers such as the Shadewraith, the Skabrus, the Black Kraken and the Curse of Zandri, among others, who bring abject ruin to the high seas and damnation to living seafarers. Although once a member of Sylvania’s aristocratic Vampire dynasty, he had a markedly different vision from his squabbling peers of how he would achieve Necromantic supremacy. After studying the countless charts which map the ebb and flow of magic across the world, von Carstein realised that by mastering the art of seafaring he would be able to harness the magical gales that whirl and cascade across the oceans.

 This newfound route to power eventually led him to translocate himself and his Undead minions to the bone-choked morass of the Galleon’s Graveyard, a fell sea-based realm of the Unliving between the tangible and intangible worlds that entraps shipwrecked vessels from across the Great Ocean. It was in this mysterious place that Nyklaus von Carstein founded his darkling empire and renamed himself Count Noctilus.

At the centre of the Galleon’s Graveyard, Noctilus has feasted upon the magic of a sentient whirlpool known as the Maelstrom – a skull-strewn tempest of magic that sucks in shipwrecks, plunder, and drowned sailors from beyond the veil like a giant lodestone. By using the whirlpool’s raw power to draw in the shattered remains of dead warships, he has forged a grotesque seafaring vessel of his own – the Bloody Reaver, an amalgam of rotting galleons and eldritch power upon which sits the dark and jagged crag of his floating castle, standing proudly like a conqueror’s statue! 

As the clock strikes midnight, the Dreadfleet heads out to sea, its Undead captains eager to slake their unholy thirsts. Their warships of the damned emerge from banks of sulphurous fog, illuminated only by flickering, pallid ghostlights, drawing closer with the sickening slowness of a recurring nightmare before the silence is broken by the thunderous roar of their lethal broadsides! After each raid, the Dreadfleet disappears back into its watery lair as quickly and silently as it first appeared, far from the reach of the living.	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_tmb_khatep	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_skv_lord_skrolk	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_hef_tyrion	 	true
frontend_faction_leaders_localised_action_points_wh_pro02_political_party_vlad_ruler	 	true
frontend_faction_leaders_localised_description_wh_dlc07_political_party_bretonnia_ruler	King Louen Leoncoeur – ‘the Lionhearted’ – is the current King of Bretonnia, having ascended to the throne following a unanimous vote of his peers and with the consent of the Fay Enchantress, the earthly representative of the blessed Lady of the Lake. It is this approval that means the most to Louen, for in years past he completed a Grail Quest, expelling evil from Bretonnian lands before supping from the mystical chalice and receiving the Lady’s blessing. From his capital at Couronne, the King rules wisely and with an even-hand when dealing with Knight or noble alike. Fairness in all matters is his watchword, never allowing the law as written to compromise its noble intent, never refusing anyone – peasants excepted of course – a hearing in his presence to air grievances of which he must be the judge. So great is Louen’s statecraft and mastery of diplomacy that many consider him to be not just the natural successor of Gilles the Uniter, but believe he is descended from the same noble bloodline.

On the battlefield, Louen is a deadly adversary, a natural general, and the Lady’s chosen champion – leading the Knights of Bretonnia into the fray upon his noble Hippogryph, Beaquis, and smiting evil wherever he finds it. Somehow, the King has halted the aging process, appearing to be a much younger man than his birth records belie; maybe it is the Lady’s favour, her eternal blessings – or even her ethereal kiss – that enables Louen to hold back the advancing years and continue to lead his kingdom to glory? For glory is at hand – the time has come for Bretonnians to rally under King Louen’s banner and, with the blessing of the Lady and the protection of the Fay Enchantress, march on dark, corrupted Mousillon and bring it back under control once and for all!	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_skv_queek_headtaker	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_hef_teclis	 	true
frontend_faction_leaders_localised_description_wh2_main_political_party_vor_lzd_lord_mazdamundi	"The time of inaction is over. The great purpose must be accomplished."

The Lizardmen are the reptilian guardians of Order. They follow the Great Plan set down by the Old Ones, as interpreted by the Slann Mage-Priests who direct the small and capable Skinks, the Saurus Warriors, bestial Kroxigor and myriad other reptilian servants.

Being cold-blooded, Lizardmen reside in the warmer climates, mainly across the jungle-continent of Lustria and the Southlands. Hidden within the undergrowth are the temple-cities where the Slann contemplate and the other reptilian castes live to serve the Old Ones’ will. Shining brightest of all the ancient temple-cities is Hexoatl, the City of the Sun. Though Itza is the First City, Hexoatl has eclipsed it in importance due to its status as home to Lord Mazdamundi, the most active of all the remaining Slann Mage-Priests. Due to its location and history, the City of the Sun is the most fortified and martial of all the temple-cities. Whereas the boundaries of most other cities simply merge with the jungle, Hexoatl has mighty walls and serried ranks of Saurus patrol its plazas. Until recently, even the Norse trespassers of Skeggi and its surrounding colonies avoided Hexoatl, although that has changed of late.

Yet it is not just the city and its reptilian legions that enemies and invaders must be wary of, but its mighty leader, Lord Mazdamundi, oldest and most powerful of the living Slann Mage-priests; he who can bring ruination upon cities; he that rides the horned beast.

After years of contemplation, Mazdamundi has come to a simple epiphany: the Great Plan cannot move to the next phase until the first stage has been completed. This involves relocating a few, select races and the utter obliteration of the fell spawn that infests the world.

And so, with the fire of Old One, Chotec, burning within Lord Mazdamundi, the time of inaction is over – the Great Plan will be executed – order *will* come from Chaos, no matter the cost!	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_vampire_heinrich	 	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_vor_def_lokhir_fellheart_ruler	From the forbidding, blackened towers of their sprawling dread city-port Karond Kar, the Dark Elves – or Druchii, as they are called in the Elven tongue – wile away their extremely long lives indulging in internecine plots, twisted schemes, depraved, debauched acts of all kinds, and of course wanton cruelty, sickening torture and bad, old-fashioned death. With devotions such as these, you would think that a life of adventure on the perilous high seas of the Great Ocean – endlessly fighting, raiding and plundering, at great personal risk – would be far too much like hard work for the hedonistic Druchii. Yet there are some among their number who eschew the decadent lifestyles of their peers, throwing caution, and themselves, to the wind, quite literally.

Of course, for many the intention is to escape the dangers of Naggarothi life, where execution or murder, always accompanied by a smile, if not maniacal laughter, are always close by, if not waiting around the next corner. Not so in the case of Lokhir Fellheart – the dreaded ‘Krakenlord’. He was born to ply the rolling seas, bringing death to those stupid enough to attempt to traverse them, and fire, terror and enslavement to unsuspecting foreign shores. Countless ports and coastal cities lie ruined and ablaze in his wake, for Fellheart is the latest in a long line of doom-bringing admirals to command the Black Ark known as the Tower of the Blessed Dread.

As a result of his terrible exploits, Fellheart has accumulated much plunder – wealth beyond measure, in fact – along with far greater glory than all of his forebears combined. More treasure flows through Karond Kar than ever before – of both the shiny sort and the fleshy, enslaved kind – earning him the grudging respect, if not quite the trust, of the city-port’s Dreadlord masters. But that is enough for Fellheart, for he cares little for politics or anything much except loot and plunder and what it can buy him – the loyalty of his Corsairs and the lavish bribes he pays to insalubrious officials that enable him to operate freely. Although he keeps the best pieces for himself, Fellheart is admired by his crew for his generosity, a quality not normally associated with Dark Elves! They also trust him due to the personal courage he displays in battle, a dangerous habit that other Druchii admirals tend to lose as soon as they can, lest their days on account upon the Great Ocean be very few in number!

It is certainly true that the privations of sea-life, including his high-pressure command, have done little to blunt Lokhir Fellheart’s swordplay – he fights as naturally as he reads the oceans. Well aware that the loyalties of pirate crews hold only as long as their captain’s reputation, Fellheart relentlessly slays enemy heroes, tossing their severed heads onto an ever-growing pile, knowing full well that every skull adds another page to the book of his legend and gives mutineers more than a few compelling reasons not to cross swords with their captain!	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_def_malekith	 	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_vor_vampire_coast_ruler	Piracy was not Luthor Harkon’s initial career choice. The Vampire, whose origins are shrouded in mystery, was travelling in his sarcophagus across the Great Ocean, aboard an Empire merchant ship, when it was attacked by a band of savage Norscan raiders. Unfortunately for them, in their rabid scramble for loot they prised open Harkon’s burial chest, awakening him from his dreamless slumber. By the time the ship broke up on the rocky Lustrian coastline, all the ‘surviving’ crew had undergone something of a change, in both their allegiance and their vital signs…

Since that day, Harkon has ruled the region now known as the Vampire Coast, setting sail upon the Great Ocean in search of loot, plunder, and fresh recruits to raise into his service. As leader of a pirate fleet crewed exclusively by the dead and damned, he holds sway over a sea region of high winds and perilous currents that have proven to be incredibly treacherous to many unwary vessels, swelling his horde of Undead mariners with the reanimated corpses of shipwrecked unfortunates.

Luthor Harkon teeters constantly on the very brink of insanity due in no small part to his colossal pride and greed, qualities which on one devastating, fateful occasion led him to almost lose his life as well as his mind, and certainly lost him all of his magical abilities short of the power to raise his minions and bind them to his inexorable will. The story goes that, while on a fateful quest to further augment his already not-inconsiderable might, Harkon attempted to use his Dark Magic to enter a chamber inside a Lizardman temple buried deep within the deadly Lustrian jungle. Powerful glyphs barred his way, but he pushed onwards in spite of the barriers and driven by his fatal flaw – his great arrogance and hubris - causing the magical seals to retaliate and drain his magical power and then his lifeforce, whilst the walls of the ancient ritual chamber began to crumble. With supreme effort, Harkon managed to break free and stagger outside as the passageway collapsed behind him, but the damage had been done – his connection to the Winds of Magic was severed and his mind was shattered, leaving his personality fractured into a dozen different facets which to this day battle for dominance in his mind.

In the years since, the only common goal that Luthor Harkon’s various personalities have been able to work towards is that of finding a cure for his condition. To this end, the Pirate King of the Vampire Coast has bent his obsessions to seizing Slann artefacts in the hope that their power can heal his damaged psyche!	true
frontend_faction_leaders_localised_description_wh2_main_political_party_vor_def_morathi	"They will betray you, my son, they always do. Let me end them first."

All Elves were once as one, living in contentment in their island paradise of Ulthuan. Alas, nothing endures forever. The Daemons came and Aenarion strode forth to vanquish them. At first a mighty hero… then he drew the Sword of Khaine and doomed his line.

The Daemons were banished, the Great Vortex created, but in victory came the Elves’ ultimate defeat. A schism was rent between those who had been most loyal to Aenarion’s line, and the rest of Ulthuan. Soon Elf fought Elf and the Dark Elves, or, more accurately, the Druchii, were forged in war, blood and murder. The events that led to this sundering happened millennia ago, and yet, the grand architect of a whole race’s tragedy not only still lives but remains one of the most powerful of all their rulers. She is the mother of the Witch King; she is Morathi, the Hag Sorceress of Ghrond.

Morathi was Aenarion’s second wife. He rescued the beautiful seeress from a Slaaneshi host. As the legends tell it, they soon fell in love, and Morathi’s influence became absolute. Through their union came a son, Malekith, destined to become the Witch King. This alone guarantees Morathi a place in history, but she is far more than a mother alone. It was Morathi that broke apart the magical spectrum to fashion Dark Magic. It was she that spread the Cult of Pleasure throughout Ulthuan, fermenting the seeds of discord and ensuring that Malekith’s followers were ready when he made his move against the usurpers of Ulthuan.

To this day, Morathi is both revered and hated by her own kin. While the Witch King tolerates his mother, she is more likely to be manipulating events that furnish her own agenda. Seduction and assassination are her favoured weapons, although she is no stranger to open war. Over millennia the Cult of Pleasure’s influence has waxed and waned, but it has always remained under Morathi’s sway. And so - even as Malekith banishes the Hag Sorceress away from the traditional powerbase of Ghrond to the Ancient City of Quintex - her followers are ready and waiting.	true
frontend_faction_leaders_localised_description_wh_main_political_party_empire_ruler	The Emperor is Karl Franz, Prince of Altdorf and Elector Count of Reikland. Karl Franz is said to be the greatest statesman the Old World has ever seen. He is also a military genius and a valiant general. The Emperor frequently takes personal command of his soldiers, like Sigmar, the Warrior-God of old, smiting enemies of the Empire with every blow.

There is little doubt that Karl Franz is one of the greatest generals of his age. He stands at the forefront of the battles against those that would see his beloved realm torn asunder, and it is a responsibility that weighs heavily upon his shoulders.	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_vor_tmb_khalida	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc04_political_party_empire_volkmar	 	true
frontend_faction_leaders_localised_description_wh_main_political_party_chaos_sigvald	Though he appears to be little more than sixteen summers of age, Sigvald the Magnificent has blighted the world for over three hundred years. The personification of beauty on the outside, but rot within, Sigvald rides at the head of an army of utterly devoted followers who would give their lives for him without a second thought. Any who the Prince deems to be ugly, crude or irritating he has put to the sword, for he is the chosen scion of Slaanesh, the Chaos God of excess, luxurious passions and sensual indulgence, but also of cruel torments and despairing agony.	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_vampire_coast_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc03_political_party_beastmen_morghur	 	true
frontend_faction_leaders_localised_description_wh_dlc05_political_party_wood_elves_ruler	Orion is the god-king of the Wood Elves, a powerful being who dies each Midwinter upon a pyre only to be born again in Spring. A savage King, he is the vessel of the Elven God, Kurnous, the Hunter. However, Orion's savagery is tempered with the wisdom of Queen Ariel's guidance and that of the countless hosts who choose to take his form each year. Every vernal equinox, a young prince is taken to the Oak of Ages and there fashioned by the Elven Queen into the King's mighty form. With each year that passes, another chosen one is called and another voice added to the choir of personalities that influence Orion. The eldest are now the faintest of whispers, having lived as the King thousands of years hence, while the most recent add their youthful fury to the god-King's will. And yet the 'King in the Wood' persists, continuing to reign throughout the many seasons of his existence. In battle, when his realm  is threatened, Orion is the first to fight in its defence. Taking up his mighty weapons of war, he winds his great horn and calls the Elves of Athel Loren to the Wild Hunt!	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_vampire_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc07_political_party_bretonnia_fay	 	true
frontend_faction_leaders_loading_screen_text_wh_pro02_political_party_vampire_isabella	 	true
frontend_faction_leaders_localised_description_wh_dlc08_political_party_norsca_throgg	King Throgg is a most unusual Troll. His race is famed for their fierce ways and brutish strength and for a corresponding lack of intelligence but whilst Throgg may be a vicious brute, he is no idiot. In the bone-strewn wastes of Troll Country, at the heart of his icy labyrinth, he sits and thinks, brooding alone on his rocky throne, the filth-encrusted crown ringing one of his yellowed tusks a once-priceless heirloom taken from a great warrior whose noble quest led him only to Throgg's gullet.

Once, Throgg was happy with a life of hunting and killing. He led his monstrous kin in successful raids, ambushes and night attacks, using the harsh climate of the north as an ally; to a Troll like Throgg, a brutal ice-shard blizzard is no more troubling than a light summer rain. Throgg became known to the warriors of the Old World as Wintertooth, a fearsome and mindless adversary. 

Yet the mutations Throgg and his kin welcome can affect the mind too. One moonless night, as Throgg picked the flesh of his latest victim from his tusks, he stopped to consider the broken bodies of his prey. He began to think. As Throgg muttered to himself through the following days, his eyes burning with cold fire, a grim and malevolent cunning grew within him. If Man and the other races of the so-called civilised lands of the south were so keen to fight him and his bestial subjects, then fight them he would. He would gather a nightmarish horde of Chaos-infested creatures and overrun the lands of man in the name of the Dark Gods!	true
frontend_faction_leaders_loading_screen_text_wh_dlc04_political_party_vampire_helman	 	true
