units_custom_battle_permissions_tables	7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh_main_grn_greenskins	true	wh2_mixu_grn_cha_savage_orc_shaman_boar	true	true	ui/portraits/portholes/mixus_lords/grn_savage_orc_shaman_1.png	wh2_uniform_grn_savage_orc_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_greenskins	true	wh2_mixu_grn_cha_savage_orc_shaman_wyvern	true	true	ui/portraits/portholes/mixus_lords/grn_savage_orc_shaman_1.png	wh2_uniform_grn_savage_orc_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_savage_orc_shaman	true	true	ui/portraits/portholes/mixus_lords/grn_savage_orc_shaman_2.png	wh2_uniform_grn_savage_orc_shaman_2	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_savage_orc_shaman_boar	true	true	ui/portraits/portholes/mixus_lords/grn_savage_orc_shaman_2.png	wh2_uniform_grn_savage_orc_shaman_2	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_savage_orc_shaman_wyvern	true	true	ui/portraits/portholes/mixus_lords/grn_savage_orc_shaman_2.png	wh2_uniform_grn_savage_orc_shaman_2	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_orc_great_shaman	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_orc_great_shaman_boar	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_orcs_of_the_bloody_hand	true	wh2_mixu_grn_cha_orc_great_shaman_wyvern	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_greenskins	true	wh2_mixu_grn_cha_orc_great_shaman	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_greenskins	true	wh2_mixu_grn_cha_orc_great_shaman_boar	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_main_grn_greenskins	true	wh2_mixu_grn_cha_orc_great_shaman_wyvern	true	true	ui/portraits/portholes/wh_main_grn_greenskins/grn_orc_shaman_campaign_02_0.png	wh2_uniform_grn_orc_great_shaman_1	wh_main_grn_cha_orc_shaman_0
wh_dlc03_bst_beastmen	true	wh2_mixu_bst_cha_doombull	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_1	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_bst_beastmen	true	wh2_mixu_bst_cha_doombull_shield	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_shield_1	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_bst_beastmen	true	wh2_mixu_bst_cha_doombull_dual_wield	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_dual_wield_1	wh_dlc03_bst_cha_gorebull_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_darkweaver	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_darkweaver	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_darkweaver	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_darkweaver	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_darkweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_darkweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_darkweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_darkweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_darkweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_darkweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_darkweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_darkweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_darkweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_darkweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_darkweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_darkweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_darkweaver_2.png	wh2_uniform_wef_darkweaver_2	wh2_main_def_cha_sorceress_dark_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_highweaver	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_highweaver	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_highweaver	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_highweaver	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_highweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_highweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_highweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_highweaver_elven_steed	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_highweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_highweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_highweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_highweaver_great_eagle	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wood_elves	true	wh2_mixu_wef_cha_highweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_argwylon	true	wh2_mixu_wef_cha_highweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_wydrioth	true	wh2_mixu_wef_cha_highweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_dlc05_wef_torgovann	true	wh2_mixu_wef_cha_highweaver_unicorn	true	true	ui/portraits/portholes/mixus_lords/wef_highweaver_2.png	wh2_uniform_wef_highweaver_2	wh_main_emp_cha_wizard_light_0
wh_main_chs_chaos	true	wh2_mixu_chs_cha_shaggoth_champion	true	true	ui/portraits/portholes/mixus_lords/chs_shaggoth_champion_1.png	wh2_uniform_chs_shaggoth_champion_1	wh_main_vmp_cha_vampire_0
wh_main_dwf_dwarfs	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_barak_varr	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_azul	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_hirn	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_izor	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_3.png	wh2_uniform_dwf_giant_slayer_3	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_kadrin	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_norn	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_karak_ziflin	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_zhufbar	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_2.png	wh2_uniform_dwf_giant_slayer_2	wh2_mixu_dwf_cha_giant_slayer
wh_main_dwf_kraka_drak	false	wh2_mixu_dwf_cha_giant_slayer	true	true	ui/portraits/portholes/mixus_lords/dwf_giant_slayer_1.png	wh2_uniform_dwf_giant_slayer_1	wh2_mixu_dwf_cha_giant_slayer
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_fimir_warlord	true	true	ui/portraits/portholes/mixus_lords/nor_fimir_warlord_2.png	wh2_uniform_nor_fimir_warlord_2	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_fimir_warlord	true	true	ui/portraits/portholes/mixus_lords/nor_fimir_warlord_1.png	wh2_uniform_nor_fimir_warlord_1	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_death_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_1.png	wh2_uniform_nor_shaman_sorcerer_lord_1	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_2.png	wh2_uniform_nor_shaman_sorcerer_lord_2	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_norsca	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_warhorse	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_chariot	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_manticore	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc08_nor_wintertooth	true	wh2_mixu_nor_cha_shaman_sorcerer_lord_metal_warshrine	true	true	ui/portraits/portholes/mixus_lords/nor_shaman_sorcerer_lord_3.png	wh3_uniform_nor_shaman_sorcerer_lord_3	wh2_mixu_nor_cha_shaman_sorcerer_lord_fire
wh_dlc05_bst_morghur_herd	true	wh2_mixu_bst_cha_doombull	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_1	wh_dlc03_bst_cha_gorebull_0
wh_dlc05_bst_morghur_herd	true	wh2_mixu_bst_cha_doombull_shield	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_shield_1	wh_dlc03_bst_cha_gorebull_0
wh_dlc05_bst_morghur_herd	true	wh2_mixu_bst_cha_doombull_dual_wield	true	true	ui/portraits/portholes/mixus_lords/bst_doombull_1.png	wh2_uniform_bst_doombull_dual_wield_1	wh_dlc03_bst_cha_gorebull_0
wh_main_emp_empire_qb1	true	wh2_mixu_emp_cha_wizard_lord_shadow	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb2	true	wh2_mixu_emp_cha_wizard_lord_shadow	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb3	true	wh2_mixu_emp_cha_wizard_lord_shadow	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb1	true	wh2_mixu_emp_cha_wizard_lord_shadow_barded_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb2	true	wh2_mixu_emp_cha_wizard_lord_shadow_barded_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb3	true	wh2_mixu_emp_cha_wizard_lord_shadow_barded_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb1	true	wh2_mixu_emp_cha_wizard_lord_shadow_pegasus	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb2	true	wh2_mixu_emp_cha_wizard_lord_shadow_pegasus	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb3	true	wh2_mixu_emp_cha_wizard_lord_shadow_pegasus	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb1	true	wh2_mixu_emp_cha_wizard_lord_shadow_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb2	true	wh2_mixu_emp_cha_wizard_lord_shadow_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb3	true	wh2_mixu_emp_cha_wizard_lord_shadow_warhorse	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_02_0.png	wh2_uniform_emp_wizard_lord_shadow_2	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_emp_empire_qb1	true	wh2_mixu_emp_cha_wizard_lord_heavens	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh2_uniform_emp_wizard_lord_heavens_1	wh_main_emp_cha_wizard_heavens_0
wh_main_emp_empire_qb2	true	wh2_mixu_emp_cha_wizard_lord_heavens	true	true	UI/Portraits/Portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh2_uniform_emp_wizard_lord_heavens_1	wh_main_emp_cha_wizard_heavens_0
