campaign_character_arts_tables	7
art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
wh_main_art_set_grn_goblin_great_shaman_01_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319087		0	0	0
wh_main_art_set_grn_goblin_great_shaman_02_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319088		0	0	0
wh_main_art_set_grn_goblin_great_shaman_03_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319089		0	0	0
wh_main_art_set_grn_goblin_great_shaman_04_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319090		0	0	0
wh_main_art_set_grn_goblin_great_shaman_05_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_05			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319091		0	0	0
wh_main_art_set_grn_goblin_great_shaman_06_rebel	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_06			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	2319092		0	0	0
wh_main_art_set_grn_orc_warboss_01_rebel	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	2319093		0	0	0
wh_main_art_set_grn_orc_warboss_02_rebel	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	2319094		0	0	0
wh_main_art_set_grn_orc_warboss_03_rebel	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	2319095		0	0	0
wh_main_art_set_grn_orc_warboss_04_rebel	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	2319096		0	0	0
wh_main_art_set_grn_orc_warboss_05_rebel	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_05			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	2319097		0	0	0
wh2_main_art_set_hef_prince_01_rebel	0	0		none	wh2_main_uniform_hef_prince_01			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	2319098		0	0	0
wh2_main_art_set_hef_prince_02_rebel	0	0		none	wh2_main_uniform_hef_prince_02			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	2319099		0	0	0
wh2_main_art_set_hef_prince_03_rebel	0	0		none	wh2_main_uniform_hef_prince_03			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	23190100		0	0	0
wh2_main_art_set_hef_prince_04_rebel	0	0		none	wh2_main_uniform_hef_prince_04			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	23190101		0	0	0
wh2_main_art_set_hef_princess_01_rebel	0	0		none	wh2_main_uniform_hef_princess_01			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_lord_hu1b_elf_sword_and_bow	cam_medium_ship_05	cam_medium_ship_05	23190102		0	0	0
wh2_main_art_set_hef_princess_02_rebel	0	0		none	wh2_main_uniform_hef_princess_02			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_lord_hu1b_elf_sword_and_bow	cam_medium_ship_05	cam_medium_ship_05	23190103		0	0	0
wh2_main_art_set_hef_princess_03_rebel	0	0		none	wh2_main_uniform_hef_princess_03			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_lord_hu1b_elf_sword_and_bow	cam_medium_ship_05	cam_medium_ship_05	23190104		0	0	0
wh2_main_art_set_lzd_saurus_old_blood_01_rebel	0	0		none	wh2_main_uniform_lzd_saurus_old_blood_01			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_club_and_shield	cam_transport_ship_04	cam_transport_ship_04	23190105		0	0	0
wh2_main_art_set_lzd_saurus_old_blood_02_rebel	0	0		none	wh2_main_uniform_lzd_saurus_old_blood_02			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_club_and_shield	cam_transport_ship_04	cam_transport_ship_04	23190106		0	0	0
wh2_main_art_set_lzd_saurus_old_blood_03_rebel	0	0		none	wh2_main_uniform_lzd_saurus_old_blood_03			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_club_and_shield	cam_transport_ship_04	cam_transport_ship_04	23190107		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_01_rebel	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_01			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	23190108		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_02_rebel	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_02			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	23190109		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_03_rebel	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_03			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	23190110		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_04_rebel	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_04			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	23190111		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_05_rebel	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_05			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	23190112		0	0	0
wh_main_art_set_nor_marauder_chieftain_01_rebel	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_01			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	23190113		0	0	0
wh_main_art_set_nor_marauder_chieftain_02_rebel	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_02			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	23190114		0	0	0
wh_main_art_set_nor_marauder_chieftain_03_rebel	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_03			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	23190115		0	0	0
wh_main_art_set_nor_marauder_chieftain_04_rebel	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_04			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	23190116		0	0	0
wh2_main_art_set_skv_grey_seer_plague_01_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_01			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190117		0	0	0
wh2_main_art_set_skv_grey_seer_plague_02_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_02			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190118		0	0	0
wh2_main_art_set_skv_grey_seer_plague_03_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_03			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190119		0	0	0
wh2_main_art_set_skv_grey_seer_plague_04_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_04			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190120		0	0	0
wh2_main_art_set_skv_grey_seer_ruin_01_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_01			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190121		0	0	0
wh2_main_art_set_skv_grey_seer_ruin_02_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_02			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190122		0	0	0
wh2_main_art_set_skv_grey_seer_ruin_03_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_03			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190123		0	0	0
wh2_main_art_set_skv_grey_seer_ruin_04_rebel	0	0		none	wh2_main_uniform_skv_grey_seer_04			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_staff_and_sword	cam_medium_ship_06	cam_medium_ship_06	23190124		0	0	0
wh2_main_art_set_skv_warlord_01_rebel	0	0		none	wh2_main_uniform_skv_warlord_01			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	23190125		0	0	0
wh2_main_art_set_skv_warlord_02_rebel	0	0		none	wh2_main_uniform_skv_warlord_02			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	23190126		0	0	0
wh2_main_art_set_skv_warlord_03_rebel	0	0		none	wh2_main_uniform_skv_warlord_03			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	23190127		0	0	0
wh_dlc05_art_set_wef_ancient_treeman_rebel	0	0		none	wh_dlc05_uniform_wef_ancient_treeman			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu21_treeman	cam_transport_ship_03	cam_transport_ship_03	23190128		0	0	0
wh_dlc05_art_set_wef_glade_lord_01_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_01			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190129		0	0	0
wh_dlc05_art_set_wef_glade_lord_02_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_02			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190130		0	0	0
wh_dlc05_art_set_wef_glade_lord_03_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190131		0	0	0
wh_dlc05_art_set_wef_glade_lord_04_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_04			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190132		0	0	0
wh_dlc05_art_set_wef_glade_lord_05_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_05			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190133		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_01_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_01			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190134		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_02_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_02			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190135		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_03_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190136		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_04_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_04			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190137		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_05_rebel	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_05			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	23190138		0	0	0
wh_main_art_set_brt_lord_01_rebel	0	0		none	wh_main_uniform_brt_lord_campaign_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190139		0	0	0
wh_main_art_set_brt_lord_02_rebel	0	0		none	wh_main_uniform_brt_lord_campaign_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190140		0	0	0
wh_main_art_set_brt_lord_03_rebel	0	0		none	wh_main_uniform_brt_lord_campaign_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190141		0	0	0
wh_main_art_set_brt_lord_04_rebel	0	0		none	wh_main_uniform_brt_lord_campaign_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190142		0	0	0
wh_dlc07_art_set_brt_prophetess_beasts_01_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190143		0	0	0
wh_dlc07_art_set_brt_prophetess_beasts_02_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190144		0	0	0
wh_dlc07_art_set_brt_prophetess_beasts_03_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190145		0	0	0
wh_dlc07_art_set_brt_prophetess_beasts_04_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190146		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_01_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190147		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_02_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190148		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_03_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190149		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_04_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190150		0	0	0
wh_dlc07_art_set_brt_prophetess_life_01_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190151		0	0	0
wh_dlc07_art_set_brt_prophetess_life_02_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190152		0	0	0
wh_dlc07_art_set_brt_prophetess_life_03_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190153		0	0	0
wh_dlc07_art_set_brt_prophetess_life_04_rebel	0	0		none	wh_dlc07_uniform_brt_prophetess_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190154		0	0	0
wh_dlc07_art_set_chs_sorcerer_lord_shadow_01_rebel	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	23190155		0	0	0
wh_dlc07_art_set_chs_sorcerer_lord_shadow_02_rebel	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	23190156		0	0	0
wh_dlc07_art_set_chs_sorcerer_lord_shadow_03_rebel	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_04			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	23190157		0	0	0
wh_dlc07_art_set_chs_sorcerer_lord_shadow_04_rebel	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	23190158		0	0	0
wh_dlc06_art_set_dwf_runelord_01_rebel	0	0		none	wh_dlc06_uniform_dwf_runelord_01			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	23190159		0	0	0
wh_dlc06_art_set_dwf_runelord_02_rebel	0	0		none	wh_dlc06_uniform_dwf_runelord_02			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	23190160		0	0	0
wh_dlc06_art_set_dwf_runelord_03_rebel	0	0		none	wh_dlc06_uniform_dwf_runelord_03			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	23190161		0	0	0
wh_dlc06_art_set_dwf_runelord_04_rebel	0	0		none	wh_dlc06_uniform_dwf_runelord_04			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	23190162		0	0	0
wh_main_art_set_dwf_lord_01_rebel	0	0		none	wh_main_uniform_dwf_lord_campaign_01			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	23190163		0	0	0
wh_main_art_set_dwf_lord_02_rebel	0	0		none	wh_main_uniform_dwf_lord_campaign_02			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	23190164		0	0	0
wh_main_art_set_dwf_lord_03_rebel	0	0		none	wh_main_uniform_dwf_lord_campaign_03			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	23190165		0	0	0
wh_main_art_set_dwf_lord_04_rebel	0	0		none	wh_main_uniform_dwf_lord_campaign_04			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	23190166		0	0	0
wh_main_art_set_dwf_lord_05_rebel	0	0		none	wh_main_uniform_dwf_lord_campaign_05			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	23190167		0	0	0
wh_dlc04_art_set_emp_arch_lector_01_rebel	0	0		none	wh_dlc04_uniform_emp_arch_lector_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	23190168		0	0	0
wh_dlc04_art_set_emp_arch_lector_02_rebel	0	0		none	wh_dlc04_uniform_emp_arch_lector_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	23190169		0	0	0
wh_dlc04_art_set_emp_arch_lector_03_rebel	0	0		none	wh_dlc04_uniform_emp_arch_lector_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	23190170		0	0	0
wh_dlc04_art_set_emp_arch_lector_04_rebel	0	0		none	wh_dlc04_uniform_emp_arch_lector_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	23190171		0	0	0
wh_main_art_set_emp_general_01_rebel	0	0		none	wh_main_uniform_emp_general_campaign_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190172		0	0	0
wh_main_art_set_emp_general_02_rebel	0	0		none	wh_main_uniform_emp_general_campaign_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190173		0	0	0
wh_main_art_set_emp_general_03_rebel	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190174		0	0	0
wh_main_art_set_emp_general_04_rebel	0	0		none	wh_main_uniform_emp_general_campaign_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190175		0	0	0
wh_main_art_set_emp_general_05_rebel	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190176		0	0	0
wh_main_art_set_ksl_general_01_rebel	0	0		none	wh_main_uniform_emp_general_campaign_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190177		0	0	0
wh_main_art_set_ksl_general_02_rebel	0	0		none	wh_main_uniform_emp_general_campaign_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190178		0	0	0
wh_main_art_set_ksl_general_03_rebel	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190179		0	0	0
wh_main_art_set_ksl_general_04_rebel	0	0		none	wh_main_uniform_emp_general_campaign_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190180		0	0	0
