character_traits_tables	2
key	no_going_back_level	hidden	precedence	icon	ui_priority	pre_battle_speech_parameter
wh_main_skill_innate_emp_karl_franz	1	false	1	human	1	
wh_main_skill_innate_grn_azhag_the_slaughterer	1	false	1	greenskin	1	
wh_main_skill_innate_grn_choppa_envy	1	false	1	greenskin	1	
wh_main_skill_innate_grn_grimgor_ironhide	1	false	1	greenskin	1	
wh_main_skill_innate_grn_stabba_envy	1	false	1	greenskin	1	
wh_main_skill_innate_vmp_dark_acolyte	1	false	1	vampire_counts	1	
wh_main_skill_innate_vmp_ghoul_whisperer	1	false	1	vampire_counts	1	
wh_main_skill_innate_vmp_heinrich_kemmler	1	false	1	vampire_counts	1	
wh_main_skill_innate_vmp_mannfred_von_carstein	1	false	1	vampire_counts	1	
wh_main_skill_innate_vmp_summon_creatures	1	false	1	vampire_counts	1	
wh_pro01_skill_innate_dwf_grombrindal	1	false	1	dwarf	1	
wh_pro02_skill_innate_vmp_isabella	1	false	1	vampire_counts	1	
