technologies_tables	5
key	building_level	position_index	icon_name	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	unique_index	is_civil	is_engineering	is_military
tech_dlc05_2_morai_heg	wh_main_chs_port	0	wh_dlc05_wood_elves_morai_heg	0	0	0	0	false	false	"placeholder.tga"	7164	false	false	true
tech_dlc05_2_nethu	wh_main_chs_port	0	wh_dlc05_wood_elves_nethu	0	0	0	0	false	false	"placeholder.tga"	7148	false	false	true
tech_dlc05_2_the_rephallim	wh_main_chs_port	0	wh_dlc05_wood_elves_the_rephallim	0	0	0	0	false	false	"placeholder.tga"	7154	false	false	true
tech_dlc07_brt_chivalry_beastmen_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_beastmen_1	0	0	0	0	false	false	"placeholder.tga"	7521	false	false	true
tech_dlc07_brt_chivalry_chaos_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_chaos_1	0	0	0	0	false	false	"placeholder.tga"	7455	false	false	true
tech_dlc07_brt_chivalry_dark_elves	wh_main_chs_port	1	tech_dlc07_brt_chivalry_dark_elves_1	0	0	0	0	false	false	"placeholder.tga"	1846126703	false	false	true
tech_dlc07_brt_chivalry_greenskins_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_greenskins_1	0	0	0	0	false	false	"placeholder.tga"	7424	false	false	true
tech_dlc07_brt_chivalry_greenskins_2	wh_main_chs_port	1	tech_dlc07_grey_mountain_watch	0	0	0	0	false	false	"placeholder.tga"	7333	false	false	true
tech_dlc07_brt_chivalry_norsca_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_norsca_1	0	0	0	0	false	false	"placeholder.tga"	7437	false	false	true
tech_dlc07_brt_chivalry_norsca_2	wh_main_chs_port	1	tech_dlc07_brt_chivalry_norsca_2	0	0	0	0	false	false	"placeholder.tga"	564161599	false	false	true
tech_dlc07_brt_chivalry_skaven	wh_main_chs_port	1	tech_dlc07_brt_chivalry_skaven_1	0	0	0	0	false	false	"placeholder.tga"	1806229442	false	false	true
tech_dlc07_brt_chivalry_tomb_kings	wh_main_chs_port	1	tech_dlc07_brt_chivalry_tomb_kings_1	0	0	0	0	false	false	"placeholder.tga"	469673730	false	false	true
tech_dlc07_brt_chivalry_vampires_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_vampires_1	0	0	0	0	false	false	"placeholder.tga"	7453	false	false	true
tech_dlc07_brt_chivalry_wood_elves_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_wood_elves_1	0	0	0	0	false	false	"placeholder.tga"	7511	false	false	true
tech_dlc07_brt_economy_farm_1	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_1	0	0	0	0	false	false	"placeholder.tga"	7346	false	false	true
tech_dlc07_brt_economy_farm_2	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_2	0	0	0	0	false	false	"placeholder.tga"	7355	false	false	true
tech_dlc07_brt_economy_farm_3	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_3	0	0	0	0	false	false	"placeholder.tga"	7357	false	false	true
tech_dlc07_brt_economy_farm_4	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_4	0	0	0	0	false	false	"placeholder.tga"	7358	false	false	true
tech_dlc07_brt_economy_farm_farriers	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_farriers	0	0	0	0	false	false	"placeholder.tga"	617200702	false	false	true
tech_dlc07_brt_economy_farm_hay	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_hay	0	0	0	0	false	false	"placeholder.tga"	760055006	false	false	true
tech_dlc07_brt_economy_farm_hoods	wh_main_chs_port	1	tech_dlc07_brt_economy_farm_hoods	0	0	0	0	false	false	"placeholder.tga"	1147747647	false	false	true
tech_dlc07_brt_economy_industry_1	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_1	0	0	0	0	false	false	"placeholder.tga"	7367	false	false	true
tech_dlc07_brt_economy_industry_2	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_2	0	0	0	0	false	false	"placeholder.tga"	7371	false	false	true
tech_dlc07_brt_economy_industry_3	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_3	0	0	0	0	false	false	"placeholder.tga"	7374	false	false	true
tech_dlc07_brt_economy_industry_4	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_4	0	0	0	0	false	false	"placeholder.tga"	7380	false	false	true
tech_dlc07_brt_economy_industry_mines	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_mines	0	0	0	0	false	false	"placeholder.tga"	985862942	false	false	true
tech_dlc07_brt_economy_industry_pottery	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_pottery	0	0	0	0	false	false	"placeholder.tga"	100133059	false	false	true
tech_dlc07_brt_economy_industry_start	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_start	0	0	0	0	false	false	"placeholder.tga"	7508	false	false	true
tech_dlc07_brt_economy_industry_steel	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_steel	0	0	0	0	false	false	"placeholder.tga"	871198126	false	false	true
tech_dlc07_brt_economy_industry_swords	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_swords	0	0	0	0	false	false	"placeholder.tga"	772819735	false	false	true
tech_dlc07_brt_economy_industry_tournaments	wh_main_chs_port	1	tech_dlc07_brt_economy_industry_tournaments	0	0	0	0	false	false	"placeholder.tga"	892393329	false	false	true
tech_dlc07_brt_economy_other_1	wh_main_chs_port	1	tech_dlc07_brt_economy_other_1	0	0	0	0	false	false	"placeholder.tga"	7485	false	false	true
tech_dlc07_brt_economy_other_2	wh_main_chs_port	1	tech_dlc07_brt_economy_other_2	0	0	0	0	false	false	"placeholder.tga"	1868588183	false	false	true
tech_dlc07_brt_economy_other_3	wh_main_chs_port	1	tech_dlc07_brt_economy_other_3	0	0	0	0	false	false	"placeholder.tga"	1540784090	false	false	true
tech_dlc07_brt_economy_other_4	wh_main_chs_port	1	tech_dlc07_brt_economy_other_4	0	0	0	0	false	false	"placeholder.tga"	7504	false	false	true
tech_dlc07_brt_economy_other_carpenters	wh_main_chs_port	1	tech_dlc07_brt_economy_other_carpenters	0	0	0	0	false	false	"placeholder.tga"	1161902748	false	false	true
tech_dlc07_brt_economy_other_draft	wh_main_chs_port	1	tech_dlc07_brt_economy_other_draft	0	0	0	0	false	false	"placeholder.tga"	733476938	false	false	true
tech_dlc07_brt_economy_other_fanaticism	wh_main_chs_port	1	tech_dlc07_brt_economy_other_fanaticism	0	0	0	0	false	false	"placeholder.tga"	984956586	false	false	true
tech_dlc07_brt_economy_other_fletchers	wh_main_chs_port	1	tech_dlc07_brt_economy_other_fletchers	0	0	0	0	false	false	"placeholder.tga"	1613419983	false	false	true
tech_dlc07_brt_economy_other_siege	wh_main_chs_port	1	tech_dlc07_brt_economy_other_siege	0	0	0	0	false	false	"placeholder.tga"	258883241	false	false	true
tech_dlc07_brt_economy_other_spears	wh_main_chs_port	1	tech_dlc07_brt_economy_other_spears	0	0	0	0	false	false	"placeholder.tga"	145902986	false	false	true
tech_dlc07_brt_economy_other_tithes	wh_main_chs_port	1	tech_dlc07_brt_economy_other_tithes	0	0	0	0	false	false	"placeholder.tga"	1122387670	false	false	true
tech_dlc07_brt_economy_start	wh_main_chs_port	1	tech_dlc07_brt_economy_start	0	0	0	0	false	false	"placeholder.tga"	7343	false	false	true
tech_dlc07_brt_economy_trade_1	wh_main_chs_port	1	tech_dlc07_brt_economy_trade_1	0	0	0	0	false	false	"placeholder.tga"	7458	false	false	true
tech_dlc07_brt_economy_trade_2	wh_main_chs_port	1	tech_dlc07_brt_economy_trade_2	0	0	0	0	false	false	"placeholder.tga"	7459	false	false	true
tech_dlc07_brt_heraldry_artois	wh_main_chs_port	1	tech_dlc07_heraldry_of_artois	0	0	0	0	false	false	"placeholder.tga"	7182	false	false	true
tech_dlc07_brt_heraldry_bastonne	wh_main_chs_port	1	tech_dlc07_heraldry_of_bastonne	0	0	0	0	false	false	"placeholder.tga"	7183	false	false	true
tech_dlc07_brt_heraldry_bordeleaux	wh_main_chs_port	1	tech_dlc07_heraldry_of_bordeleaux	0	0	0	0	false	false	"placeholder.tga"	7187	false	false	true
tech_dlc07_brt_heraldry_bretonnia	wh_main_chs_port	1	tech_dlc07_heraldry_of_bretonnia	0	0	0	0	false	false	"placeholder.tga"	7416	false	false	true
tech_dlc07_brt_heraldry_carcassonne	wh_main_chs_port	1	tech_dlc07_heraldry_of_carcassonne	0	0	0	0	false	false	"placeholder.tga"	7194	false	false	true
tech_dlc07_brt_heraldry_errantry	wh_main_chs_port	1	tech_dlc07_brt_heraldry_errantry	0	0	0	0	false	false	"placeholder.tga"	352441477	false	false	true
tech_dlc07_brt_heraldry_lyonesse	wh_main_chs_port	1	tech_dlc07_heraldry_of_lyonesse	0	0	0	0	false	false	"placeholder.tga"	7197	false	false	true
tech_dlc07_brt_heraldry_oversea	wh_main_chs_port	1	tech_dlc07_brt_heraldry_oversea	0	0	0	0	false	false	"placeholder.tga"	352415689	false	false	true
tech_dlc07_brt_heraldry_parravon	wh_main_chs_port	1	tech_dlc07_heraldry_of_parravon	0	0	0	0	false	false	"placeholder.tga"	7172	false	false	true
tech_dlc07_brt_heraldry_start	wh_main_chs_port	1	tech_dlc07_brt_heraldry_start	0	0	0	0	false	false	"placeholder.tga"	7324	false	false	true
tech_dlc07_brt_heraldry_unification	wh_main_chs_port	1	tech_dlc07_the_unification_of_bretonnia	0	0	0	0	false	false	"placeholder.tga"	7276	false	false	true
tech_dlc08_nor_creatures_01	wh_main_chs_port	1	tech_dlc08_nor_monster_hunter	0	0	0	0	false	false	"placeholder.tga"	628280132	false	false	true
tech_dlc08_nor_creatures_02	wh_main_chs_port	1	tech_dlc08_nor_chaos_surge	0	0	0	0	false	false	"placeholder.tga"	1769752286	false	false	true
tech_dlc08_nor_creatures_03	wh_main_chs_port	1	tech_dlc08_nor_ice_blooded_strength	0	0	0	0	false	false	"placeholder.tga"	1518297177	false	false	true
tech_dlc08_nor_creatures_04	wh_main_chs_port	1	tech_dlc08_nor_blood_fuelled_hunger	0	0	0	0	false	false	"placeholder.tga"	1923097461	false	false	true
tech_dlc08_nor_creatures_05	wh_main_chs_port	1	tech_dlc08_nor_baying_to_morrslieb	0	0	0	0	false	false	"placeholder.tga"	534215732	false	false	true
tech_dlc08_nor_creatures_06	wh_main_chs_port	1	tech_dlc08_nor_one_with_beasts	0	0	0	0	false	false	"placeholder.tga"	218596546	false	false	true
tech_dlc08_nor_creatures_07	wh_main_chs_port	1	tech_dlc08_nor_master_of_beasts	0	0	0	0	false	false	"placeholder.tga"	1451025459	false	false	true
tech_dlc08_nor_marauders_01	wh_main_chs_port	1	tech_dlc08_nor_war_tools	0	0	0	0	false	false	"placeholder.tga"	1286031753	false	false	true
tech_dlc08_nor_marauders_02	wh_main_chs_port	1	tech_dlc08_nor_metalworkers_anvil	0	0	0	0	false	false	"placeholder.tga"	1333235069	false	false	true
tech_dlc08_nor_marauders_03	wh_main_chs_port	1	tech_dlc08_nor_bladeworkers_hammer	0	0	0	0	false	false	"placeholder.tga"	212596111	false	false	true
tech_dlc08_nor_marauders_04	wh_main_chs_port	1	tech_dlc08_nor_axemakers_stone	0	0	0	0	false	false	"placeholder.tga"	93828546	false	false	true
tech_dlc08_nor_marauders_05	wh_main_chs_port	1	tech_dlc08_nor_crafters_barding	0	0	0	0	false	false	"placeholder.tga"	708046885	false	false	true
tech_dlc08_nor_marauders_06	wh_main_chs_port	1	tech_dlc08_nor_horsemasters_clinchers_2	0	0	0	0	false	false	"placeholder.tga"	312368942	false	false	true
tech_dlc08_nor_marauders_07	wh_main_chs_port	1	tech_dlc08_nor_butchers_captives	0	0	0	0	false	false	"placeholder.tga"	640242778	false	false	true
tech_dlc08_nor_nw_01	wh_main_chs_port	1	tech_dlc08_nor_scavengers_of_the_new_world	0	0	0	0	false	false	"placeholder.tga"	1524762598	false	false	true
tech_dlc08_nor_nw_02	wh_main_chs_port	1	tech_dlc08_nor_devastation_of_the_dark_elves	0	0	0	0	false	false	"placeholder.tga"	322096048	false	false	true
tech_dlc08_nor_nw_03	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_dark_sorcery	0	0	0	0	false	false	"placeholder.tga"	662992854	false	false	true
tech_dlc08_nor_nw_04	wh_main_chs_port	1	tech_dlc08_nor_butchering_of_the_high_elves	0	0	0	0	false	false	"placeholder.tga"	1602672580	false	false	true
tech_dlc08_nor_nw_05	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_the_court	0	0	0	0	false	false	"placeholder.tga"	341366900	false	false	true
tech_dlc08_nor_nw_06	wh_main_chs_port	1	tech_dlc08_nor_pillaging_of_the_lizardmen	0	0	0	0	false	false	"placeholder.tga"	994293970	false	false	true
tech_dlc08_nor_nw_07	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_the_ancients	0	0	0	0	false	false	"placeholder.tga"	2013431002	false	false	true
tech_dlc08_nor_nw_08	wh_main_chs_port	1	tech_dlc08_nor_annihilation_of_the_skaven	0	0	0	0	false	false	"placeholder.tga"	851275417	false	false	true
tech_dlc08_nor_nw_09	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_the_under_empire	0	0	0	0	false	false	"placeholder.tga"	1952239828	false	false	true
tech_dlc08_nor_nw_10	wh_main_chs_port	1	tech_dlc08_nor_plundering_of_the_tomb_kings	0	0	0	0	false	false	"placeholder.tga"	16829642	false	false	true
tech_dlc08_nor_nw_11	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_past_dynasties	0	0	0	0	false	false	"placeholder.tga"	497378445	false	false	true
tech_dlc08_nor_nw_20	wh_main_chs_port	1	tech_cst_blockading_the_vampire_coast	0	0	0	0	false	false	"placeholder.tga"	1421513744	false	false	true
tech_dlc08_nor_nw_21	wh_main_chs_port	1	tech_cst_secrets_of_the_deep	0	0	0	0	false	false	"placeholder.tga"	37895255	false	false	true
tech_dlc08_nor_other_01	wh_main_chs_port	1	tech_dlc08_nor_sea_marauders_tools	0	0	0	0	false	false	"placeholder.tga"	480027246	false	false	true
tech_dlc08_nor_other_02	wh_main_chs_port	1	tech_dlc08_nor_longer_hulls_2	0	0	0	0	false	false	"placeholder.tga"	366502775	false	false	true
tech_dlc08_nor_other_03	wh_main_chs_port	1	tech_dlc08_nor_corpulent_sails_1	0	0	0	0	false	false	"placeholder.tga"	1898369687	false	false	true
tech_dlc08_nor_other_04	wh_main_chs_port	1	tech_dlc08_nor_stronger_oars	0	0	0	0	false	false	"placeholder.tga"	1429479449	false	false	true
tech_dlc08_nor_other_05	wh_main_chs_port	1	tech_dlc08_nor_champions_of_war	0	0	0	0	false	false	"placeholder.tga"	610881663	false	false	true
tech_dlc08_nor_other_06	wh_main_chs_port	1	tech_dlc08_nor_marauders_of_the_west	0	0	0	0	false	false	"placeholder.tga"	1496581897	false	false	true
tech_dlc08_nor_other_07	wh_main_chs_port	1	tech_dlc08_nor_destruction_of_bretonnia	0	0	0	0	false	false	"placeholder.tga"	2037996584	false	false	true
tech_dlc08_nor_other_08	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_grain_n_grape	0	0	0	0	false	false	"placeholder.tga"	383746220	false	false	true
tech_dlc08_nor_other_09	wh_main_chs_port	1	tech_dlc08_nor_demise_of_tilea	0	0	0	0	false	false	"placeholder.tga"	846867149	false	false	true
tech_dlc08_nor_other_10	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_war_n_coin	0	0	0	0	false	false	"placeholder.tga"	1282775114	false	false	true
tech_dlc08_nor_other_11	wh_main_chs_port	1	tech_dlc08_nor_ravaging_of_the_dwarfs	0	0	0	0	false	false	"placeholder.tga"	321668352	false	false	true
tech_dlc08_nor_other_12	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_mining_n_machinery	0	0	0	0	false	false	"placeholder.tga"	1165729165	false	false	true
tech_dlc08_nor_other_13	wh_main_chs_port	1	tech_dlc08_nor_raiders_of_the_east	0	0	0	0	false	false	"placeholder.tga"	986775369	false	false	true
tech_dlc08_nor_other_14	wh_main_chs_port	1	tech_dlc08_nor_razing_of_the_empire	0	0	0	0	false	false	"placeholder.tga"	1818124924	false	false	true
tech_dlc08_nor_other_15	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_steel_n_magic	0	0	0	0	false	false	"placeholder.tga"	1446981333	false	false	true
tech_dlc08_nor_other_16	wh_main_chs_port	1	tech_dlc08_nor_ruinination_of_the_vampire_counts	0	0	0	0	false	false	"placeholder.tga"	1109650547	false	false	true
tech_dlc08_nor_other_17	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_necromancy	0	0	0	0	false	false	"placeholder.tga"	629388111	false	false	true
tech_dlc08_nor_other_18	wh_main_chs_port	1	tech_dlc08_nor_slaughtering_of_the_greenskins	0	0	0	0	false	false	"placeholder.tga"	1109443119	false	false	true
tech_dlc08_nor_other_19	wh_main_chs_port	1	tech_dlc08_nor_secrets_of_gork_n_mork	0	0	0	0	false	false	"placeholder.tga"	1264767322	false	false	true
tech_dlc09_tmb_campaign_bonus_1_1	wh_main_chs_port	1	tech_dlc09_runic_inscriptions	0	0	0	0	false	false	"placeholder.tga"	914150681	false	false	true
tech_dlc09_tmb_campaign_bonus_1_2	wh_main_chs_port	1	tech_dlc09_the_ossuary_dirge	0	0	0	0	false	false	"placeholder.tga"	328397933	false	false	true
tech_dlc09_tmb_campaign_bonus_1_3	wh_main_chs_port	1	tech_dlc09_first_dynasty_plans	0	0	0	0	false	false	"placeholder.tga"	2083926306	false	false	true
tech_dlc09_tmb_campaign_bonus_2_1	wh_main_chs_port	1	tech_dlc09_the_quickening	0	0	0	0	false	false	"placeholder.tga"	1321187507	false	false	true
tech_dlc09_tmb_campaign_bonus_2_2	wh_main_chs_port	1	tech_dlc09_nomad_stock	0	0	0	0	false	false	"placeholder.tga"	1316849288	false	false	true
tech_dlc09_tmb_campaign_bonus_2_3	wh_main_chs_port	1	tech_dlc09_bone_edifice	0	0	0	0	false	false	"placeholder.tga"	877123560	false	false	true
tech_dlc09_tmb_campaign_bonus_3_1	wh_main_chs_port	1	tech_dlc09_the_boon_of_geheb	0	0	0	0	false	false	"placeholder.tga"	1808486214	false	false	true
tech_dlc09_tmb_campaign_bonus_3_2	wh_main_chs_port	1	tech_dlc09_the_ritual_of_sokth	0	0	0	0	false	false	"placeholder.tga"	1248558921	false	false	true
tech_dlc09_tmb_campaign_bonus_3_3	wh_main_chs_port	1	tech_dlc09_liche_administrators	0	0	0	0	false	false	"placeholder.tga"	1740863554	false	false	true
tech_dlc09_tmb_campaign_bonus_4_1	wh_main_chs_port	1	tech_dlc09_pride_in_service	0	0	0	0	false	false	"placeholder.tga"	1674303805	false	false	true
tech_dlc09_tmb_campaign_bonus_4_2	wh_main_chs_port	1	tech_dlc09_dark_brotherhood	0	0	0	0	false	false	"placeholder.tga"	930271806	false	false	true
tech_dlc09_tmb_campaign_bonus_4_3	wh_main_chs_port	1	tech_dlc09_stronger_binding	0	0	0	0	false	false	"placeholder.tga"	728833499	false	false	true
tech_dlc09_tmb_campaign_bonus_5_1	wh_main_chs_port	1	tech_dlc09_ancient_battle_sites	0	0	0	0	false	false	"placeholder.tga"	763689158	false	false	true
tech_dlc09_tmb_campaign_bonus_5_2	wh_main_chs_port	1	tech_dlc09_invocation_of_quaph	0	0	0	0	false	false	"placeholder.tga"	1023815792	false	false	true
tech_dlc09_tmb_campaign_bonus_5_3	wh_main_chs_port	1	tech_dlc09_ancient_quarries	0	0	0	0	false	false	"placeholder.tga"	1573805565	false	false	true
tech_dlc09_tmb_campaign_bonus_6_1	wh_main_chs_port	1	tech_dlc09_clothed_in_the_divine	0	0	0	0	false	false	"placeholder.tga"	414550325	false	false	true
tech_dlc09_tmb_campaign_bonus_6_2	wh_main_chs_port	1	tech_dlc09_rapid_resurrection	0	0	0	0	false	false	"placeholder.tga"	364092496	false	false	true
tech_dlc09_tmb_campaign_bonus_6_3	wh_main_chs_port	1	tech_dlc09_the_lost_gold_of_alkharad	0	0	0	0	false	false	"placeholder.tga"	79389010	false	false	true
tech_dlc09_tmb_dynasty_1	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_first_dynasty	0	0	0	0	false	false	"placeholder.tga"	547134772	false	false	true
tech_dlc09_tmb_dynasty_2	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_second_dynasty	0	0	0	0	false	false	"placeholder.tga"	1268559421	false	false	true
tech_dlc09_tmb_dynasty_3	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_third_dynasty	0	0	0	0	false	false	"placeholder.tga"	63679795	false	false	true
tech_dlc09_tmb_dynasty_4	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_fourth_dynasty	0	0	0	0	false	false	"placeholder.tga"	280339390	false	false	true
tech_dlc09_tmb_dynasty_5	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_fifth_dynasty	0	0	0	0	false	false	"placeholder.tga"	584498457	false	false	true
tech_dlc09_tmb_dynasty_6	wh_main_chs_port	1	tech_dlc09_wisdom_of_the_sixth_dynasty	0	0	0	0	false	false	"placeholder.tga"	995936185	false	false	true
tech_dlc09_tmb_extra_army_1	wh_main_chs_port	1	tech_dlc09_herald_raestra	0	0	0	0	false	false	"placeholder.tga"	1764113948	false	false	true
tech_dlc09_tmb_extra_army_2	wh_main_chs_port	1	tech_dlc09_herald_djaf	0	0	0	0	false	false	"placeholder.tga"	1939434949	false	false	true
tech_dlc09_tmb_extra_army_3	wh_main_chs_port	1	tech_dlc09_herald_mahrak	0	0	0	0	false	false	"placeholder.tga"	940524750	false	false	true
tech_dlc09_tmb_extra_army_4	wh_main_chs_port	1	tech_dlc09_herald_sphinx	0	0	0	0	false	false	"placeholder.tga"	750343098	false	false	true
tech_dlc09_tmb_extra_army_5	wh_main_chs_port	1	tech_dlc09_herald_zandri	0	0	0	0	false	false	"placeholder.tga"	2096288457	false	false	true
tech_dlc09_tmb_extra_army_6	wh_main_chs_port	1	tech_dlc09_herald_khemri	0	0	0	0	false	false	"placeholder.tga"	1054140841	false	false	true
tech_dlc09_tmb_extra_army_7	wh_main_chs_port	1	tech_dlc09_herald_scorpion	0	0	0	0	false	false	"placeholder.tga"	1352362111	false	false	true
tech_dlc09_tmb_faction_target_1	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_first_dynasty	0	0	0	0	false	false	"placeholder.tga"	1330044615	false	false	true
tech_dlc09_tmb_faction_target_2	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_second_dynasty1	0	0	0	0	false	false	"placeholder.tga"	404762109	false	false	true
tech_dlc09_tmb_faction_target_3	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_third_dynasty	0	0	0	0	false	false	"placeholder.tga"	451956684	false	false	true
tech_dlc09_tmb_faction_target_4	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_fourth_dynasty	0	0	0	0	false	false	"placeholder.tga"	1386516867	false	false	true
tech_dlc09_tmb_faction_target_5	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_fifth_dynasty	0	0	0	0	false	false	"placeholder.tga"	792812304	false	false	true
tech_dlc09_tmb_faction_target_6	wh_main_chs_port	1	tech_dlc09_proclamation_of_the_sixth_dynasty	0	0	0	0	false	false	"placeholder.tga"	2135646936	false	false	true
tech_dlc09_tmb_legions_of_legend	wh_main_chs_port	1	tech_dlc09_awaken_the _heralds	0	0	0	0	false	false	"placeholder.tga"	1019941400	false	false	true
tech_dlc09_tmb_liche_priest_1	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	376791730	false	false	true
tech_dlc09_tmb_liche_priest_2	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	1825680153	false	false	true
tech_dlc09_tmb_liche_priest_3	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	1439363784	false	false	true
tech_dlc09_tmb_liche_priest_4	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	416390141	false	false	true
tech_dlc09_tmb_liche_priest_5	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	313615628	false	false	true
tech_dlc09_tmb_liche_priest_6	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_priest	0	0	0	0	false	false	"placeholder.tga"	26744875	false	false	true
tech_dlc09_tmb_necrotect_1	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	1599593519	false	false	true
tech_dlc09_tmb_necrotect_2	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	1100181941	false	false	true
tech_dlc09_tmb_necrotect_3	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	356515557	false	false	true
tech_dlc09_tmb_necrotect_4	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	984829064	false	false	true
tech_dlc09_tmb_necrotect_5	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	363254866	false	false	true
tech_dlc09_tmb_necrotect_6	wh_main_chs_port	1	tech_dlc09_hero_cap_liche_necrotect	0	0	0	0	false	false	"placeholder.tga"	1372151771	false	false	true
tech_dlc09_tmb_tomb_king_1	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	852366569	false	false	true
tech_dlc09_tmb_tomb_king_2	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	1899280275	false	false	true
tech_dlc09_tmb_tomb_king_3	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	1533763164	false	false	true
tech_dlc09_tmb_tomb_king_4	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	368222829	false	false	true
tech_dlc09_tmb_tomb_king_5	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	412598524	false	false	true
tech_dlc09_tmb_tomb_king_6	wh_main_chs_port	1	tech_dlc09_lord	0	0	0	0	false	false	"placeholder.tga"	1247509920	false	false	true
tech_dlc09_tmb_tomb_prince_1	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	655119716	false	false	true
tech_dlc09_tmb_tomb_prince_2	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	1318551021	false	false	true
tech_dlc09_tmb_tomb_prince_3	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	1400119087	false	false	true
tech_dlc09_tmb_tomb_prince_4	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	1274588810	false	false	true
tech_dlc09_tmb_tomb_prince_5	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	157010660	false	false	true
tech_dlc09_tmb_tomb_prince_6	wh_main_chs_port	1	tech_dlc09_hero_cap_tomb_prince	0	0	0	0	false	false	"placeholder.tga"	893186092	false	false	true
tech_dlc11_brt_chivalry_vampire_coast_1	wh_main_chs_port	1	tech_dlc07_brt_chivalry_vampire_coast_1	0	0	0	0	false	false	"placeholder.tga"	1480354318	false	false	true
tech_dlc12_brt_chivalry_start	wh_main_chs_port	1	tech_dlc12_brt_decrees	0	0	0	0	false	false	"placeholder.tga"	2071083238	false	false	true
