cdir_events_mission_option_junctions_tables	2
id	mission_key	option_key	value
1105711203	wh2_dlc11_mis_cst_declare_war_hef	CND_MAX_FACTION_NEIGHBOUR_WAR	1
110573236	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
110581705	wh2_dlc11_mis_cst_raid_region_nor	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
110593121	wh2_dlc11_cst_final_battle	VAR_CHANCE	100
1106136054	wh2_main_qb_final_battle_def_lokhir	VAR_CHANCE	100
1106185770	wh2_dlc11_mis_cst_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1106305888	wh2_main_mis_skv_declare_war_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
1106489984	wh2_main_mis_hef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_HARD	1.2
1106552697	wh2_main_mis_hef_capture_regions_def	GEN_CND_WAR	
1106567216	wh2_dlc09_mis_tmb_declare_war_lzd	GEN_CND_NOT_DEFENSIVE_ALLIED	
1106659160	wh2_dlc11_mis_cst_raid_region_wef	GEN_CND_MAX_REGION_DISTANCE	2
1106672255	wh2_dlc12_prophecy_of_sotek_1_2	GEN_TARGET_NONE	
1106726360	wh2_main_mis_def_engage_force_army_chs	VAR_MISSION_LENGTH_MOD_EASY	2.0
1106730593	wh2_dlc09_mis_tmb_engage_force_army_lzd	GEN_TARGET_MILITARY_FORCE	
1106814219	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_bst	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1106818514	wh2_dlc11_cst_final_battle	VAR_FOLLOWUP_CHANCE	100
1106821220	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_chs	GEN_CND_FACTION	wh_main_chs_chaos
110705533	wh2_dlc11_mis_cst_assassinate_character_agent_tmb	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard
1107068879	wh2_main_mis_def_recruit_agent_wizard	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1107310023	wh2_dlc11_mis_cst_diplomatic_raid_region	VAR_MISSION_LENGTH_MIN	10
1107514706	wh2_main_vortex_narrative_skv_rival_play	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
1107658270	wh2_dlc09_mis_tmb_diplomatic_engage_force	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
110769928	wh2_dlc11_mis_cst_assassinate_character_agent_tmb	GEN_CND_WAR	
1107765688	wh2_dlc11_mis_cst_recruit_unit_land_infantry_melee	CND_MAX_INFANTRY_MELEE_CATEGORY_RATIO	25
110787990	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
1108055448	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_cst	VAR_MISSION_LENGTH_MAX	8
1108351342	wh2_main_mis_hef_recruit_agent_wizard	CND_CAMPAIGN	main_warhammer
110837249	wh2_dlc11_mis_cst_raze_sack_settlement_lzd	GEN_CND_MIN_REGIONS_OWNED	2
1108385209	wh2_dlc09_mis_tmb_capture_regions_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1108593194	wh2_main_mis_lzd_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_EASY	2.0
1108605879	wh2_dlc11_mis_cst_assassinate_character_agent_nor	VAR_MISSION_LENGTH_MAX	8
1108698970	wh2_dlc11_cst_treasure_map_skull_treasure_2_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_skull_treasure_2_level_1
1108709804	wh2_main_mis_def_recruit_unit_land_war_beast	VAR_CHANCE	25
1108737444	wh2_main_mis_def_engage_force_army_invading_emp	VAR_CHANCE	25
1108769564	wh2_dlc10_qb_nor_monster_hunt_9	VAR_MISSION_LENGTH_INFINITE	
1108798328	wh2_main_vortex_narrative_def_you_are_king	VAR_CHANCE	30
1108813149	wh_main_mis_chs_eliminate_character_in_battle_high_rank_dwf	GEN_CND_NOT_WOUNDED	
1108837013	wh2_main_mis_def_recruit_agent_spy	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1108864775	wh2_main_mis_skv_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MAX	12
1108876896	wh2_main_vortex_narrative_lzd_the_enigma	GEN_CND_MAX_REGION_DISTANCE	3
1108927535	wh2_main_mis_hef_assassinate_character_agent_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1109060794	wh2_main_mis_lzd_raze_sack_settlement_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1109156329	wh2_main_vortex_narrative_skv_run_fetch	VAR_MISSION_LENGTH_MAX	12
1109179813	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_vmp	VAR_CHANCE	25
1109316294	wh2_main_mis_hef_engage_force_army_invading_grn	VAR_OBJECTIVE_ARMIES_ONLY	
1109316416	wh2_dlc09_mis_tmb_raid_region_wef	GEN_CND_WAR	
1109524800	wh2_main_mis_def_raid_region_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
1109531087	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_skv	CND_MISSION_NOT_ACTIVE	wh2_main_mis_hef_assassinate_character_general_skv
1109574071	wh2_main_mis_def_engage_force_army_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1109669726	wh_dlc08_monster_hunt_6_stage_1	VAR_FOLLOWUP_CHANCE	100
1109789673	wh2_main_mis_lzd_engage_force_army_invading_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
1109915993	wh2_dlc09_mis_tmb_engage_force_army_invading_dwf	GEN_CND_OWNS_REGION	
1109940613	wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_3	VAR_FOLLOWUP_CHANCE	100
1109996509	wh2_main_mis_hef_declare_war_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1110291218	wh2_main_mis_lzd_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MIN	4
11104062	wh2_dlc11_cst_treasure_map_structure_treasure_3_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
1110448027	wh2_main_mis_def_capture_regions_vmp	GEN_CND_WAR	
111049916	wh2_main_mis_lzd_capture_regions_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1110517615	wh2_main_mis_skv_assassinate_character_agent_hef	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_thane_ghost_2
1110690453	wh2_main_mis_hef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MIN	4
1110743767	wh2_dlc09_mis_tmb_assassinate_character_agent_vmp	CND_ROUNDS_UNTIL_NEXT	16
1110802874	wh2_dlc11_mis_cst_raze_sack_settlement_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
1110947804	wh2_dlc09_mis_tmb_raid_region_emp	GEN_CND_WAR	
111095795	wh2_dlc09_mis_tmb_assassinate_character_agent_chs	VAR_CHANCE	25
1110965410	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_lzd	CND_CULTURE	wh2_dlc11_cst_vampire_coast
1111098392	wh2_dlc09_mis_tmb_engage_force_army_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
1111218207	wh2_dlc09_mis_tmb_assassinate_character_agent_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1111293789	wh2_main_mis_def_raze_sack_settlement_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
1111344922	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1111553510	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_dwf	GEN_CND_NOT_WOUNDED	
1111601059	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
1111621204	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
1111624085	wh2_dlc09_mis_tmb_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
111172609	wh_dlc08_monster_hunt_5_stage_2	VAR_MISSION_LENGTH_INFINITE	
1111905382	wh2_main_mis_skv_recruit_agent_wizard	VAR_MISSION_LENGTH_MIN	4
1111917277	wh2_dlc11_cst_treasure_map_skull_treasure_me_2_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_skull_treasure_me_2_level_1
1111929414	wh2_main_mis_skv_assassinate_character_agent_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1111983308	wh2_dlc11_cst_treasure_map_structure_treasure_me_3_level_1	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY	
111203259	wh2_dlc09_mis_tmb_capture_regions_wef	GEN_CND_WAR	
1112289230	wh2_main_mis_hef_raze_sack_settlement_wef	GEN_CND_SUBCULTURE	wh_dlc05_sc_wef_wood_elves
1112386650	wh2_dlc09_mis_tmb_raze_sack_settlement_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
1112408872	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a	GEN_TARGET_NONE	
1112439523	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_chs	GEN_CND_VISIBLE	
1112542980	wh2_main_mis_lzd_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_HARD	1.2
1112563672	wh2_dlc09_mis_tmb_declare_war_dwf	CND_ROUNDS_UNTIL_NEXT	24
1112639925	wh2_dlc11_cst_treasure_map_island_treasure_me_4_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
1112640811	wh2_main_mis_hef_assassinate_character_agent_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1112660799	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_chs	VAR_MISSION_LENGTH_MIN	4
1112669542	wh2_dlc09_skv_tretch_lucky_skullhelm_stage_2	VAR_OBJECTIVE_ADDITIVE	
1112797355	wh2_dlc10_monster_hunt_10_stage_4_mpc	GEN_CND_REGION	wh2_main_the_chill_road_ashrak
1112805309	wh2_main_skv_skrolk_rod_of_corruption_stage_1	GEN_CND_CHARACTER_ID	2140785051
1112897422	wh2_dlc09_mis_tmb_engage_force_army_invading_hef	VAR_CHANCE	25
1113084033	wh2_main_vortex_narrative_lzd_living_tool	VAR_MISSION_LENGTH_MAX	12
1113130017	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
111324071	wh2_dlc09_great_vortex_skv_tretch_lucky_skullhelm_stage_1	VAR_FOLLOWUP_CHANCE	100
1113285773	wh2_dlc11_cst_treasure_map_symbols_treasure_me_1_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50
1113327177	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_hef	GEN_CND_NOT_WOUNDED	
1113344184	wh2_dlc11_cst_treasure_map_unique_treasure_me_4_level_3	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	10
1113353103	wh2_main_vortex_narrative_hef_slann_der	GEN_CND_WAR	
1113356532	wh2_main_spawning_raze_or_sack_n_different_settlements_including_rare	CND_FIRST_ROUND	9
111343203	wh2_main_mis_skv_raid_region_emp	CND_FIRST_ROUND	4
1113466484	wh2_main_vortex_narrative_lzd_stone_library	GEN_CND_NOT_DEFENSIVE_ALLIED	
1113470222	wh2_dlc09_mis_tmb_engage_force_army_invading_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
1113600081	wh2_main_mis_skv_assassinate_character_agent_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1113712838	wh2_dlc11_cst_treasure_map_volcano_treasure_5_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
1113840399	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_wef	GEN_CND_MAX_REGION_DISTANCE	3
1114012144	wh2_main_mis_def_eliminate_character_in_battle_high_rank_lzd	CND_CAMPAIGN	main_warhammer
1114062014	wh2_main_vortex_narrative_hef_alabaster_cities	VAR_OBJECTIVE_AMOUNT_INT	2
1114143051	wh2_main_mis_skv_raid_region_def	CND_FIRST_ROUND	4
1114143273	wh2_main_vortex_narrative_skv_rite_is_might	CND_UNIQUE	
1114307274	wh_dlc08_monster_hunt_2_stage_3a	GEN_TARGET_NONE	
111456098	wh2_main_mis_def_engage_force_army_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
1114643807	wh2_dlc11_cst_treasure_map_island_treasure_9_level_2	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps
1114644291	wh2_dlc09_mis_tmb_raze_sack_settlement_skv	VAR_OBJECTIVE_NUM_REGIONS	1
1114866883	wh2_main_mis_def_assassinate_character_agent_skv	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
1114939232	wh2_dlc11_mis_cst_declare_war_def	GEN_CND_NOT_DEFENSIVE_ALLIED	
1114966916	wh2_dlc11_cst_treasure_map_island_treasure_me_8_level_1	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	10
1115124915	wh2_main_vortex_narrative_skv_a_whisker_in_every_realm	CND_CAMPAIGN	wh2_main_great_vortex
111516309	wh2_dlc11_mis_cst_declare_war_chs	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1115197052	wh2_main_mis_def_engage_force_army_chs	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1115493610	wh2_dlc09_mis_tmb_recruit_agent_engineer	CND_TECHNOLOGY_RESEARCHED	tech_dlc09_tmb_necrotect_1
1115510188	wh2_dlc11_great_vortex_cst_cylostra_the_bordeleaux_flabellum_stage_3	CND_UNIQUE	
1115625476	wh2_main_mis_skv_raid_region_brt	VAR_MISSION_LENGTH_MIN	4
1115630906	wh2_dlc11_cst_treasure_map_starting_treasure_noctilus	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	11
1115730857	wh2_main_mis_skv_declare_war_hef	GEN_CND_NOT_MILITARY_ALLIED	
1115770439	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
1115817593	wh2_main_mis_lzd_engage_force_army_brt	CND_CAMPAIGN	main_warhammer
1115953797	wh2_main_mis_skv_capture_regions_skv	CND_CULTURE	wh2_main_skv_skaven
1116003962	wh2_main_mis_def_assassinate_character_agent_chs	GEN_CND_NOT_AGENT_SUBTYPE	dlc07_brt_green_knight
1116017615	wh2_dlc09_mis_tmb_capture_regions_dwf	CND_CAMPAIGN	main_warhammer
1116062835	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1116145896	wh2_dlc11_mis_cst_raid_region_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
1116154016	wh2_main_mis_skv_make_alliance_0	GEN_CND_MIN_DIPLOMATIC_RELATION	90
1116434324	wh2_dlc11_mis_cst_declare_war_def	VAR_MISSION_LENGTH_MOD_HARD	1.2
1116640581	wh2_main_mis_lzd_engage_force_army_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
1116810304	wh2_main_mis_def_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
1116950696	wh2_dlc09_mis_tmb_assassinate_character_agent_chs	GEN_TARGET_CHARACTER	
111714372	wh2_dlc11_cst_treasure_map_river_treasure_3_level_2	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_river_treasure_3_level_2
1117297675	wh_dlc03_mis_bst_assassinate_character_agent_generic	GEN_CND_NOT_WOUNDED	
1117512756	wh2_dlc11_mission_piece_of_eight_4	VAR_CHANCE	100
1117590213	wh2_main_mis_hef_raze_sack_settlement_brt	GEN_CND_DIPLOMACY_AVAILABLE	
1117619638	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_vmp	CND_FIRST_ROUND	4
1117642619	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1117693805	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_chs	GEN_CND_MAX_REGION_DISTANCE	3
1117725666	wh2_main_mis_def_raze_sack_settlement_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
1117813956	wh2_main_vortex_narrative_skv_rival_play	GEN_CND_CHARACTER_TYPE	general
1117909907	wh2_main_mis_def_engage_force_army_chs	VAR_OBJECTIVE_REQUIRES_VICTORY	
1117934862	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1117971010	wh2_main_mis_hef_assassinate_character_agent_chs	CND_ROUNDS_UNTIL_NEXT	16
1117993797	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_bst	CND_FIRST_ROUND	4
1118076243	wh2_main_mis_lzd_engage_force_army_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
1118134894	wh2_main_mis_def_raid_region_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
1118170785	wh2_dlc11_cst_dilemma_ocean_of_opportunities_1	GEN_TARGET_MILITARY_FORCE	
1118397761	wh2_main_mis_hef_assassinate_character_agent_wef	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard
1118492523	wh2_main_mis_skv_assassinate_character_agent_vmp	GEN_TARGET_CHARACTER	
1118625372	wh2_main_vortex_narrative_skv_tool_of_death	VAR_CHANCE	30
1118701795	wh2_main_mis_lzd_engage_force_army_invading_skv	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
1118757111	wh2_main_mis_skv_raid_region_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1118965573	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
111896978	wh2_main_mis_def_capture_regions_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1119002882	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
111901944	wh2_main_mis_skv_assassinate_character_agent_wef	GEN_CND_AGENT	
1119070592	wh2_main_mis_hef_capture_regions_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1119117075	wh2_main_mis_lzd_recruit_unit_land_war_beast	CND_CAMPAIGN	main_warhammer
1119252843	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
1119265887	wh2_main_vortex_narrative_skv_tool_of_death	CND_RITUAL_CHAIN_STAGE_COMPLETED	wh2_main_ritual_vortex_skv1
111948774	wh2_dlc11_mis_cst_declare_war_chs	GEN_CND_NOT_WAR	
1119765454	wh2_dlc09_vortex_narrative_tmb_neferatas_spawn	CND_ROUNDS_UNTIL_NEXT	20
111985632	wh2_main_mis_def_assassinate_character_agent_grn	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard
1120017668	wh2_dlc11_mis_cst_engage_force_army_invading_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1120140032	wh2_main_mis_skv_capture_regions_lzd	CND_CAMPAIGN	main_warhammer
1120157349	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_emp	CND_CAMPAIGN	main_warhammer
1120536230	wh2_main_qb_final_battle_skv_lord_skrolk	VAR_CHANCE	100
1120670245	wh2_dlc11_cst_treasure_map_skull_treasure_3_level_1	GEN_TARGET_NONE	
1120708049	wh2_dlc11_cst_final_battle_grand_campaign_aranessa	VAR_MISSION_LENGTH_INFINITE	
1120865839	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_hef	GEN_CND_FACTION	wh2_main_hef_eataine
1120992144	wh2_dlc09_vortex_narrative_tmb_exotic_ingredients	VAR_MISSION_LENGTH_MIN	18
1121019106	wh2_dlc11_mis_cst_engage_force_army_invading_vmp	GEN_TARGET_MILITARY_FORCE	
1121056587	wh2_dlc09_mis_tmb_eliminate_character_in_battle_high_rank_vmp	GEN_CND_VISIBLE	
1121122728	wh2_dlc09_mis_tmb_engage_force_army_lzd	VAR_MISSION_LENGTH_MAX	8
1121127939	wh2_main_vortex_narrative_skv_headtaken	CND_FACTION	wh2_main_skv_clan_mors
1121430317	wh2_dlc11_vor_cst_dilemma_ocean_of_opportunities_0	GEN_TARGET_MILITARY_FORCE	
1121438393	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5_hellebron	VAR_MISSION_LENGTH_INFINITE	
1121519014	wh2_dlc09_mis_tmb_engage_force_army_invading_brt	GEN_CND_VISIBLE	
1121536158	wh2_main_mis_lzd_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MIN	4
1121674974	wh2_main_mis_hef_recruit_unit_land_cavalry	CND_MAX_CAVALRY_CATEGORY_RATIO	15
1121681098	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_chs	GEN_CND_MAX_REGION_DISTANCE	3
1121698530	wh2_main_vortex_narrative_hef_alabaster_cities	VAR_MISSION_LENGTH_MAX	20
112183464	wh2_dlc09_mis_tmb_raze_sack_settlement_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
112191025	wh2_dlc11_mis_cst_engage_force_army_invading_tmb	VAR_OBJECTIVE_ARMIES_ONLY	
1121916329	wh2_main_mis_lzd_engage_force_army_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
1121925295	wh2_main_mis_hef_raze_sack_settlement_def	GEN_CND_DIPLOMACY_AVAILABLE	
1122018358	wh2_dlc11_mis_cst_raze_sack_settlement_cst	GEN_CND_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast
1122124116	wh2_main_mis_hef_assassinate_character_agent_dwf	GEN_CND_AGENT	
1122289461	wh2_dlc09_mis_tmb_assassinate_character_agent_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1122325454	wh2_dlc11_mis_cst_engage_force_army_wef	CND_CULTURE	wh2_dlc11_cst_vampire_coast
1122412083	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_skv	VAR_MISSION_LENGTH_MAX	8
1122506539	wh2_dlc11_cst_treasure_map_animal_treasure_4_level_1	VAR_MISSION_LENGTH_INFINITE	
1122567110	wh2_main_spawning_capture_x_battle_captives_mid	CND_FIRST_ROUND	49
1122721085	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_dwf	GEN_CND_NOT_WOUNDED	
1122752176	wh2_main_mis_skv_engage_force_army_grn	VAR_OBJECTIVE_ARMIES_ONLY	
1122754293	wh2_main_mis_skv_assassinate_character_agent_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1122786624	wh2_dlc11_cst_treasure_map_skull_treasure_3_level_1	VAR_CHANCE	100
1122819903	wh2_dlc11_mis_cst_engage_force_army_grn	GEN_CND_WAR	
1122825333	wh2_main_mis_skv_recruit_agent_spy	CND_ROUNDS_UNTIL_NEXT	16
1122850972	wh2_main_mis_def_assassinate_character_agent_emp	CND_CULTURE	wh2_main_def_dark_elves
1123043804	wh2_main_vortex_narrative_lzd_the_hunt	CND_CAMPAIGN	wh2_main_great_vortex
1123068407	wh2_main_mis_hef_capture_regions_dwf	GEN_TARGET_REGION	
1123079710	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_dwf	GEN_CND_VISIBLE	
1123198234	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_emp	GEN_CND_MAX_REGION_DISTANCE	3
1123295671	wh2_main_mis_def_capture_regions_brt	GEN_CND_REGION_NEIGHBOURS	
1123370085	wh2_main_mis_hef_engage_force_army_invading_grn	CND_CAMPAIGN	main_warhammer
112358856	wh2_main_mis_def_raze_sack_settlement_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
112402404	wh2_dlc11_mis_cst_raze_sack_settlement_tmb	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
1124158704	wh2_main_mis_lzd_raze_sack_settlement_hef	CND_CAMPAIGN	main_warhammer
112419676	wh2_dlc09_mis_tmb_engage_force_army_invading_bst	CND_FIRST_ROUND	4
1124216313	wh2_dlc11_cst_treasure_map_river_treasure_me_1_level_1	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	4
1124240169	wh2_main_mis_hef_engage_force_army_grn	VAR_MISSION_LENGTH_MIN	4
1124282442	wh2_main_mis_def_declare_war_hef	CND_FIRST_ROUND	4
1124325970	wh2_main_mis_def_assassinate_character_agent_chs	GEN_CND_VISIBLE	
1124346632	wh2_dlc11_mis_cst_assassinate_character_agent_nor	CND_ROUNDS_UNTIL_NEXT	16
1124411036	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
112443767	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
1124478488	wh2_main_mis_hef_assassinate_character_agent_vmp	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_runesmith_ghost
1124559178	wh2_dlc11_mis_cst_engage_force_army_invading_nor	GEN_TARGET_MILITARY_FORCE	
1124621312	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
1124668158	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_grn	GEN_CND_MAX_REGION_DISTANCE	3
1124773006	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MAX	8
1124841917	wh2_dlc11_cst_treasure_map_island_treasure_me_6_level_2	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps
1124979583	wh2_main_mis_def_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MAX	8
1124980143	wh2_main_mis_def_assassinate_character_agent_brt	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_thane_ghost_2
1125100307	wh2_main_mis_hef_recruit_unit_land_infantry_melee	CND_CAN_RECRUIT_UNIT_CASTE	melee_infantry
1125358710	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
1125452025	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_mp	VAR_FOLLOWUP_CHANCE	100
1125508281	wh2_dlc09_mis_tmb_diplomatic_capture_region	GEN_CND_NOT_WAR	
1125725957	wh2_dlc11_cst_treasure_map_skull_treasure_me_1_level_2	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50
1125819584	wh2_main_mis_hef_recruit_agent_wizard	CND_NOT_HAS_AGENT	wizard
1125827062	wh2_main_mis_def_declare_war_def	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1125827136	wh2_dlc09_mis_tmb_raze_sack_settlement_def	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
1126043179	wh2_dlc11_mis_cst_raid_region_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1126147190	wh2_dlc09_mis_tmb_engage_force_army_vmp	VAR_OBJECTIVE_REQUIRES_VICTORY	
1126156480	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
