battle_set_piece_armies_tables	7
ai_army_tactic	approach_angle	army_emblem	army_model	army_name	deployment_zone_id	faction	is_allied_to_player	is_reinforcement_army	is_frontend_player_army	use_default_deployment_zones	is_hidden_army	should_merge_army
	0	high_elves_test_emblem_army_01	5574	wh2_main_qb_final_battle_hef_ally_teclis	0	wh2_main_hef_order_of_loremasters	true	false	false	true	false	true
	0	high_elves_test_emblem_army_01	5540	wh2_main_qb_final_battle_hef_frontend_player	0	wh2_main_hef_eataine	false	false	true	true	false	true
	0	lizardmen_test_emblem_army_01	5584	wh2_main_qb_final_battle_lzd_ally	0	wh2_main_lzd_hexoatl	true	false	false	true	false	true
	0	lizardmen_test_emblem_army_01	5584	wh2_main_qb_final_battle_lzd_ally_kroq_gar	0	wh2_main_lzd_last_defenders	true	false	false	true	false	true
	0	lizardmen_test_emblem_army_01	5702	wh2_main_qb_final_battle_lzd_frontend_player	0	wh2_main_lzd_hexoatl	false	false	true	true	false	true
	0	skaven_test_emblem_army_01	5625	wh2_main_qb_final_battle_skv_ally	0	wh2_main_skv_clan_mors	true	false	false	true	false	true
	0	skaven_test_emblem_army_01	5625	wh2_main_qb_final_battle_skv_ally_lord_skrolk	0	wh2_main_skv_clan_pestilens	true	false	false	true	false	true
	0	skaven_test_emblem_army_01	5558	wh2_main_qb_final_battle_skv_frontend_player	0	wh2_main_skv_clan_mors	false	false	true	true	false	true
	0	high_elves_test_emblem_army_01	5549	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_01	0	wh2_main_hef_order_of_loremasters	false	false	true	true	false	false
	290	high_elves_test_emblem_army_01	5540	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_02	0	wh2_main_hef_high_elves_qb1	true	true	false	true	false	true
	90	high_elves_test_emblem_army_01	5574	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_03	0	wh2_main_hef_high_elves_qb1	true	true	false	true	false	true
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_01	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_02	1	wh2_main_def_dark_elves_qb2	false	false	false	true	false	false
	180	dark_elves_test_emblem_army_01	5530	wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_03	0	wh2_main_def_dark_elves_qb3	false	true	false	true	true	false
	0	skaven_test_emblem_army_01	5625	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_01	0	wh2_main_skv_skaven_qb1	false	false	false	true	false	false
	120	skaven_test_emblem_army_01	5625	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_02	0	wh2_main_skv_skaven_qb2	false	true	false	true	false	true
	240	skaven_test_emblem_army_01	5625	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_03	0	wh2_main_skv_skaven_qb2	false	true	false	true	false	true
	0	empire_test_emblem_army_01	3515	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_attacker_04_bat_01	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	false	true
	0	high_elves_test_emblem_army_01	5549	wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_01	0	wh2_main_hef_order_of_loremasters	false	false	true	true	false	false
	0	dark_elves_test_emblem_army_01	5530	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_01	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_attacker_02	1	wh2_main_def_dark_elves_qb2	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5540	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_01	0	wh2_main_hef_eataine	false	false	true	true	false	false
	270	high_elves_test_emblem_army_01	5549	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_02	0	wh2_main_hef_high_elves_qb1	true	true	false	true	false	true
	135	high_elves_test_emblem_army_01	5574	wh2_main_qb_hef_tyrion_dragon_armour_of_aenarion_stage_4_vauls_anvil_defender_03	0	wh2_main_hef_high_elves_qb1	true	true	false	true	false	true
	0	high_elves_test_emblem_army_01	5540	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_attacker_01	0	wh2_main_hef_eataine	false	false	true	true	false	false
	0	high_elves_test_emblem_army_01	5574	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_01	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	270	high_elves_test_emblem_army_01	710272848	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_02	0	wh2_main_hef_high_elves_qb2	false	true	false	true	false	false
	270	high_elves_test_emblem_army_01	5667	wh2_main_qb_hef_tyrion_sunfang_stage_4_tower_of_hoeth_defender_03	0	wh2_main_hef_high_elves_qb2	false	true	false	true	false	false
	0	lizardmen_test_emblem_army_01	5570	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_attacker_01	0	wh2_main_lzd_last_defenders	false	false	true	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_01	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_02_ally	1	wh2_main_hef_high_elves_qb2	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_03_ally	2	wh2_main_hef_high_elves_qb2	false	false	false	true	false	false
	320	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_04_ally	3	wh2_main_hef_high_elves_qb1	false	true	false	true	false	false
	0	lizardmen_test_emblem_army_01	5570	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker_01	0	wh2_main_lzd_last_defenders	false	false	true	true	false	true
	160	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker_02_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	160	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker_03_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	45	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker_04_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_defender_01	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_defender_02_ally	1	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_defender_03_ally	2	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	320	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_defender_04_ally	3	wh2_main_hef_high_elves_qb1	false	true	false	true	false	false
	0	lizardmen_test_emblem_army_01	5570	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker_01	0	wh2_main_lzd_last_defenders	false	false	true	true	false	true
	160	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker_02_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	160	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker_03_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	45	lizardmen_test_emblem_army_01	5600	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker_04_ally	0	wh2_main_lzd_last_defenders	true	true	false	true	false	true
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_defender_01	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_defender_02_ally	1	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_defender_03_ally	2	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	320	high_elves_test_emblem_army_01	5674	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_defender_04_ally	3	wh2_main_hef_high_elves_qb1	false	true	false	true	false	false
	0	lizardmen_test_emblem_army_01	5570	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_attacker_01	0	wh2_main_lzd_last_defenders	false	false	true	true	false	false
	0	dark_elves_test_emblem_army_01	717893252	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_01	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_02	1	wh2_main_def_dark_elves_qb2	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_03	2	wh2_main_def_dark_elves_qb3	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5590	wh2_main_qb_lzd_kroqgar_revered_spear_of_tlanxla_stage_3_mosquito_swamps_defender_04	3	wh2_main_def_dark_elves_qb4	false	false	false	true	false	false
	0	lizardmen_test_emblem_army_01	5702	wh2_main_qb_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3_isle_of_the_crimson_skull_attacker_01	0	wh2_main_lzd_hexoatl	false	false	true	true	false	false
	0	skaven_test_emblem_army_01	5633	wh2_main_qb_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3_isle_of_the_crimson_skull_defender_01	0	wh2_main_skv_skaven_qb1	false	false	false	true	false	false
	250	skaven_test_emblem_army_01	5633	wh2_main_qb_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3_isle_of_the_crimson_skull_defender_02	0	wh2_main_skv_skaven_qb2	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	3440	wh2_main_qb_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4_fallen_gates_attacker_01	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	180	chaos_test_emblem_army_01	3440	wh2_main_qb_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4_fallen_gates_attacker_02	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
	0	lizardmen_test_emblem_army_01	5570	wh2_main_qb_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4_fallen_gates_defender_kroqgar	1	wh2_main_lzd_lizardmen_qb1	true	false	false	true	false	false
	0	lizardmen_test_emblem_army_01	5702	wh2_main_qb_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4_fallen_gates_defender_mazdamundi	0	wh2_main_lzd_hexoatl	false	false	true	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully_attacker_01	0	wh_main_dwf_dwarfs_seperatists_qb1	false	false	false	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully_attacker_02	1	wh_main_dwf_dwarfs_seperatists_qb2	false	false	false	true	false	false
	90	dwarfs_test_emblem_army_01	3447	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully_attacker_03	0	wh_main_dwf_dwarfs_seperatists_qb1	false	true	false	true	false	false
	270	dwarfs_test_emblem_army_01	3447	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully_attacker_04	0	wh_main_dwf_dwarfs_seperatists_qb2	false	true	false	true	false	false
	0	skaven_test_emblem_army_01	5558	wh2_main_qb_skv_queek_dwarf_gouger_stage_4_gouger_gully_defender_01	0	wh2_main_skv_clan_mors	false	false	true	true	false	false
	0	skaven_test_emblem_army_01	5558	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_attacker_01	0	wh2_main_skv_clan_mors	false	false	true	true	false	false
	0	skaven_test_emblem_army_01	5625	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_01	0	wh2_main_skv_skaven_qb1	false	false	false	true	false	false
	0	skaven_test_emblem_army_01	5625	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_02	1	wh2_main_skv_skaven_qb2	false	false	false	true	false	false
	90	skaven_test_emblem_army_01	5625	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_03	0	wh2_main_skv_skaven_qb3	false	true	false	true	true	false
	270	skaven_test_emblem_army_01	5625	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_04	0	wh2_main_skv_skaven_qb3	false	true	false	true	true	false
	0	lizardmen_test_emblem_army_01	5596	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_attacker_01	0	wh2_main_lzd_lizardmen_qb1	false	false	false	true	false	false
	270	lizardmen_test_emblem_army_01	5584	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_attacker_02_ally	0	wh2_main_lzd_lizardmen_qb2	false	true	false	true	true	false
	0	skaven_test_emblem_army_01	5555	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_defender_01	0	wh2_main_skv_clan_pestilens	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3587	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua_attacker_01	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	180	empire_test_emblem_army_01	3587	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua_attacker_02	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false
	270	empire_test_emblem_army_01	3587	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua_attacker_03	0	wh_main_vmp_vampire_counts_qb3	false	true	false	true	true	false
	0	empire_test_emblem_army_01	3587	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua_attacker_04	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	true	false
	0	skaven_test_emblem_army_01	5555	wh2_main_qb_skv_skrolk_the_liber_bubonicus_stage_3_mortuary_of_tzulaqua_defender_01	0	wh2_main_skv_clan_pestilens	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3258	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_attacker_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	270	chaos_test_emblem_army_01	3258	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_attacker_2	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
	0	chaos_test_emblem_army_01	3431	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3925	wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_defender_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3925	wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_defender_2	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
FALSE	0	chaos_test_emblem_army_01	3431	wh_dlc01_qb_chs_archaon_crown_of_command_stage_2_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	90	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_attacker_2	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
FALSE	0	chaos_test_emblem_army_01	3431	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3937	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3937	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_2	0	wh_main_chs_chaos_qb1	false	true	false	true	false	false
	67	chaos_test_emblem_army_01	3937	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_3	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
	315	chaos_test_emblem_army_01	3937	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_defender_4	0	wh_main_chs_chaos_qb3	false	true	false	true	false	false
FALSE	0	chaos_test_emblem_army_01	3431	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3355	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	0	empire_test_emblem_army_01	3587	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	true	false
	115	empire_test_emblem_army_01	3587	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_3	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	true	false
	270	empire_test_emblem_army_01	3587	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_4	0	wh_main_vmp_vampire_counts_qb1	false	true	false	true	true	false
FALSE	0	chaos_test_emblem_army_01	3920	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_attacker_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	90	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_attacker_2	0	wh_main_chs_chaos_qb2	false	true	false	true	false	false
	270	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_attacker_3	0	wh_main_chs_chaos_qb3	false	true	false	true	false	false
FALSE	0	chaos_test_emblem_army_01	3932	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_1	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	180	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_2	0	wh_main_chs_chaos_qb2	false	true	false	true	true	false
	270	chaos_test_emblem_army_01	3440	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_3	0	wh_main_chs_chaos_qb3	false	true	false	true	true	false
FALSE	0	chaos_test_emblem_army_01	3932	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_player	0	wh_main_chs_chaos	false	false	true	true	false	false
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1_grandcampaign	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_2	1	wh_main_emp_empire_qb1	false	true	false	true	false	false
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_2_grandcampaign	1	wh_main_emp_empire_qb2	false	true	false	true	false	false
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_grandcampaign	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_1	0	wh_dlc03_bst_beastmen_qb1	false	false	false	true	false	false
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_2	1	wh_dlc03_bst_beastmen_qb2	false	true	false	true	false	false
	135	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_3	2	wh_dlc03_bst_beastmen_qb3	false	true	false	true	false	false
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_grandcampaign	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_1	0	wh_dlc03_bst_beastmen_qb1	false	false	false	true	false	false
	90	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_2	1	wh_dlc03_bst_beastmen_qb2	false	true	false	true	true	false
	270	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_3	2	wh_dlc03_bst_beastmen_qb3	false	true	false	true	true	false
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_player_grandcampaign	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1_gc	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_2_gc	1	wh_main_emp_empire_qb2	false	true	false	true	false	false
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_3	2	wh_main_emp_empire_qb1	false	true	false	true	false	false
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_3_gc	2	wh_main_emp_empire_qb3	false	true	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_4	3	wh_main_emp_empire_qb1	false	true	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_4_gc	3	wh_main_emp_empire_qb2	false	true	false	true	false	false
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player_grandcampaign	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	180	empire_test_emblem_army_01	3301	wh_dlc03_qb_bst_the_final_battle_defender_1	0	wh_main_emp_empire	false	false	false	true	false	false
	180	bretonnia_test_emblem_army_01	3244	wh_dlc03_qb_bst_the_final_battle_defender_2	1	wh_main_brt_bretonnia	false	false	false	true	false	false
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_the_final_battle_defender_3	2	wh_main_emp_empire	false	true	false	true	true	false
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_the_final_battle_defender_4	3	wh_main_emp_empire	false	true	false	true	true	false
	180	bretonnia_test_emblem_army_01	3194	wh_dlc03_qb_bst_the_final_battle_defender_5	4	wh_main_brt_bretonnia	false	true	false	true	true	false
	180	bretonnia_test_emblem_army_01	3194	wh_dlc03_qb_bst_the_final_battle_defender_6	5	wh_main_brt_bretonnia	false	true	false	true	true	false
	0	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_the_final_battle_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_the_final_battle_player_ally	1	wh_dlc03_bst_beastmen_ally	true	false	false	true	false	false
	0	beastmen_test_emblem_army_01	4050	wh_dlc03_qb_bst_the_final_battle_player_ally_cav	2	wh_dlc03_bst_beastmen_qb2	true	true	false	true	true	false
	0	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	180	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_2	1	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false
	270	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_3	2	wh_main_vmp_vampire_counts_qb3	false	true	false	true	true	false
FALSE	0	empire_test_emblem_army_01	5224	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	0	wh_main_emp_empire	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_2	0	wh_main_emp_empire_qb2	false	true	false	true	true	false
