unit_set_to_unit_junctions_tables	0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
false				wh_dlc08_nor_inf_marauder_champions_0	dlc08_nor_marauders_champions
false				wh_dlc08_nor_inf_marauder_champions_1	dlc08_nor_marauders_champions
false				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	dlc08_nor_marauders_chariots
false				wh_main_nor_cav_chaos_chariot	dlc08_nor_marauders_chariots
false				wh_dlc08_nor_inf_marauder_hunters_0	dlc08_nor_marauders_hunters
false				wh_dlc08_nor_inf_marauder_hunters_1	dlc08_nor_marauders_hunters
false				wh_dlc08_nor_inf_marauder_berserkers_0	dlc08_nor_marauders_inf
false				wh_dlc08_nor_inf_marauder_champions_0	dlc08_nor_marauders_inf
false				wh_dlc08_nor_inf_marauder_champions_1	dlc08_nor_marauders_inf
false				wh_dlc08_nor_inf_marauder_hunters_0	dlc08_nor_marauders_inf
false				wh_dlc08_nor_inf_marauder_hunters_1	dlc08_nor_marauders_inf
false				wh_dlc08_nor_inf_marauder_spearman_0	dlc08_nor_marauders_inf
false				wh_main_nor_inf_chaos_marauders_0	dlc08_nor_marauders_inf
false				wh_main_nor_inf_chaos_marauders_1	dlc08_nor_marauders_inf
false				wh_pro04_nor_inf_chaos_marauders_ror_0	dlc08_nor_marauders_inf
false				wh_pro04_nor_inf_marauder_berserkers_ror_0	dlc08_nor_marauders_inf
false				wh_dlc08_nor_cav_marauder_horsemasters_0	dlc08_nor_marauders_mis
false				wh_dlc08_nor_inf_marauder_hunters_0	dlc08_nor_marauders_mis
false				wh_dlc08_nor_inf_marauder_hunters_1	dlc08_nor_marauders_mis
false				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	dlc08_nor_marauders_mis
false				wh_main_nor_cav_marauder_horsemen_0	dlc08_nor_marauders_mis
false				wh_main_nor_cav_marauder_horsemen_1	dlc08_nor_marauders_mis
false				wh_dlc08_nor_inf_marauder_spearman_0	dlc08_nor_marauders_spearmen
false				wh_dlc08_nor_mon_frost_wyrm_0	dlc08_nor_monsters
false				wh_dlc08_nor_mon_norscan_giant_0	dlc08_nor_monsters
false				wh_dlc08_nor_mon_war_mammoth_0	dlc08_nor_monsters
false				wh_dlc08_nor_mon_war_mammoth_1	dlc08_nor_monsters
false				wh_dlc08_nor_mon_war_mammoth_2	dlc08_nor_monsters
false				wh_dlc08_nor_mon_skinwolves_0	dlc08_nor_skin_wolves
false				wh_dlc08_nor_mon_skinwolves_1	dlc08_nor_skin_wolves
false				wh_pro04_nor_mon_skinwolves_ror_0	dlc08_nor_skin_wolves
false				wh_dlc08_nor_mon_fimir_0	dlc08_nor_trolls_fimirs
false				wh_dlc08_nor_mon_fimir_1	dlc08_nor_trolls_fimirs
false				wh_dlc08_nor_mon_norscan_ice_trolls_0	dlc08_nor_trolls_fimirs
false				wh_main_nor_mon_chaos_trolls	dlc08_nor_trolls_fimirs
false				wh_pro04_nor_mon_fimir_ror_0	dlc08_nor_trolls_fimirs
false				wh_dlc08_nor_mon_norscan_ice_trolls_0	dlc08_nor_trolls
false				wh_main_nor_mon_chaos_trolls	dlc08_nor_trolls
false				wh_dlc08_nor_mon_war_mammoth_2	dlc08_nor_war_mammoth_warshrine
false				wh_dlc08_nor_mon_war_mammoth_0	dlc08_nor_war_mammoths
false				wh_dlc08_nor_mon_war_mammoth_1	dlc08_nor_war_mammoths
false				wh_dlc08_nor_mon_war_mammoth_2	dlc08_nor_war_mammoths
false				wh_dlc08_nor_mon_war_mammoth_ror_1	dlc08_nor_war_mammoths
false				wh_pro04_nor_mon_war_mammoth_ror_0	dlc08_nor_war_mammoths
false				wh_main_nor_mon_chaos_warhounds_0	dlc08_nor_warhounds_only
false				wh_main_nor_mon_chaos_warhounds_1	dlc08_nor_warhounds_only
false				wh_pro04_nor_mon_marauder_warwolves_ror_0	dlc08_nor_warhounds_only
false				wh2_dlc10_dwf_inf_giant_slayers	dwf_all_units_characters
false				wh_dlc06_dwf_art_bolt_thrower_0	dwf_all_units_characters
false				wh_dlc06_dwf_art_gob_lobber_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_belegar_ironhammer_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_master_engineer_ghost_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_runelord_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_runelord_1	dwf_all_units_characters
false				wh_dlc06_dwf_cha_runesmith_ghost_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_thane_ghost_0	dwf_all_units_characters
false				wh_dlc06_dwf_cha_thane_ghost_1	dwf_all_units_characters
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_ekrund_miners_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_peak_gate_guard_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_rangers_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_rangers_1	dwf_all_units_characters
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_all_units_characters
false				wh_dlc06_dwf_veh_skyhammer_0	dwf_all_units_characters
false				wh_main_dwf_art_cannon	dwf_all_units_characters
false				wh_main_dwf_art_flame_cannon	dwf_all_units_characters
false				wh_main_dwf_art_grudge_thrower	dwf_all_units_characters
false				wh_main_dwf_art_organ_gun	dwf_all_units_characters
false				wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	dwf_all_units_characters
false				wh_main_dwf_cha_lord_0	dwf_all_units_characters
false				wh_main_dwf_cha_master_engineer_0	dwf_all_units_characters
false				wh_main_dwf_cha_rune_smith_0	dwf_all_units_characters
false				wh_main_dwf_cha_thane	dwf_all_units_characters
false				wh_main_dwf_cha_ungrim_ironfist	dwf_all_units_characters
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_all_units_characters
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_all_units_characters
false				wh_main_dwf_inf_hammerers	dwf_all_units_characters
false				wh_main_dwf_inf_ironbreakers	dwf_all_units_characters
false				wh_main_dwf_inf_irondrakes_0	dwf_all_units_characters
false				wh_main_dwf_inf_irondrakes_2	dwf_all_units_characters
false				wh_main_dwf_inf_longbeards	dwf_all_units_characters
false				wh_main_dwf_inf_longbeards_1	dwf_all_units_characters
false				wh_main_dwf_inf_miners_0	dwf_all_units_characters
false				wh_main_dwf_inf_miners_1	dwf_all_units_characters
false				wh_main_dwf_inf_quarrellers_0	dwf_all_units_characters
false				wh_main_dwf_inf_quarrellers_1	dwf_all_units_characters
false				wh_main_dwf_inf_slayers	dwf_all_units_characters
false				wh_main_dwf_inf_thunderers_0	dwf_all_units_characters
false				wh_main_dwf_veh_gyrobomber	dwf_all_units_characters
false				wh_main_dwf_veh_gyrocopter_0	dwf_all_units_characters
false				wh_main_dwf_veh_gyrocopter_1	dwf_all_units_characters
false				wh_pro01_dwf_cha_grombrindal_0	dwf_all_units_characters
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_blackpowder
false				wh_main_dwf_art_cannon	dwf_blackpowder
false				wh_main_dwf_art_flame_cannon	dwf_blackpowder
false				wh_main_dwf_art_organ_gun	dwf_blackpowder
false				wh_main_dwf_inf_irondrakes_0	dwf_blackpowder
false				wh_main_dwf_inf_irondrakes_2	dwf_blackpowder
false				wh_main_dwf_inf_thunderers_0	dwf_blackpowder
false				wh_dlc06_dwf_veh_skyhammer_0	dwf_bomber
false				wh_main_dwf_veh_gyrobomber	dwf_bomber
false				wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	dwf_characters
false				wh_main_dwf_cha_lord_0	dwf_characters
false				wh_main_dwf_cha_master_engineer_0	dwf_characters
false				wh_main_dwf_cha_rune_smith_0	dwf_characters
false				wh_main_dwf_cha_thane	dwf_characters
false				wh_main_dwf_cha_ungrim_ironfist	dwf_characters
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_dlc06_rangers
false				wh_dlc06_dwf_inf_rangers_0	dwf_dlc06_rangers
false				wh_dlc06_dwf_inf_rangers_1	dwf_dlc06_rangers
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_dlc06_rangers
false				wh_main_dwf_art_flame_cannon	dwf_flame_cannon
false				wh_dlc06_dwf_art_bolt_thrower_0	dwf_grudgeboltthrowers
false				wh_dlc06_dwf_art_gob_lobber_0	dwf_grudgeboltthrowers
false				wh_main_dwf_art_grudge_thrower	dwf_grudgeboltthrowers
false				wh_main_dwf_veh_gyrocopter_1	dwf_gyro_flame
false				wh_dlc06_dwf_veh_skyhammer_0	dwf_gyros
false				wh_main_dwf_veh_gyrobomber	dwf_gyros
false				wh_main_dwf_veh_gyrocopter_0	dwf_gyros
false				wh_main_dwf_veh_gyrocopter_1	dwf_gyros
false				wh_dlc06_dwf_inf_peak_gate_guard_0	dwf_hammerers
false				wh_main_dwf_inf_hammerers	dwf_hammerers
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_infantry_ranged
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_infantry_ranged
false				wh_dlc06_dwf_inf_rangers_0	dwf_infantry_ranged
false				wh_dlc06_dwf_inf_rangers_1	dwf_infantry_ranged
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_infantry_ranged
false				wh_main_dwf_inf_irondrakes_0	dwf_infantry_ranged
false				wh_main_dwf_inf_irondrakes_2	dwf_infantry_ranged
false				wh_main_dwf_inf_quarrellers_0	dwf_infantry_ranged
false				wh_main_dwf_inf_quarrellers_1	dwf_infantry_ranged
false				wh_main_dwf_inf_thunderers_0	dwf_infantry_ranged
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_infantry
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_infantry
false				wh_dlc06_dwf_inf_ekrund_miners_0	dwf_infantry
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_infantry
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_infantry
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_infantry
false				wh_dlc06_dwf_inf_peak_gate_guard_0	dwf_infantry
false				wh_dlc06_dwf_inf_rangers_0	dwf_infantry
false				wh_dlc06_dwf_inf_rangers_1	dwf_infantry
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_infantry
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_infantry
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_infantry
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_infantry
false				wh_main_dwf_inf_hammerers	dwf_infantry
false				wh_main_dwf_inf_ironbreakers	dwf_infantry
false				wh_main_dwf_inf_irondrakes_0	dwf_infantry
false				wh_main_dwf_inf_irondrakes_2	dwf_infantry
false				wh_main_dwf_inf_longbeards	dwf_infantry
false				wh_main_dwf_inf_longbeards_1	dwf_infantry
false				wh_main_dwf_inf_miners_0	dwf_infantry
false				wh_main_dwf_inf_miners_1	dwf_infantry
false				wh_main_dwf_inf_quarrellers_0	dwf_infantry
false				wh_main_dwf_inf_quarrellers_1	dwf_infantry
false				wh_main_dwf_inf_slayers	dwf_infantry
false				wh_main_dwf_inf_thunderers_0	dwf_infantry
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_ironbreaker
false				wh_main_dwf_inf_ironbreakers	dwf_ironbreaker
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_irondrakes
false				wh_main_dwf_inf_irondrakes_0	dwf_irondrakes
false				wh_main_dwf_inf_irondrakes_2	dwf_irondrakes
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_longbeards
false				wh_main_dwf_inf_longbeards	dwf_longbeards
false				wh_main_dwf_inf_longbeards_1	dwf_longbeards
false				wh_main_dwf_cha_master_engineer_0	dwf_master_engineer
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_melee_infantry
false				wh_dlc06_dwf_inf_ekrund_miners_0	dwf_melee_infantry
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_melee_infantry
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_melee_infantry
false				wh_dlc06_dwf_inf_peak_gate_guard_0	dwf_melee_infantry
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_melee_infantry
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_melee_infantry
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_melee_infantry
false				wh_main_dwf_inf_hammerers	dwf_melee_infantry
false				wh_main_dwf_inf_ironbreakers	dwf_melee_infantry
false				wh_main_dwf_inf_longbeards	dwf_melee_infantry
false				wh_main_dwf_inf_longbeards_1	dwf_melee_infantry
false				wh_main_dwf_inf_miners_0	dwf_melee_infantry
false				wh_main_dwf_inf_miners_1	dwf_melee_infantry
false				wh_main_dwf_inf_slayers	dwf_melee_infantry
false				wh_dlc06_dwf_inf_ekrund_miners_0	dwf_miners
false				wh_main_dwf_inf_miners_0	dwf_miners
false				wh_main_dwf_inf_miners_1	dwf_miners
false				wh_pro01_dwf_cha_grombrindal_0	dwf_pro01_grombrindal
false				wh_main_dwf_inf_quarrellers_0	dwf_quarrelers
false				wh_main_dwf_inf_quarrellers_1	dwf_quarrelers
false				wh_dlc06_dwf_art_gob_lobber_0	dwf_ranged_tier_1
false				wh_dlc06_dwf_inf_rangers_0	dwf_ranged_tier_1
false				wh_dlc06_dwf_inf_rangers_1	dwf_ranged_tier_1
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_ranged_tier_1
false				wh_main_dwf_art_grudge_thrower	dwf_ranged_tier_1
false				wh_main_dwf_inf_quarrellers_0	dwf_ranged_tier_1
false				wh_main_dwf_inf_quarrellers_1	dwf_ranged_tier_1
false				wh_main_dwf_inf_thunderers_0	dwf_ranged_tier_1
false				wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	dwf_ranged_tier_2
false				wh_main_dwf_art_cannon	dwf_ranged_tier_2
false				wh_main_dwf_art_flame_cannon	dwf_ranged_tier_2
false				wh_main_dwf_art_organ_gun	dwf_ranged_tier_2
false				wh_main_dwf_inf_irondrakes_0	dwf_ranged_tier_2
false				wh_main_dwf_inf_irondrakes_2	dwf_ranged_tier_2
false				wh_main_dwf_cha_rune_smith_0	dwf_runesmith
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_shield_units
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_shield_units
false				wh_dlc06_dwf_inf_rangers_0	dwf_shield_units
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_shield_units
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_shield_units
false				wh_main_dwf_inf_ironbreakers	dwf_shield_units
false				wh_main_dwf_inf_longbeards	dwf_shield_units
false				wh_main_dwf_inf_quarrellers_0	dwf_shield_units
false				wh_main_dwf_inf_thunderers_0	dwf_shield_units
false				wh2_dlc10_dwf_inf_giant_slayers	dwf_slayers_and_ungrim
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_slayers_and_ungrim
false				wh_main_dwf_cha_ungrim_ironfist	dwf_slayers_and_ungrim
false				wh_main_dwf_inf_slayers	dwf_slayers_and_ungrim
false				wh2_dlc10_dwf_inf_giant_slayers	dwf_slayers
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_slayers
false				wh_main_dwf_inf_slayers	dwf_slayers
false				wh_main_dwf_cha_thane	dwf_thane
false				wh_main_dwf_inf_thunderers_0	dwf_thunderers
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_warriors
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_warriors
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_warriors
false				wh2_dlc10_dwf_inf_giant_slayers	dwf_wpn_greataxe
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_wpn_greataxe
false				wh_dlc06_dwf_inf_rangers_1	dwf_wpn_greataxe
false				wh_dlc06_dwf_inf_ulthars_raiders_0	dwf_wpn_greataxe
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_wpn_greataxe
false				wh_main_dwf_inf_longbeards_1	dwf_wpn_greataxe
false				wh_main_dwf_inf_quarrellers_1	dwf_wpn_greataxe
false				wh_dlc06_dwf_inf_peak_gate_guard_0	dwf_wpn_hammer
false				wh_main_dwf_inf_hammerers	dwf_wpn_hammer
false				wh_dlc06_dwf_inf_bugmans_rangers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_dragonback_slayers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_old_grumblers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_rangers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	dwf_wpn_handweapon
false				wh_main_dwf_inf_dwarf_warrior_0	dwf_wpn_handweapon
false				wh_main_dwf_inf_dwarf_warrior_1	dwf_wpn_handweapon
false				wh_main_dwf_inf_ironbreakers	dwf_wpn_handweapon
false				wh_main_dwf_inf_longbeards	dwf_wpn_handweapon
false				wh_main_dwf_inf_longbeards_1	dwf_wpn_handweapon
false				wh_main_dwf_inf_quarrellers_0	dwf_wpn_handweapon
false				wh_main_dwf_inf_slayers	dwf_wpn_handweapon
false				wh_main_dwf_inf_thunderers_0	dwf_wpn_handweapon
false				wh_dlc06_dwf_inf_ekrund_miners_0	dwf_wpn_picks
false				wh_main_dwf_inf_miners_0	dwf_wpn_picks
false				wh_main_dwf_inf_miners_1	dwf_wpn_picks
false		war_beast			elephants
false				wh_dlc04_emp_art_hammer_of_the_witches_0	emp_artillery
false				wh_dlc04_emp_art_sunmaker_0	emp_artillery
false				wh_main_emp_art_great_cannon	emp_artillery
false				wh_main_emp_art_helblaster_volley_gun	emp_artillery
false				wh_main_emp_art_helstorm_rocket_battery	emp_artillery
false				wh_main_emp_art_mortar	emp_artillery
false				wh_dlc03_emp_cha_boris_todbringer_0	emp_characters
false				wh_dlc03_emp_cha_boris_todbringer_1	emp_characters
false				wh_dlc03_emp_cha_wizard_beasts_0	emp_characters
false				wh_dlc03_emp_cha_wizard_beasts_1	emp_characters
false				wh_dlc03_emp_cha_wizard_beasts_2	emp_characters
false				wh_dlc03_emp_cha_wizard_beasts_3	emp_characters
false				wh_dlc03_emp_cha_wizard_beasts_4	emp_characters
false				wh_dlc04_emp_cha_arch_lector_0	emp_characters
false				wh_dlc04_emp_cha_arch_lector_1	emp_characters
false				wh_dlc04_emp_cha_arch_lector_2	emp_characters
false				wh_dlc04_emp_cha_volkmar_the_grim_0	emp_characters
false				wh_dlc04_emp_cha_volkmar_the_grim_1	emp_characters
false				wh_dlc04_emp_cha_volkmar_the_grim_2	emp_characters
false				wh_dlc04_emp_cha_volkmar_the_grim_3	emp_characters
false				wh_dlc05_emp_cha_wizard_life_0	emp_characters
false				wh_dlc05_emp_cha_wizard_life_1	emp_characters
false				wh_dlc05_emp_cha_wizard_life_2	emp_characters
false				wh_dlc05_emp_cha_wizard_life_3	emp_characters
false				wh_dlc05_emp_cha_wizard_shadows_0	emp_characters
false				wh_dlc05_emp_cha_wizard_shadows_1	emp_characters
false				wh_dlc05_emp_cha_wizard_shadows_2	emp_characters
false				wh_dlc05_emp_cha_wizard_shadows_3	emp_characters
false				wh_main_emp_cha_balthasar_gelt_0	emp_characters
false				wh_main_emp_cha_balthasar_gelt_1	emp_characters
false				wh_main_emp_cha_captain_0	emp_characters
false				wh_main_emp_cha_captain_1	emp_characters
false				wh_main_emp_cha_captain_2	emp_characters
false				wh_main_emp_cha_captain_3	emp_characters
false				wh_main_emp_cha_general_0	emp_characters
false				wh_main_emp_cha_general_1	emp_characters
false				wh_main_emp_cha_general_2	emp_characters
false				wh_main_emp_cha_general_3	emp_characters
false				wh_main_emp_cha_karl_franz_0	emp_characters
false				wh_main_emp_cha_karl_franz_1	emp_characters
false				wh_main_emp_cha_karl_franz_2	emp_characters
false				wh_main_emp_cha_karl_franz_3	emp_characters
false				wh_main_emp_cha_karl_franz_4	emp_characters
false				wh_main_emp_cha_warrior_priest_0	emp_characters
false				wh_main_emp_cha_warrior_priest_1	emp_characters
false				wh_main_emp_cha_warrior_priest_2	emp_characters
false				wh_main_emp_cha_witch_hunter	emp_characters
false				wh_main_emp_cha_wizard_fire_0	emp_characters
false				wh_main_emp_cha_wizard_fire_1	emp_characters
false				wh_main_emp_cha_wizard_fire_2	emp_characters
false				wh_main_emp_cha_wizard_fire_3	emp_characters
false				wh_main_emp_cha_wizard_heavens_0	emp_characters
false				wh_main_emp_cha_wizard_heavens_1	emp_characters
false				wh_main_emp_cha_wizard_heavens_2	emp_characters
false				wh_main_emp_cha_wizard_heavens_4	emp_characters
false				wh_main_emp_cha_wizard_light_0	emp_characters
false				wh_main_emp_cha_wizard_light_1	emp_characters
false				wh_main_emp_cha_wizard_light_2	emp_characters
false				wh_main_emp_cha_wizard_light_4	emp_characters
false				wh_main_emp_inf_crossbowmen	emp_crossbow
false				wh_dlc04_emp_cav_royal_altdorf_gryphites_0	emp_demigryphs
false				wh_main_emp_cav_demigryph_knights_0	emp_demigryphs
false				wh_main_emp_cav_demigryph_knights_1	emp_demigryphs
false				wh_dlc04_emp_inf_flagellants_0	emp_flagellants
false				wh_dlc04_emp_inf_tattersouls_0	emp_flagellants
false				wh_dlc04_emp_inf_free_company_militia_0	emp_freecompany
false				wh_dlc04_emp_inf_stirlands_revenge_0	emp_freecompany
false				wh_dlc04_emp_art_hammer_of_the_witches_0	emp_greatcannon
false				wh_main_emp_art_great_cannon	emp_greatcannon
false				wh_main_emp_inf_greatswords	emp_greatswords
false				wh_dlc04_emp_cav_royal_altdorf_gryphites_0	emp_halberds
false				wh_main_emp_cav_demigryph_knights_1	emp_halberds
false				wh_main_emp_inf_halberdiers	emp_halberds
false				wh_dlc04_emp_inf_silver_bullets_0	emp_handgunners
false				wh_main_emp_inf_handgunners	emp_handgunners
false				wh_dlc04_emp_inf_flagellants_0	emp_infantry
false				wh_dlc04_emp_inf_free_company_militia_0	emp_infantry
false				wh_dlc04_emp_inf_sigmars_sons_0	emp_infantry
false				wh_dlc04_emp_inf_silver_bullets_0	emp_infantry
false				wh_dlc04_emp_inf_stirlands_revenge_0	emp_infantry
false				wh_dlc04_emp_inf_tattersouls_0	emp_infantry
false				wh_main_emp_inf_crossbowmen	emp_infantry
false				wh_main_emp_inf_greatswords	emp_infantry
false				wh_main_emp_inf_halberdiers	emp_infantry
false				wh_main_emp_inf_handgunners	emp_infantry
false				wh_main_emp_inf_spearmen_0	emp_infantry
false				wh_main_emp_inf_spearmen_1	emp_infantry
false				wh_main_emp_inf_swordsmen	emp_infantry
false				wh_dlc04_emp_cav_knights_blazing_sun_0	emp_knights
false				wh_dlc04_emp_cav_zintlers_reiksguard_0	emp_knights
false				wh_main_emp_cav_empire_knights	emp_knights
false				wh_main_emp_cav_reiksguard	emp_knights
false				wh_dlc04_emp_cav_knights_blazing_sun_0	emp_lances
false				wh_dlc04_emp_cav_zintlers_reiksguard_0	emp_lances
false				wh_main_emp_cav_demigryph_knights_0	emp_lances
false				wh_main_emp_cav_empire_knights	emp_lances
false				wh_main_emp_cav_reiksguard	emp_lances
false				wh_dlc04_emp_inf_free_company_militia_0	emp_melee_infantry_tier_1
false				wh_dlc04_emp_inf_sigmars_sons_0	emp_melee_infantry_tier_1
false				wh_dlc04_emp_inf_stirlands_revenge_0	emp_melee_infantry_tier_1
false				wh_main_emp_inf_greatswords	emp_melee_infantry_tier_1
false				wh_main_emp_inf_halberdiers	emp_melee_infantry_tier_1
false				wh_main_emp_inf_spearmen_0	emp_melee_infantry_tier_1
false				wh_main_emp_inf_spearmen_1	emp_melee_infantry_tier_1
false				wh_main_emp_inf_swordsmen	emp_melee_infantry_tier_1
false				wh_dlc04_emp_cav_knights_blazing_sun_0	emp_melee_infantry_tier_2
false				wh_dlc04_emp_cav_zintlers_reiksguard_0	emp_melee_infantry_tier_2
false				wh_main_emp_cav_empire_knights	emp_melee_infantry_tier_2
false				wh_main_emp_cav_reiksguard	emp_melee_infantry_tier_2
false				wh_main_emp_cav_outriders_0	emp_outriders
false				wh_main_emp_cav_outriders_1	emp_outriders
false				wh_main_emp_cav_pistoliers_1	emp_pistoleers
false				wh_dlc04_emp_cav_knights_blazing_sun_0	emp_reiksguard
false				wh_dlc04_emp_cav_zintlers_reiksguard_0	emp_reiksguard
false				wh_main_emp_cav_empire_knights	emp_reiksguard
false				wh_main_emp_cav_reiksguard	emp_reiksguard
false				wh_main_emp_inf_spearmen_0	emp_spears
false				wh_main_emp_inf_spearmen_1	emp_spears
false				wh_dlc04_emp_inf_flagellants_0	emp_state_troops
false				wh_dlc04_emp_inf_free_company_militia_0	emp_state_troops
false				wh_dlc04_emp_inf_sigmars_sons_0	emp_state_troops
false				wh_dlc04_emp_inf_silver_bullets_0	emp_state_troops
false				wh_dlc04_emp_inf_stirlands_revenge_0	emp_state_troops
false				wh_dlc04_emp_inf_tattersouls_0	emp_state_troops
false				wh_main_emp_inf_crossbowmen	emp_state_troops
false				wh_main_emp_inf_halberdiers	emp_state_troops
false				wh_main_emp_inf_handgunners	emp_state_troops
false				wh_main_emp_inf_spearmen_0	emp_state_troops
false				wh_main_emp_inf_spearmen_1	emp_state_troops
false				wh_main_emp_inf_swordsmen	emp_state_troops
false				wh_dlc04_emp_cav_royal_altdorf_gryphites_0	emp_steam_tank_and_demigryph_knights
false				wh_main_emp_cav_demigryph_knights_0	emp_steam_tank_and_demigryph_knights
false				wh_main_emp_cav_demigryph_knights_1	emp_steam_tank_and_demigryph_knights
false				wh_main_emp_veh_steam_tank	emp_steam_tank_and_demigryph_knights
false				wh_main_emp_veh_steam_tank	emp_steam_tank
false				wh_dlc04_emp_inf_free_company_militia_0	emp_swords
false				wh_dlc04_emp_inf_sigmars_sons_0	emp_swords
false				wh_dlc04_emp_inf_stirlands_revenge_0	emp_swords
false				wh_main_emp_inf_swordsmen	emp_swords
false				wh_dlc04_emp_veh_templehof_luminark_0	emp_warmachines
false				wh_main_emp_veh_luminark_of_hysh_0	emp_warmachines
false				wh_main_emp_veh_steam_tank	emp_warmachines
false				wh_dlc03_emp_cha_wizard_beasts_0	emp_wizards
false				wh_dlc03_emp_cha_wizard_beasts_1	emp_wizards
false				wh_dlc03_emp_cha_wizard_beasts_2	emp_wizards
false				wh_dlc03_emp_cha_wizard_beasts_3	emp_wizards
false				wh_dlc03_emp_cha_wizard_beasts_4	emp_wizards
false				wh_dlc05_emp_cha_wizard_life_0	emp_wizards
false				wh_dlc05_emp_cha_wizard_life_1	emp_wizards
false				wh_dlc05_emp_cha_wizard_life_2	emp_wizards
false				wh_dlc05_emp_cha_wizard_shadows_0	emp_wizards
false				wh_dlc05_emp_cha_wizard_shadows_1	emp_wizards
false				wh_dlc05_emp_cha_wizard_shadows_2	emp_wizards
false				wh_dlc05_emp_cha_wizard_shadows_3	emp_wizards
false				wh_main_emp_cha_wizard_fire_0	emp_wizards
false				wh_main_emp_cha_wizard_fire_1	emp_wizards
false				wh_main_emp_cha_wizard_fire_2	emp_wizards
false				wh_main_emp_cha_wizard_fire_3	emp_wizards
false				wh_main_emp_cha_wizard_heavens_0	emp_wizards
false				wh_main_emp_cha_wizard_heavens_1	emp_wizards
