subtitle_timings_tables	2
end	language	script_id	start	subtitle_field	text_section	foreign_key	text_id	always_show
5390	de	55	5330	1686093551	18	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4325	de	49	4020	1686093551	18	skv_intro	vo_fmv_texts_text_skv_intro	false
4350	de	25	4315	1686093551	19	def_intro	vo_fmv_texts_text_def_intro	false
4405	de	33	4385	1686093551	19	hef_intro	vo_fmv_texts_text_hef_intro	false
4830	de	70	4710	1686093551	19	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
4830	de	71	4710	1686093551	19	intro_khalida	vo_fmv_texts_text_intro_khalida	false
4830	de	72	4710	1686093551	19	intro_khatep	vo_fmv_texts_text_intro_khatep	false
4830	de	73	4710	1686093551	19	intro_settra	vo_fmv_texts_text_intro_settra	false
6285	de	41	5805	1686093551	19	lzd_intro	vo_fmv_texts_text_lzd_intro	false
6510	de	78	6250	1686093551	19	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6510	de	81	6250	1686093551	19	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6510	de	80	6250	1686093551	19	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6510	de	79	6250	1686093551	19	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5520	de	55	5405	1686093551	19	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4410	de	49	4335	1686093551	19	skv_intro	vo_fmv_texts_text_skv_intro	false
510	de	58	390	1686093551	1	battle_arkhan	vo_fmv_texts_text_battle_arkhan	false
510	de	59	390	1686093551	1	battle_khalida	vo_fmv_texts_text_battle_khalida	false
510	de	60	390	1686093551	1	battle_khatep	vo_fmv_texts_text_battle_khatep	false
510	de	61	390	1686093551	1	battle_settra	vo_fmv_texts_text_battle_settra	false
330	de	62	270	1686093551	1	book_1	vo_fmv_texts_text_book_1	false
330	de	63	270	1686093551	1	book_1_arkhan	vo_fmv_texts_text_book_1_arkhan	false
570	de	64	360	1686093551	1	book_2	vo_fmv_texts_text_book_2	false
570	de	65	360	1686093551	1	book_2_arkhan	vo_fmv_texts_text_book_2_arkhan	false
570	de	66	300	1686093551	1	book_3	vo_fmv_texts_text_book_3	false
570	de	67	300	1686093551	1	book_3_arkhan	vo_fmv_texts_text_book_3_arkhan	false
300	de	68	180	1686093551	1	book_4	vo_fmv_texts_text_book_4	false
300	de	69	180	1686093551	1	book_4_arkhan	vo_fmv_texts_text_book_4_arkhan	false
379	de	19	279	1686093551	1	chs_invasion	vo_fmv_texts_text_chs_invasion	false
233	de	18	177	1686093551	1	chs_rises	vo_fmv_texts_text_chs_rises	false
510	de	87	395	1686093551	1	cst_battle_aranessa	vo_fmv_texts_text_cst_battle	false
510	de	86	395	1686093551	1	cst_battle_cylostra	vo_fmv_texts_text_cst_battle	false
510	de	84	395	1686093551	1	cst_battle_harkon	vo_fmv_texts_text_cst_battle	false
510	de	85	395	1686093551	1	cst_battle_noctilus	vo_fmv_texts_text_cst_battle	false
585	de	83	345	1686093551	1	cst_items	vo_fmv_texts_text_cst_items	false
495	de	91	210	1686093551	1	cst_win_aranessa	vo_fmv_texts_text_cst_win	false
495	de	90	210	1686093551	1	cst_win_cylostra	vo_fmv_texts_text_cst_win	false
495	de	88	210	1686093551	1	cst_win_harkon	vo_fmv_texts_text_cst_win	false
495	de	89	210	1686093551	1	cst_win_noctilus	vo_fmv_texts_text_cst_win	false
990	de	82	690	1686093551	1	cst_wreck	vo_fmv_texts_text_cst_wreck	false
570	de	30	405	1686093551	1	def_horned_rat	vo_fmv_texts_text_def_horned_rat	false
475	de	25	245	1686093551	1	def_intro	vo_fmv_texts_text_def_intro	false
625	de	26	440	1686093551	1	def_ritual_1	vo_fmv_texts_text_def_ritual_1	false
630	de	27	500	1686093551	1	def_ritual_2	vo_fmv_texts_text_def_ritual_2	false
570	de	28	360	1686093551	1	def_ritual_3	vo_fmv_texts_text_def_ritual_3	false
390	de	29	300	1686093551	1	def_ritual_4	vo_fmv_texts_text_def_ritual_4	false
900	de	31	640	1686093551	1	def_ritual_5	vo_fmv_texts_text_def_ritual_5	false
555	de	32	415	1686093551	1	def_win	vo_fmv_texts_text_def_win	false
550	de	38	290	1686093551	1	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
450	de	33	270	1686093551	1	hef_intro	vo_fmv_texts_text_hef_intro	false
350	de	34	250	1686093551	1	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	false
635	de	35	465	1686093551	1	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	false
360	de	36	275	1686093551	1	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	false
465	de	37	250	1686093551	1	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	false
565	de	39	480	1686093551	1	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	false
340	de	40	245	1686093551	1	hef_win	vo_fmv_texts_text_hef_win	false
920	de	12	810	1686093551	1	intro	vo_fmv_texts_text_intro	false
750	de	70	420	1686093551	1	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
750	de	71	420	1686093551	1	intro_khalida	vo_fmv_texts_text_intro_khalida	false
750	de	72	420	1686093551	1	intro_khatep	vo_fmv_texts_text_intro_khatep	false
750	de	73	420	1686093551	1	intro_settra	vo_fmv_texts_text_intro_settra	false
890	de	46	620	1686093551	1	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	false
775	de	41	660	1686093551	1	lzd_intro	vo_fmv_texts_text_lzd_intro	false
730	de	42	600	1686093551	1	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	false
495	de	43	360	1686093551	1	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	false
640	de	44	500	1686093551	1	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	false
410	de	45	265	1686093551	1	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	false
890	de	47	780	1686093551	1	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	false
480	de	48	330	1686093551	1	lzd_win	vo_fmv_texts_text_lzd_win	false
364	de	24	262	1686093551	1	race_intro_brt	vo_fmv_texts_text_race_intro_brt	false
450	de	20	340	1686093551	1	race_intro_bst	vo_fmv_texts_text_race_intro_bst	false
590	de	21	315	1686093551	1	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	false
456	de	13	282	1686093551	1	race_intro_chs	vo_fmv_texts_text_race_intro_chs	false
2220	de	78	2020	1686093551	1	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
2220	de	81	2020	1686093551	1	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
2220	de	80	2020	1686093551	1	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
2220	de	79	2020	1686093551	1	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
732	de	14	679	1686093551	1	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	false
678	de	15	571	1686093551	1	race_intro_emp	vo_fmv_texts_text_race_intro_emp	false
542	de	16	466	1686093551	1	race_intro_grn	vo_fmv_texts_text_race_intro_grn	false
695	de	17	620	1686093551	1	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	false
392	de	22	280	1686093551	1	race_intro_wef	vo_fmv_texts_text_race_intro_wef	false
918	de	23	759	1686093551	1	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	false
420	de	54	320	1686093551	1	skv_comet	vo_fmv_texts_text_skv_comet	false
550	de	55	260	1686093551	1	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
285	de	49	255	1686093551	1	skv_intro	vo_fmv_texts_text_skv_intro	false
905	de	50	690	1686093551	1	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	false
430	de	51	335	1686093551	1	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	false
560	de	52	410	1686093551	1	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	false
585	de	53	375	1686093551	1	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	false
740	de	56	390	1686093551	1	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	false
1140	de	57	870	1686093551	1	skv_win	vo_fmv_texts_text_skv_win	false
390	de	74	270	1686093551	1	win_arkhan	vo_fmv_texts_text_win_arkhan	false
390	de	75	270	1686093551	1	win_khalida	vo_fmv_texts_text_win_khalida	false
390	de	76	270	1686093551	1	win_khatep	vo_fmv_texts_text_win_khatep	false
390	de	77	270	1686093551	1	win_settra	vo_fmv_texts_text_win_settra	false
4405	de	25	4370	1686093551	20	def_intro	vo_fmv_texts_text_def_intro	false
4490	de	33	4415	1686093551	20	hef_intro	vo_fmv_texts_text_hef_intro	false
5160	de	70	4950	1686093551	20	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5160	de	71	4950	1686093551	20	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5160	de	72	4950	1686093551	20	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5160	de	73	4950	1686093551	20	intro_settra	vo_fmv_texts_text_intro_settra	false
6720	de	78	6545	1686093551	20	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6720	de	81	6545	1686093551	20	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6720	de	80	6545	1686093551	20	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6720	de	79	6545	1686093551	20	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5700	de	55	5555	1686093551	20	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4570	de	49	4430	1686093551	20	skv_intro	vo_fmv_texts_text_skv_intro	false
4565	de	25	4475	1686093551	21	def_intro	vo_fmv_texts_text_def_intro	false
4580	de	33	4495	1686093551	21	hef_intro	vo_fmv_texts_text_hef_intro	false
5370	de	70	5160	1686093551	21	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5370	de	71	5160	1686093551	21	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5370	de	72	5160	1686093551	21	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5370	de	73	5160	1686093551	21	intro_settra	vo_fmv_texts_text_intro_settra	false
6810	de	78	6750	1686093551	21	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6810	de	81	6750	1686093551	21	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6810	de	80	6750	1686093551	21	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6810	de	79	6750	1686093551	21	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5920	de	55	5730	1686093551	21	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4820	de	49	4615	1686093551	21	skv_intro	vo_fmv_texts_text_skv_intro	false
4920	de	25	4665	1686093551	22	def_intro	vo_fmv_texts_text_def_intro	false
4625	de	33	4585	1686093551	22	hef_intro	vo_fmv_texts_text_hef_intro	false
5640	de	70	5520	1686093551	22	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5640	de	71	5520	1686093551	22	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5640	de	72	5520	1686093551	22	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5640	de	73	5520	1686093551	22	intro_settra	vo_fmv_texts_text_intro_settra	false
7120	de	78	7050	1686093551	22	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7120	de	81	7050	1686093551	22	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7120	de	80	7050	1686093551	22	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7120	de	79	7050	1686093551	22	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6075	de	55	5960	1686093551	22	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5075	de	49	4830	1686093551	22	skv_intro	vo_fmv_texts_text_skv_intro	false
5085	de	25	5005	1686093551	23	def_intro	vo_fmv_texts_text_def_intro	false
4790	de	33	4640	1686093551	23	hef_intro	vo_fmv_texts_text_hef_intro	false
5850	de	70	5640	1686093551	23	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5850	de	71	5640	1686093551	23	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5850	de	72	5640	1686093551	23	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5850	de	73	5640	1686093551	23	intro_settra	vo_fmv_texts_text_intro_settra	false
7170	de	78	7120	1686093551	23	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7170	de	81	7120	1686093551	23	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7170	de	80	7120	1686093551	23	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7170	de	79	7120	1686093551	23	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6145	de	55	6095	1686093551	23	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5320	de	49	5195	1686093551	23	skv_intro	vo_fmv_texts_text_skv_intro	false
5170	de	25	5105	1686093551	24	def_intro	vo_fmv_texts_text_def_intro	false
5040	de	33	4850	1686093551	24	hef_intro	vo_fmv_texts_text_hef_intro	false
6180	de	70	5880	1686093551	24	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6120	de	71	5880	1686093551	24	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6120	de	72	5880	1686093551	24	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6120	de	73	5880	1686093551	24	intro_settra	vo_fmv_texts_text_intro_settra	false
7225	de	78	7170	1686093551	24	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7225	de	81	7170	1686093551	24	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7225	de	80	7170	1686093551	24	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7225	de	79	7170	1686093551	24	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6265	de	55	6155	1686093551	24	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5425	de	49	5330	1686093551	24	skv_intro	vo_fmv_texts_text_skv_intro	false
5285	de	25	5180	1686093551	25	def_intro	vo_fmv_texts_text_def_intro	false
6330	de	70	6210	1686093551	25	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6330	de	71	6210	1686093551	25	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6330	de	72	6210	1686093551	25	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6330	de	73	6210	1686093551	25	intro_settra	vo_fmv_texts_text_intro_settra	false
7280	de	78	7225	1686093551	25	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7280	de	81	7225	1686093551	25	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7280	de	80	7225	1686093551	25	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7280	de	79	7225	1686093551	25	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6715	de	55	6495	1686093551	25	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5525	de	49	5435	1686093551	25	skv_intro	vo_fmv_texts_text_skv_intro	false
5415	de	25	5295	1686093551	26	def_intro	vo_fmv_texts_text_def_intro	false
6690	de	70	6600	1686093551	26	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6690	de	71	6600	1686093551	26	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6690	de	72	6600	1686093551	26	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6690	de	73	6600	1686093551	26	intro_settra	vo_fmv_texts_text_intro_settra	false
7320	de	78	7280	1686093551	26	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7320	de	81	7280	1686093551	26	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7320	de	80	7280	1686093551	26	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7320	de	79	7280	1686093551	26	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
7080	de	55	6820	1686093551	26	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5630	de	49	5535	1686093551	26	skv_intro	vo_fmv_texts_text_skv_intro	false
5545	de	25	5420	1686093551	27	def_intro	vo_fmv_texts_text_def_intro	false
6840	de	70	6720	1686093551	27	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6870	de	71	6720	1686093551	27	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6870	de	72	6720	1686093551	27	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6870	de	73	6720	1686093551	27	intro_settra	vo_fmv_texts_text_intro_settra	false
7560	de	78	7410	1686093551	27	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7560	de	81	7410	1686093551	27	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7560	de	80	7410	1686093551	27	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7560	de	79	7410	1686093551	27	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5820	de	25	5710	1686093551	28	def_intro	vo_fmv_texts_text_def_intro	false
6990	de	70	6870	1686093551	28	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6990	de	71	6870	1686093551	28	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6990	de	72	6870	1686093551	28	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6990	de	73	6870	1686093551	28	intro_settra	vo_fmv_texts_text_intro_settra	false
7755	de	78	7580	1686093551	28	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7755	de	81	7580	1686093551	28	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7755	de	80	7580	1686093551	28	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7755	de	79	7580	1686093551	28	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6045	de	25	5855	1686093551	29	def_intro	vo_fmv_texts_text_def_intro	false
7110	de	70	7020	1686093551	29	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
7110	de	71	7020	1686093551	29	intro_khalida	vo_fmv_texts_text_intro_khalida	false
7110	de	72	7020	1686093551	29	intro_khatep	vo_fmv_texts_text_intro_khatep	false
7110	de	73	7020	1686093551	29	intro_settra	vo_fmv_texts_text_intro_settra	false
7890	de	78	7780	1686093551	29	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7890	de	81	7780	1686093551	29	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7890	de	80	7780	1686093551	29	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7890	de	79	7780	1686093551	29	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
840	de	58	720	1686093551	2	battle_arkhan	vo_fmv_texts_text_battle_arkhan	false
840	de	59	690	1686093551	2	battle_khalida	vo_fmv_texts_text_battle_khalida	false
840	de	60	690	1686093551	2	battle_khatep	vo_fmv_texts_text_battle_khatep	false
840	de	61	690	1686093551	2	battle_settra	vo_fmv_texts_text_battle_settra	false
540	de	62	390	1686093551	2	book_1	vo_fmv_texts_text_book_1	false
540	de	63	390	1686093551	2	book_1_arkhan	vo_fmv_texts_text_book_1_arkhan	false
870	de	64	690	1686093551	2	book_2	vo_fmv_texts_text_book_2	false
870	de	65	690	1686093551	2	book_2_arkhan	vo_fmv_texts_text_book_2_arkhan	false
870	de	66	750	1686093551	2	book_3	vo_fmv_texts_text_book_3	false
870	de	67	750	1686093551	2	book_3_arkhan	vo_fmv_texts_text_book_3_arkhan	false
540	de	68	330	1686093551	2	book_4	vo_fmv_texts_text_book_4	false
540	de	69	330	1686093551	2	book_4_arkhan	vo_fmv_texts_text_book_4_arkhan	false
608	de	19	533	1686093551	2	chs_invasion	vo_fmv_texts_text_chs_invasion	false
479	de	18	324	1686093551	2	chs_rises	vo_fmv_texts_text_chs_rises	false
810	de	87	654	1686093551	2	cst_battle_aranessa	vo_fmv_texts_text_cst_battle	false
810	de	86	654	1686093551	2	cst_battle_cylostra	vo_fmv_texts_text_cst_battle	false
810	de	84	654	1686093551	2	cst_battle_harkon	vo_fmv_texts_text_cst_battle	false
810	de	85	654	1686093551	2	cst_battle_noctilus	vo_fmv_texts_text_cst_battle	false
840	de	83	600	1686093551	2	cst_items	vo_fmv_texts_text_cst_items	false
705	de	91	605	1686093551	2	cst_win_aranessa	vo_fmv_texts_text_cst_win	false
705	de	90	605	1686093551	2	cst_win_cylostra	vo_fmv_texts_text_cst_win	false
705	de	88	605	1686093551	2	cst_win_harkon	vo_fmv_texts_text_cst_win	false
705	de	89	605	1686093551	2	cst_win_noctilus	vo_fmv_texts_text_cst_win	false
1365	de	82	1050	1686093551	2	cst_wreck	vo_fmv_texts_text_cst_wreck	false
780	de	30	640	1686093551	2	def_horned_rat	vo_fmv_texts_text_def_horned_rat	false
806	de	25	538	1686093551	2	def_intro	vo_fmv_texts_text_def_intro	false
900	de	26	760	1686093551	2	def_ritual_1	vo_fmv_texts_text_def_ritual_1	false
1180	de	27	1120	1686093551	2	def_ritual_2	vo_fmv_texts_text_def_ritual_2	false
1235	de	28	1110	1686093551	2	def_ritual_3	vo_fmv_texts_text_def_ritual_3	false
525	de	29	420	1686093551	2	def_ritual_4	vo_fmv_texts_text_def_ritual_4	false
1100	de	31	1000	1686093551	2	def_ritual_5	vo_fmv_texts_text_def_ritual_5	false
655	de	32	575	1686093551	2	def_win	vo_fmv_texts_text_def_win	false
730	de	38	640	1686093551	2	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
845	de	33	590	1686093551	2	hef_intro	vo_fmv_texts_text_hef_intro	false
810	de	34	575	1686093551	2	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	false
1000	de	35	795	1686093551	2	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	false
500	de	36	420	1686093551	2	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	false
580	de	37	515	1686093551	2	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	false
785	de	39	575	1686093551	2	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	false
460	de	40	360	1686093551	2	hef_win	vo_fmv_texts_text_hef_win	false
1158	de	12	956	1686093551	2	intro	vo_fmv_texts_text_intro	false
990	de	70	870	1686093551	2	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
990	de	71	870	1686093551	2	intro_khalida	vo_fmv_texts_text_intro_khalida	false
990	de	72	870	1686093551	2	intro_khatep	vo_fmv_texts_text_intro_khatep	false
990	de	73	870	1686093551	2	intro_settra	vo_fmv_texts_text_intro_settra	false
1530	de	46	1110	1686093551	2	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	false
1065	de	41	915	1686093551	2	lzd_intro	vo_fmv_texts_text_lzd_intro	false
940	de	42	770	1686093551	2	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	false
610	de	43	520	1686093551	2	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	false
1190	de	44	845	1686093551	2	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	false
710	de	45	455	1686093551	2	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	false
1150	de	47	1080	1686093551	2	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	false
880	de	48	560	1686093551	2	lzd_win	vo_fmv_texts_text_lzd_win	false
724	de	24	426	1686093551	2	race_intro_brt	vo_fmv_texts_text_race_intro_brt	false
655	de	20	570	1686093551	2	race_intro_bst	vo_fmv_texts_text_race_intro_bst	false
740	de	21	654	1686093551	2	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	false
745	de	13	653	1686093551	2	race_intro_chs	vo_fmv_texts_text_race_intro_chs	false
2505	de	78	2285	1686093551	2	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
2505	de	81	2285	1686093551	2	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
2505	de	80	2285	1686093551	2	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
2505	de	79	2285	1686093551	2	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
936	de	14	774	1686093551	2	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	false
1708	de	15	1453	1686093551	2	race_intro_emp	vo_fmv_texts_text_race_intro_emp	false
1138	de	16	1050	1686093551	2	race_intro_grn	vo_fmv_texts_text_race_intro_grn	false
1001	de	17	887	1686093551	2	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	false
700	de	22	582	1686093551	2	race_intro_wef	vo_fmv_texts_text_race_intro_wef	false
1061	de	23	960	1686093551	2	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	false
600	de	54	460	1686093551	2	skv_comet	vo_fmv_texts_text_skv_comet	false
725	de	55	575	1686093551	2	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
335	de	49	305	1686093551	2	skv_intro	vo_fmv_texts_text_skv_intro	false
1035	de	50	935	1686093551	2	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	false
570	de	51	470	1686093551	2	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	false
1000	de	52	735	1686093551	2	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	false
935	de	53	775	1686093551	2	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	false
1375	de	56	985	1686093551	2	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	false
1430	de	57	1205	1686093551	2	skv_win	vo_fmv_texts_text_skv_win	false
510	de	74	390	1686093551	2	win_arkhan	vo_fmv_texts_text_win_arkhan	false
510	de	75	390	1686093551	2	win_khalida	vo_fmv_texts_text_win_khalida	false
510	de	76	390	1686093551	2	win_khatep	vo_fmv_texts_text_win_khatep	false
510	de	77	390	1686093551	2	win_settra	vo_fmv_texts_text_win_settra	false
6180	de	25	6060	1686093551	30	def_intro	vo_fmv_texts_text_def_intro	false
6345	de	25	6200	1686093551	31	def_intro	vo_fmv_texts_text_def_intro	false
6485	de	25	6355	1686093551	32	def_intro	vo_fmv_texts_text_def_intro	false
6625	de	25	6500	1686093551	33	def_intro	vo_fmv_texts_text_def_intro	false
1080	de	58	930	1686093551	3	battle_arkhan	vo_fmv_texts_text_battle_arkhan	false
1050	de	59	840	1686093551	3	battle_khalida	vo_fmv_texts_text_battle_khalida	false
1050	de	60	840	1686093551	3	battle_khatep	vo_fmv_texts_text_battle_khatep	false
1050	de	61	840	1686093551	3	battle_settra	vo_fmv_texts_text_battle_settra	false
900	de	62	780	1686093551	3	book_1	vo_fmv_texts_text_book_1	false
900	de	63	780	1686093551	3	book_1_arkhan	vo_fmv_texts_text_book_1_arkhan	false
1140	de	64	930	1686093551	3	book_2	vo_fmv_texts_text_book_2	false
1140	de	65	930	1686093551	3	book_2_arkhan	vo_fmv_texts_text_book_2_arkhan	false
1170	de	66	960	1686093551	3	book_3	vo_fmv_texts_text_book_3	false
1170	de	67	960	1686093551	3	book_3_arkhan	vo_fmv_texts_text_book_3_arkhan	false
870	de	68	690	1686093551	3	book_4	vo_fmv_texts_text_book_4	false
870	de	69	690	1686093551	3	book_4_arkhan	vo_fmv_texts_text_book_4_arkhan	false
726	de	19	622	1686093551	3	chs_invasion	vo_fmv_texts_text_chs_invasion	false
670	de	18	554	1686093551	3	chs_rises	vo_fmv_texts_text_chs_rises	false
960	de	87	832	1686093551	3	cst_battle_aranessa	vo_fmv_texts_text_cst_battle	false
960	de	86	832	1686093551	3	cst_battle_cylostra	vo_fmv_texts_text_cst_battle	false
