campaign_character_arts_tables	7
art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
wh_dlc08_art_set_nor_skin_wolf_werekin_02	0	0		none	wh_dlc08_uniform_nor_skin_wolf_werekin_campaign_02			wh_dlc08_campaign_nor_ship_agent	wh_dlc08_campaign_nor_ship_agent	cam_hero_hu8_werekin_claws	cam_agent_ship_03	cam_heavy_ship_04	1961111840		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_fire_01	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_01			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	196286235		0	0	0
wh_main_art_set_teb_general_05	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	1965317254		0	0	0
wh2_dlc10_art_set_hef_shadow_walker_01	0	0		none	wh2_dlc10_uniform_hef_shadow_walker_01			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1d_elf_sword_and_handbow	cam_medium_ship_05	cam_medium_ship_05	1976242808		0	0	0
wh2_dlc11_art_set_cst_noctilus_2	0	0		none	wh2_dlc11_uniform_cst_noctilus			wh2_dlc11_campaign_cst_ship_noctilus_02	wh2_dlc11_campaign_cst_ship_noctilus_02	cam_lord_hu1_cst_noctilus_2handed_axe	cam_cst_noctilus_ship_01	cam_heavy_ship_01	1984755776		0	0	0
wh2_dlc11_art_set_cst_admiral_death_02	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_02			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	1990263757		0	0	0
wh2_dlc11_art_set_cst_harkon_4	0	0		none	wh2_dlc11_uniform_cst_harkon			wh2_dlc11_campaign_cst_ship_harkon_04	wh2_dlc11_campaign_cst_ship_harkon_04	cam_lord_hu1_cst_luthor_cutlass_and_pistol	cam_cst_luthor_harkon_ship_01	cam_heavy_ship_01	199787672		0	0	0
wh2_dlc09_art_set_tmb_necrotect_03	0	0		none	wh2_dlc09_uniform_tmb_necrotect_campaign_03			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_hero_hu1_tomb_sword_and_whip	cam_agent_ship_04	cam_heavy_ship_01	2002101037		0	0	0
wh2_dlc11_art_set_cst_barron_von_heastie	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_01			wh2_dlc11_campaign_cst_ship_ghost	wh2_dlc11_campaign_cst_ship_ghost	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	201391934		0	0	0
wh2_dlc09_art_set_tmb_liche_priest_05	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_campaign_05			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	2021388872		44	0	0
wh_dlc08_art_set_giant_01	0	0		none	wh_dlc08_uniform_grn_mon_giant_boss			wh_main_campaign_grn_ship_transport	wh_main_campaign_grn_ship_transport	cam_hu4_giant_club_boss	cam_transport_ship_01	cam_transport_ship_01	2022165160		0	0	0
wh_dlc08_art_set_nor_skin_wolf_werekin_01	0	0		none	wh_dlc08_uniform_nor_skin_wolf_werekin_campaign_01			wh_dlc08_campaign_nor_ship_agent	wh_dlc08_campaign_nor_ship_agent	cam_hero_hu8_werekin_claws	cam_agent_ship_03	cam_heavy_ship_04	203151788		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_beasts_03	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_03			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	2049992556		0	0	0
wh2_dlc11_art_set_cst_admiral_vampires_01	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_01			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	2063125132		0	0	0
wh_dlc08_art_set_nor_skin_wolf_werekin_03	0	0		none	wh_dlc08_uniform_nor_skin_wolf_werekin_campaign_03			wh_dlc08_campaign_nor_ship_agent	wh_dlc08_campaign_nor_ship_agent	cam_hero_hu8_werekin_claws	cam_agent_ship_03	cam_heavy_ship_04	2068646715		0	0	0
wh2_dlc10_hef_handmaiden_01	0	0		none	wh2_dlc10_uniform_hef_handmaiden_01			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1b_hef_spear_and_bow	cam_medium_ship_05	cam_medium_ship_05	207453631		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_fire_03	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_03			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	2085501622		0	0	0
wh2_dlc10_hef_handmaiden_02	0	0		none	wh2_dlc10_uniform_hef_handmaiden_02			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1b_hef_spear_and_bow	cam_medium_ship_05	cam_medium_ship_05	2100424384		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_shadow_02	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_02			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	2121645428		0	0	0
wh2_dlc09_art_set_skv_tretch_craventail	0	0		none	wh2_dlc09_uniform_skv_tretch_craventail			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_lord_hu17_craventail_spear_and_fork	cam_medium_ship_06	cam_medium_ship_06	2131094978		0	0	0
wh2_dlc11_art_set_cst_admiral_death_03	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_03			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	217610209		0	0	0
wh_dlc08_art_set_nor_throgg	0	0		none	wh_dlc08_uniform_nor_throgg			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_lord_hu4c_throgg_2handed_hammer	cam_transport_ship_05	cam_transport_ship_05	231829020		0	0	0
wh2_dlc09_art_set_tmb_khatep	0	0		none	wh2_dlc09_uniform_tmb_khatep			wh2_dlc09_campaign_tmb_ship_transport	wh2_dlc09_campaign_tmb_ship_transport	cam_lord_hu1_liche_priest_staff_and_sword	cam_transport_ship_06	cam_transport_ship_06	242444387		45	0	0
wh2_main_art_set_def_dreadlord_02	0	0		none	wh2_main_uniform_def_dreadlord_02			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_elf_sword_crossbow	cam_light_ship_05	cam_light_ship_05	249017197		0	0	0
wh2_dlc09_art_set_tmb_tomb_king_02	0	0		none	wh2_dlc09_uniform_tmb_tomb_king_02			wh2_dlc09_campaign_tmb_ship_transport	wh2_dlc09_campaign_tmb_ship_transport	cam_hu1_empire_sword_and_shield	cam_transport_ship_06	cam_transport_ship_06	25169735		0	0	0
wh2_main_art_set_hef_loremaster_of_hoeth_03	0	0		none	wh2_main_uniform_hef_loremaster_of_hoeth_03			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1d_elf_2handed_sword	cam_medium_ship_05	cam_medium_ship_05	256736473		0	0	0
wh2_dlc11_art_set_cst_fleet_captain_campaign_01	0	0		none	wh2_dlc11_unifrom_cst_vampire_fleet_captain_campaign_01			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1b_cst_captain_cutlass_and_hook	cam_cst_transport_ship_01	cam_agent_ship_01	2631873		0	0	0
wh2_dlc11_art_set_cst_admiral_tech_01	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_01			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	277629906		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_death_02	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_02			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	308313577		0	0	0
wh2_main_art_set_skv_assassin_02	0	0		none	wh2_main_uniform_skv_assassin_02			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	314540988		0	0	0
wh_main_art_set_grn_grimgor_ironhide	0	0		none	wh_main_uniform_grn_grimgor_ironhide			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_2handed_axe	cam_heavy_ship_02	cam_heavy_ship_02	3179		0	0	0
wh_main_art_set_brt_lord_01	0	0		none	wh_main_uniform_brt_lord_campaign_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	3194		0	0	0
wh2_dlc11_art_set_cst_noctilus_3	0	0		none	wh2_dlc11_uniform_cst_noctilus			wh2_dlc11_campaign_cst_ship_noctilus_03	wh2_dlc11_campaign_cst_ship_noctilus_03	cam_lord_hu1_cst_noctilus_2handed_axe	cam_cst_noctilus_ship_01	cam_heavy_ship_01	323765869		0	0	0
wh_main_art_set_brt_louen_leoncoeur	0	0		none	wh_main_uniform_brt_louen_leoncoeur			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_leoncoeur_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	3244		0	0	0
wh_main_art_set_brt_paladin_01	0	0		none	wh_main_uniform_brt_paladin_campaign_01			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	3254		0	0	0
wh_main_art_set_chs_exalted_hero_01	0	0		none	wh_main_uniform_chs_exalted_hero_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	3258		0	0	0
wh_main_art_set_dwf_thane_01	0	0		none	wh_main_uniform_dwf_thane_campaign_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	3291		0	0	0
wh_main_art_set_dwf_thorgrim_grudgebearer	0	0		none	wh_main_uniform_dwf_thorgrim_grudgebearer			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_th1_throne_of_power	cam_heavy_ship_03	cam_heavy_ship_03	3297		0	0	0
wh_main_art_set_emp_captain_01	0	0		none	wh_main_uniform_emp_captain_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	3298		0	0	0
wh_main_art_set_emp_karl_franz	0	0		none	wh_main_uniform_emp_karl_franz			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer	cam_heavy_ship_01	cam_heavy_ship_01	3301		0	0	0
wh_main_art_set_emp_warrior_priest_01	0	0		none	wh_main_uniform_emp_warrior_priest_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer_and_book	cam_light_ship_01	cam_heavy_ship_01	3310		0	0	0
wh_main_art_set_emp_witch_hunter_01	0	0		none	wh_main_uniform_emp_witch_hunter_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	3319		0	0	0
wh_main_art_set_grn_goblin_big_boss_01	0	0		none	wh_main_uniform_grn_goblin_big_boss_campaign_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_light_ship_02	cam_heavy_ship_02	3327		0	0	0
wh_main_art_set_grn_orc_warboss_01	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	3355		0	0	0
wh_main_art_set_teb_captain	0	0		none	wh_main_uniform_emp_captain_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	3363		0	0	0
wh_main_art_set_vmp_banshee_01	0	0		none	wh_main_uniform_vmp_banshee_campaign_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_gh1_ghost	cam_light_ship_01	cam_heavy_ship_01	3372		0	0	0
wh_main_art_set_vmp_mannfred_von_carstein	0	0		none	wh_main_uniform_vmp_mannfred_von_carstein			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	3382		0	0	0
wh_main_art_set_vmp_vampire_01	0	0		none	wh_main_uniform_vmp_vampire_campaign_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_light_ship_01	cam_heavy_ship_01	3394		0	0	0
wh_main_art_set_vmp_wight_king_01	0	0		none	wh_main_uniform_vmp_wight_king_campaign_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	3403		0	0	0
wh_main_art_set_chs_archaon	0	0		none	wh_main_uniform_chs_archaon			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	3431		0	0	0
wh2_dlc09_art_set_tmb_liche_priest_02	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_campaign_02			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	343687338		44	0	0
wh_main_art_set_chs_lord_01	0	0		none	wh_main_uniform_chs_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	3440		0	0	0
wh_main_art_set_dwf_lord_01	0	0		none	wh_main_uniform_dwf_lord_campaign_01			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	3447		0	0	0
wh2_main_art_set_def_sorceress_02	0	0		none	wh2_main_uniform_def_sorceress_02			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	344938214		0	0	0
wh_main_art_set_emp_general_01	0	0		none	wh_main_uniform_emp_general_campaign_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	3463		0	0	0
wh_main_art_set_nor_marauder_chieftain_01	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_01			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	3509		0	0	0
wh_main_art_set_vmp_lord_01	0	0		none	wh_main_uniform_vmp_lord_campaign_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	3515		0	0	0
wh_main_art_set_ksl_captain	0	0		none	wh_main_uniform_emp_captain_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	3520		0	0	0
wh_main_art_set_dwf_engineer_01	0	0		none	wh_main_uniform_dwf_master_engineer_campaign_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_hammer_and_rifle	cam_light_ship_03	cam_heavy_ship_03	3552		0	0	0
wh_main_art_set_dwf_runesmith_01	0	0		none	wh_main_uniform_dwf_runesmith_campaign_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	3553		0	0	0
wh_main_art_set_emp_bright_wizard_01	0	0		none	wh_main_uniform_emp_bright_wizard_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3554		0	0	0
wh_main_art_set_chs_sorcerer_death_01	0	0		none	wh_main_uniform_chs_sorcerer_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	3562		0	0	0
wh_main_art_set_grn_orc_shaman_01	0	0		none	wh_main_uniform_grn_orc_shaman_campaign_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	3579		0	0	0
wh_main_art_set_vmp_necromancer_01	0	0		none	wh_main_uniform_vmp_necromancer_campaign_01			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3587		0	0	0
wh_main_art_set_brt_damsel_01	0	0		none	wh_main_uniform_brt_damsel_campaign_01			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3598		0	0	0
wh_main_art_set_grn_night_goblin_shaman_01	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	3607		0	0	0
wh_main_art_set_grn_goblin_great_shaman_01	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	3614		0	0	0
wh2_main_art_set_lzd_skink_priest_02	0	0		none	wh2_main_uniform_lzd_skink_priest_02			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	362943954		0	0	0
wh_main_art_set_ksl_general_04	0	0		none	wh_main_uniform_emp_general_campaign_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	373711375		0	0	0
wh2_dlc11_art_set_cst_admiral_female_deep_02	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_female_02			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1b_cst_admiral_cutlass_and_pistol	cam_cst_transport_ship_01	cam_heavy_ship_01	382621434		0	0	0
wh2_dlc11_art_set_cst_harkon_3	0	0		none	wh2_dlc11_uniform_cst_harkon			wh2_dlc11_campaign_cst_ship_harkon_03	wh2_dlc11_campaign_cst_ship_harkon_03	cam_lord_hu1_cst_luthor_cutlass_and_pistol	cam_cst_luthor_harkon_ship_01	cam_heavy_ship_01	385442029		0	0	0
wh_main_art_set_ksl_general_03	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	38612853		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_beasts_01	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_01			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	391709518		0	0	0
wh_main_art_set_chs_kholek_suneater	0	0		none	wh_main_uniform_chs_kholek_suneater			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_ce02_dragon_orgre_2handed_axe	cam_heavy_ship_04	cam_heavy_ship_04	3920		0	0	0
wh_main_art_set_chs_lord_of_change	0	0		none	wh_main_uniform_chs_lord_of_change			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_huc10c_lord_of_change_staff	cam_heavy_ship_04	cam_heavy_ship_04	3925		0	0	0
wh_main_art_set_chs_prince_sigvald	0	0		none	wh_main_uniform_chs_prince_sigvald			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	3932		0	0	0
wh_main_art_set_chs_sorcerer_fire_01	0	0		none	wh_main_uniform_chs_sorcerer_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	3933		0	0	0
wh2_dlc09_art_set_tmb_liche_priest_01	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_campaign_01			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	393547003		44	0	0
wh_main_art_set_chs_sorcerer_metal_01	0	0		none	wh_main_uniform_chs_sorcerer_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	3937		0	0	0
wh_main_art_set_chs_sorcerer_lord_death_01	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	3939		0	0	0
wh_main_art_set_dwf_ungrim_ironfist	0	0		none	wh_main_uniform_dwf_ungrim_ironfist			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_axe_ungrim	cam_heavy_ship_03	cam_heavy_ship_03	3947		0	0	0
wh_main_art_set_emp_balthasar_gelt	0	0		none	wh_main_uniform_emp_balthasar_gelt			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	3952		0	0	0
wh_main_art_set_emp_celestial_wizard	0	0		none	wh_main_uniform_emp_celestial_wizard			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3960		0	0	0
wh_main_art_set_emp_light_wizard_01	0	0		none	wh_main_uniform_emp_light_wizard_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3967		0	0	0
wh_main_art_set_grn_azhag_the_slaughterer	0	0		none	wh_main_uniform_grn_azhag_the_slaughterer			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_axe	cam_heavy_ship_02	cam_heavy_ship_02	3969		0	0	0
wh_main_art_set_ksl_celestial_wizard	0	0		none	wh_main_uniform_emp_celestial_wizard			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3979		0	0	0
wh_main_art_set_teb_bright_wizard	0	0		none	wh_main_uniform_emp_bright_wizard_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	3981		0	0	0
wh_main_art_set_vmp_heinrich_kemmler	0	0		none	wh_main_uniform_vmp_heinrich_kemmler			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	3991		0	0	0
wh_main_art_set_vmp_master_necromancer_01	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	3998		0	0	0
wh_main_art_set_nor_chaos_sorcerer_metal	0	0		none	wh_main_uniform_chs_sorcerer_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	4013		0	0	0
wh_main_art_set_chs_sorcerer_lord_metal_01	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	4022		0	0	0
wh_main_art_set_chs_sorcerer_lord_fire_01	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	4026		0	0	0
wh_main_art_set_nor_sorcerer_lord_metal	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_01			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	4032		0	0	0
wh_dlc03_art_set_bst_beastlord_01	0	0		none	wh_dlc03_uniform_bst_beastlord_01			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	4036		0	0	0
wh_dlc03_art_set_bst_bray_shaman_01	0	0		none	wh_dlc03_uniform_bst_bray_shaman_01			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	4039		0	0	0
wh2_dlc10_art_set_carnosuar_01	0	0		none	wh2_dlc10_uniform_lzd_mon_carnosaur_boss			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_rp3b_carnosaur	cam_transport_ship_01	cam_transport_ship_01	404322261		0	0	0
