cdir_events_incident_option_junctions_tables	2
id	incident_key	option_key	value
1908244452	wh2_main_incident_skv_replenish_up	CND_ROUNDS_UNTIL_NEXT	20
1908933515	wh2_main_incident_all_campaign_movement_down_replenish_up	GEN_TARGET_MILITARY_FORCE	
1910479360	wh2_main_incident_hef_research_rate_up	CND_ROUNDS_UNTIL_NEXT	20
1912855412	wh2_dlc11_incident_epilogue_cst_harkon	VAR_CHANCE	100
1913998982	wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3a	GEN_TARGET_NONE	
1915867017	wh2_main_incident_intrigue_emp_positive_2	GEN_TARGET_MODEL	
1919287740	wh2_main_incident_skv_research_rate_up	VAR_CHANCE	5
1919695603	wh2_dlc11_incident_neo_encounter_at_sea_3_c_nor	VAR_FOLLOWUP_CHANCE	100
1920650640	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a	CND_CULTURE	wh_main_emp_empire
1920657636	wh2_main_encounter_at_sea_campaign_1_nor	VAR_FOLLOWUP_CHANCE	100
192113140	wh2_main_incident_hef_ranged_unit_exp_up	GEN_TARGET_NONE	
1924043075	wh2_main_incident_intrigue_skv_negative_3a	GEN_TARGET_MODEL	
1924515822	wh2_dlc11_incident_neo_encounter_at_sea_2_a_tmb	GEN_TARGET_NONE	
1925845272	wh2_main_incident_all_character_exp_up	CND_ROUNDS_UNTIL_NEXT	20
1927086065	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_9	GEN_TARGET_PARENT	
1928360327	wh2_main_incident_all_public_order_down	CND_FIRST_ROUND	5
1930237713	wh2_main_incident_lzd_damage_building	GEN_CND_OWNS	
1931897827	wh2_dlc11_cst_incident_overflowing_with_power	GEN_TARGET_NONE	
1932509193	wh2_main_encounter_at_sea_combat_4	GEN_TARGET_NONE	
1932773280	wh_dlc07_incident_greenskin_rebelions	GEN_TARGET_NONE	
1933554160	wh2_dlc11_incident_neo_encounter_at_sea_1_c_nor	GEN_TARGET_NONE	
1934068352	wh2_main_incident_encounter_at_sea_1_a_tmb	GEN_TARGET_NONE	
1934828134	wh2_main_incident_def_building_cost_down	GEN_TARGET_NONE	
1936995303	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	CND_CULTURE	wh2_main_def_dark_elves
1937946821	wh_dlc08_incident_nor_avenge_the_gods	GEN_TARGET_NONE	
1937994222	wh2_main_incident_hef_morale_down_recruitment_cost_increase	CND_FIRST_ROUND	5
1938670223	wh2_main_incident_all_morale_up	CND_ROUNDS_UNTIL_NEXT	20
1939163295	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_3_11	VAR_CHANCE	100
1940350905	wh2_main_incident_lzd_recruitment_cost_up_starting_exp_up	VAR_CHANCE	5
1945935975	wh2_main_incident_hef_growth_down	GEN_TARGET_REGION	
1948221045	wh2_main_incident_def_agent_spy	CND_FIRST_ROUND	12
1948790406	wh2_main_incident_all_growth_up	CND_ROUNDS_UNTIL_NEXT	20
1949704946	wh2_dlc10_alarielle_shieldstone_of_isha	VAR_CHANCE	100
195058554	wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b	VAR_CHANCE	100
1952490739	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a_spy	CND_CULTURE	wh2_main_skv_skaven
1954913229	wh2_main_incident_hef_research_rate_up	GEN_TARGET_NONE	
195570846	wh_dlc08_incident_nor_avenge_the_gods	CND_ROUNDS_UNTIL_NEXT	45
1956141415	wh2_main_incident_hef_public_order_down	GEN_CND_NOT_REGION	wh_dlc05_oak_of_ages
195791004	wh2_dlc11_incident_neo_encounter_at_sea_4_a_nor	VAR_FOLLOWUP_CHANCE	100
1961318886	wh2_main_incident_lzd_chaos_corruption_up	CND_ROUNDS_UNTIL_NEXT	20
1961363492	wh2_dlc11_cst_incident_armoury_acquisition	CND_HAS_ARMY	
1961888070	wh2_main_encounter_at_sea_campaign_3	VAR_CHANCE	100
1963290201	wh2_main_incident_intrigue_hef_negative_2a	GEN_TARGET_MODEL	
1964185084	wh2_main_incident_def_replenish_rate_up_campaign_movement_up	CND_ROUNDS_UNTIL_NEXT	20
1965726609	wh2_main_incident_def_army_morale_down_recruitment_cost_up	GEN_CND_HUMAN	
196914403	wh2_main_incident_lzd_monster_recruitment_cost_down	CND_ROUNDS_UNTIL_NEXT	20
1969302002	wh2_main_incident_hef_chaos_corruption_up	CND_CULTURE	wh2_main_hef_high_elves
197009517	wh2_main_incident_hef_morale_down_recruitment_cost_increase	GEN_CND_HUMAN	
1971248149	wh2_dlc11_incident_cst_infamy_rank_noctilus	GEN_TARGET_NONE	
1972598325	wh2_dlc11_incident_neo_encounter_at_sea_3_c_tmb	VAR_CHANCE	100
1977488889	wh_dlc08_incident_nor_useless_contraptions	CND_FACTION	wh_dlc08_nor_norsca
1980844623	wh_dlc08_incident_nor_avenge_the_gods	CND_FIRST_ROUND	13
1983996245	wh2_main_incident_intrigue_def_positive_2a	VAR_CHANCE	100
1985469352	wh2_main_incident_lzd_growth_down	CND_FIRST_ROUND	5
1985618381	wh_dlc08_qb_nor_monster_hunt_4_stage_3_2_mpc	GEN_TARGET_NONE	
1986820448	wh2_main_incident_def_agent_spy	VAR_CHANCE	50
1988115187	wh2_main_incident_lzd_growth_down	VAR_CHANCE	5
1989645853	wh2_main_incident_lzd_recruitment_morale_up_against_def_skv	CND_CULTURE	wh2_main_lzd_lizardmen
1990650647	wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b	VAR_FOLLOWUP_CHANCE	100
1991210781	wh2_main_incident_intrigue_any_negative_1a	GEN_TARGET_MODEL	
1992977363	wh2_main_incident_lzd_recruitment_morale_up_against_def_skv	CND_FIRST_ROUND	5
1993273744	wh2_dlc11_incident_neo_encounter_at_sea_3_c_nor	VAR_CHANCE	100
2001214481	wh2_main_incident_hef_agent_wizard	CND_NOT_HAS_AGENT	wizard
2001434795	wh2_main_incident_def_death_hag_witch_elves_recruitment_cost_down_exp_up	VAR_CHANCE	5
2003669942	wh2_main_incident_def_replenish_rate_up_campaign_movement_up	CND_CULTURE	wh2_main_def_dark_elves
2006344956	wh2_main_incident_all_growth_up	CND_MIN_REGIONS_OWNED	1
2007111112	wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	VAR_CHANCE	5
2007686709	wh2_main_incident_def_public_order_down	GEN_CND_OWNS	
2009439391	wh2_main_incident_encounter_at_sea_3_b_tmb	GEN_TARGET_NONE	
200999380	wh2_main_incident_intrigue_skv_negative_1b	GEN_TARGET_MODEL	
2010043272	wh2_main_incident_skv_building_cost_down	CND_ROUNDS_UNTIL_NEXT	20
2011099284	wh2_dlc09_tmb_incident_unearthed_knowledge	CND_ROUNDS_UNTIL_NEXT	40
2011389515	wh2_main_incident_all_agent_action_chance_up	GEN_TARGET_NONE	
2012172612	wh2_main_encounter_at_sea_campaign_1	GEN_TARGET_NONE	
2012281286	wh2_main_incident_encounter_at_sea_1_c	GEN_TARGET_NONE	
2013997586	wh2_main_encounter_at_sea_combat_2_tmb	VAR_FOLLOWUP_CHANCE	100
2015979020	wh2_main_incident_def_morale_up_melee_attack_up_against_hef	CND_FIRST_ROUND	5
2016269128	wh2_dlc11_incident_neo_encounter_at_sea_2_b_nor	VAR_CHANCE	100
20184115	wh2_dlc10_incident_hef_blood_voyage_ends	GEN_TARGET_NONE	
2021724580	wh2_dlc11_incident_cst_infamy_rank_aranessa	GEN_TARGET_NONE	
2022023972	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_7	VAR_CHANCE	100
2022676717	wh2_main_incident_def_agent_spy	CND_NOT_HAS_AGENT	spy
2025783700	wh2_dlc09_tmb_incident_liquid_sand	CND_FIRST_ROUND	35
2026528888	wh_main_incident_all_exodus	GEN_CND_NOT_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast
2028820400	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_4	GEN_TARGET_PARENT	
2030092286	wh2_main_encounter_at_sea_combat_2_nor	VAR_FOLLOWUP_CHANCE	100
2030137798	wh2_main_incident_all_public_order_down_greatly_recruitment_cost_down_greatly	VAR_CHANCE	5
2030506119	wh2_main_incident_intrigue_skv_negative_1c	VAR_CHANCE	100
2031804835	wh2_main_incident_all_character_exp_greatly_up_character_wound	CND_CULTURE	wh2_main_def_dark_elves
2032517387	wh2_dlc11_incident_neo_encounter_at_sea_3_a	VAR_FOLLOWUP_CHANCE	100
2034739611	wh2_main_incident_def_agent_wizard	CND_CULTURE	wh2_main_def_dark_elves
2034948601	wh2_dlc11_incident_cst_mystery_pirate	GEN_TARGET_NONE	
203840673	wh2_dlc11_incident_neo_encounter_at_sea_2_a	GEN_TARGET_NONE	
2038908673	wh2_main_encounter_at_sea_campaign_4_tmb	VAR_FOLLOWUP_CHANCE	100
2039277871	wh2_main_incident_all_gdp_up	CND_FIRST_ROUND	5
2040313853	wh2_dlc10_sword_of_khaine_issued	VAR_CHANCE	100
2040992992	wh_dlc08_incident_nor_dark_winnowing	VAR_CHANCE	1
20419658	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_4_7	VAR_CHANCE	100
2043581073	wh2_main_incident_def_death_hag_witch_elves_recruitment_cost_down_exp_up	GEN_TARGET_NONE	
2044735954	wh2_main_incident_all_replenish_rate_down_recruitment_cost_down	VAR_CHANCE	5
2045515375	wh2_dlc11_incident_neo_encounter_at_sea_3_c	GEN_TARGET_NONE	
2046527587	wh2_main_incident_skv_growth_down	CND_FIRST_ROUND	5
2047760028	wh2_main_incident_intrigue_emp_negative_3	GEN_TARGET_MODEL	
2049814590	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_3_5	GEN_TARGET_PARENT	
2049999529	wh2_main_encounter_at_sea_campaign_1_nor	GEN_TARGET_NONE	
2051056547	wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b	GEN_TARGET_NONE	
20527644	wh2_main_incident_encounter_at_sea_3_a_tmb	GEN_TARGET_NONE	
2054640076	wh2_dlc11_incident_neo_encounter_at_sea_2_b_nor	GEN_TARGET_NONE	
2056418368	wh2_main_incident_intrigue_lzd_positive_1c	VAR_CHANCE	100
2058108524	wh2_main_incident_intrigue_lzd_negative_1b	GEN_TARGET_MODEL	
2059879626	wh2_main_incident_all_melee_attack_up	CND_FIRST_ROUND	5
2060226798	wh2_dlc11_incident_neo_encounter_at_sea_3_b_nor	GEN_TARGET_NONE	
2060767232	wh2_main_incident_all_gdp_down	CND_ROUNDS_UNTIL_NEXT	20
206232314	wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a	CND_CULTURE	wh_main_dwf_dwarfs
2062836032	wh2_main_incident_lzd_cold_one_recruitment_cost_down_campaign_movement_range_up	CND_ROUNDS_UNTIL_NEXT	20
2062950366	wh2_main_incident_all_damage_building	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
2064731522	wh2_main_encounter_at_sea_combat_1_tmb	VAR_FOLLOWUP_CHANCE	100
2064837599	wh2_main_incident_def_public_order_down	GEN_TARGET_REGION	
2066976110	wh_dlc07_incident_brt_rowdy_peasants	CND_FIRST_ROUND	7
2072384158	wh2_main_encounter_at_sea_combat_3	VAR_FOLLOWUP_CHANCE	100
2072497834	wh2_dlc11_cst_incident_mass_exodus	GEN_CND_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast
2074842239	wh2_dlc10_sword_of_khaine_returned	GEN_TARGET_NONE	
2077390416	wh_dlc08_qb_nor_monster_hunt_4_stage_3_2_mpc	VAR_CHANCE	100
2078910073	wh2_main_incident_intrigue_emp_negative_3	VAR_CHANCE	100
2080104660	wh_dlc08_incident_nor_midnight_sun	CND_FACTION	wh_dlc08_nor_wintertooth
2081003372	wh_dlc08_qb_nor_monster_hunt_1_stage_4	VAR_CHANCE	100
2081464355	wh2_main_incident_encounter_at_sea_1_b_nor	GEN_TARGET_NONE	
2085028434	wh2_dlc11_treasure_hunt_puzzle_fail	GEN_TARGET_PARENT	
2089257785	wh_dlc08_incident_nor_midnight_sun	CND_FIRST_ROUND	15
209024811	wh2_main_encounter_at_sea_campaign_2_tmb	VAR_FOLLOWUP_CHANCE	100
2091570133	wh2_main_incident_def_research_rate_up	CND_CULTURE	wh2_main_def_dark_elves
2093148869	wh2_main_incident_def_death_hag_witch_elves_recruitment_cost_down_exp_up	CND_CULTURE	wh2_main_def_dark_elves
2093816759	wh2_main_incident_intrigue_skv_positive_1a	VAR_CHANCE	100
209878044	wh2_main_encounter_at_sea_campaign_4_nor	GEN_TARGET_NONE	
2102149615	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_3_12	VAR_CHANCE	100
2102664863	wh2_dlc11_incident_neo_encounter_at_sea_3_a	GEN_TARGET_NONE	
2104649120	wh_dlc07_incident_brt_containing_the_pox	CND_FIRST_ROUND	10
2107620130	wh2_dlc11_incident_neo_encounter_at_sea_3_a_tmb	GEN_TARGET_NONE	
2107723557	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_6	VAR_CHANCE	100
2107970500	wh2_main_incident_hef_phoenix_recruitment_cost_down	CND_CULTURE	wh2_main_hef_high_elves
210826369	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_8	VAR_CHANCE	100
2108372991	wh2_main_incident_all_public_order_up	CND_MIN_PROVINCES_FULLY_OWNED	1
2108849017	wh2_main_incident_skv_monster_unit_recruitment_cost_down_growth_down	VAR_CHANCE	5
2109436660	wh2_main_incident_lzd_monster_recruitment_cost_down	CND_CULTURE	wh2_main_lzd_lizardmen
2113538231	wh2_main_incident_all_morale_up	GEN_TARGET_NONE	
2114720034	wh2_dlc11_cst_incident_unnatural_talent	GEN_CND_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast
2115717924	wh2_main_incident_skv_growth_down	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
2115853037	wh_dlc08_incident_nor_midnight_sun	CND_ROUNDS_UNTIL_NEXT	50
2116970337	wh2_main_incident_lzd_public_order_down	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages
2117801181	wh_dlc05_incident_wef_bark_and_soul	CND_CULTURE	wh_dlc05_wef_wood_elves
2120546401	wh2_main_incident_def_chaos_corruption_up	CND_FACTION	wh2_main_def_naggarond
2121957726	wh2_main_incident_all_ranged_weapon_damage_up	CND_ROUNDS_UNTIL_NEXT	20
2122424114	wh2_main_incident_intercontinental_diplomacy	GEN_TARGET_NONE	
21270866	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_3	VAR_CHANCE	100
2127147024	wh2_main_incident_lzd_agent_wizard	CND_UNIQUE	
21307	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_CHARACTER_TYPE	wizard
2130853357	wh2_main_incident_intrigue_any_positive_2b	GEN_TARGET_MODEL	
2131312360	wh2_dlc10_incident_hef_alarielle_torment_decrease	VAR_CHANCE	100
21315	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
2132086876	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_4_9	GEN_TARGET_PARENT	
21324	wh_main_incident_grn_over-gyrating_shaman	VAR_CHANCE	5
2132798925	wh2_main_encounter_at_sea_combat_5_nor	GEN_TARGET_NONE	
21332	wh_main_incident_grn_over-gyrating_shaman	GEN_TARGET_CHARACTER	 
21335	wh_main_incident_all_abandoned_settlement	VAR_CHANCE	100
2135749925	wh2_main_incident_intrigue_def_negative_1c	GEN_TARGET_MODEL	
21369	wh_main_incident_all_abandoned_settlement	GEN_TARGET_REGION	
2137210816	wh2_dlc11_incident_neo_encounter_at_sea_2_c	GEN_TARGET_NONE	
21375	wh_main_incident_grn_over-gyrating_shaman	CND_ROUNDS_UNTIL_NEXT	20
21380	wh_main_incident_all_abandoned_settlement	GEN_CND_OWNS	
2138753238	wh2_main_incident_all_character_exp_greatly_up_character_wound	CND_CULTURE	wh2_main_lzd_lizardmen
21394	wh_main_incident_all_abandoned_settlement	CND_ROUNDS_UNTIL_NEXT	20
2140035648	wh2_main_incident_hef_building_cost_down	VAR_CHANCE	5
2140439375	wh2_main_incident_hef_morale_up_melee_defense_up_against_def	VAR_CHANCE	5
2141376791	wh2_main_incident_hef_campign_movement_up	VAR_CHANCE	5
2141630298	wh2_main_incident_intrigue_hef_negative_1a	GEN_TARGET_MODEL	
2142837384	wh2_main_incident_encounter_at_sea_1_c_tmb	VAR_CHANCE	100
2145251649	wh2_main_incident_lzd_growth_down	GEN_CND_OWNS	
2145351804	wh2_dlc11_cst_incident_strength_from_shyish	CND_FIRST_ROUND	12
2145387320	wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	CND_ROUNDS_UNTIL_NEXT	30
2145568138	wh_dlc08_incident_nor_phar_away_gold	GEN_TARGET_NONE	
21536868	wh2_dlc11_incident_neo_encounter_at_sea_1_a_tmb	GEN_TARGET_NONE	
215779314	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_2	VAR_CHANCE	100
215820996	wh2_dlc09_tmb_incident_cache_of_asaph	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
21696377	wh2_main_incident_hef_ranged_unit_exp_up	CND_FIRST_ROUND	5
218500582	wh2_main_incident_skv_replenish_up	GEN_TARGET_MILITARY_FORCE	
218608569	wh2_dlc11_incident_neo_encounter_at_sea_2_c_nor	VAR_CHANCE	100
219351392	wh2_main_incident_hef_phoenix_recruitment_cost_down	GEN_TARGET_NONE	
21991	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	VAR_CHANCE	100
21997	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	GEN_TARGET_CHARACTER	
22006	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	VAR_FOLLOWUP_CHANCE	100
220061984	wh2_main_incident_skv_morale_up_public_order_up	CND_CULTURE	wh2_main_skv_skaven
22093	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5	GEN_CND_CHARACTER_ID	2140783648
22101	wh_main_incident_all_thawing_relations	CND_ROUNDS_UNTIL_NEXT	4
22111	wh_main_incident_all_thawing_relations	GEN_CND_MILITARY_ALLIED	
22121	wh_main_incident_all_thawing_relations	GEN_TARGET_FACTION	
22130	wh_main_incident_all_thawing_relations	VAR_CHANCE	5
22136876	wh2_main_incident_def_agent_spy	CND_UNIQUE	
22141	wh_main_incident_all_thawing_relations	GEN_CND_NOT_HUMAN	
22146	wh_main_incident_all_thawing_relations	CND_MIN_ALLIED	1
22156	wh_main_incident_all_honour_thy_neighbours	GEN_CND_NOT_WAR	
22163	wh_main_incident_all_honour_thy_neighbours	GEN_CND_FACTION_NEIGHBOURS	
22172	wh_main_incident_all_honour_thy_neighbours	GEN_CND_DIPLOMACY_AVAILABLE	
22174	wh_main_incident_all_honour_thy_neighbours	CND_ROUNDS_UNTIL_NEXT	20
22182	wh_main_incident_all_honour_thy_neighbours	VAR_CHANCE	5
22187	wh_main_incident_all_honour_thy_neighbours	GEN_TARGET_FACTION	
22189	wh_main_incident_all_honour_thy_neighbours	GEN_CND_NOT_HUMAN	
22211	wh_main_incident_all_drought	GEN_CND_OWNS	
22213	wh_main_incident_all_drought	CND_ROUNDS_UNTIL_NEXT	20
22217	wh_main_incident_all_drought	VAR_FOLLOWUP_CHANCE	25
22236	wh_main_incident_all_drought	VAR_CHANCE	5
22245	wh_main_incident_all_drought	GEN_TARGET_REGION	
22255	wh_main_incident_all_drought_continues	VAR_CHANCE	20
22262	wh_main_incident_all_drought_continues	GEN_TARGET_PARENT	
22264	wh_main_incident_all_earthquake	GEN_CND_OWNS	
22272	wh_main_incident_all_earthquake	GEN_CND_REGION_ANY_OF	wh_main_ice_tooth_mountains_icedrake_fjord;wh_main_ice_tooth_mountains_longship_graveyard;wh_main_ice_tooth_mountains_doomkeep;wh_main_helspire_mountains_graeling_moot;wh_main_mountains_of_hel_aeslings_conclave;wh_main_mountains_of_hel_winter_pyre;wh_main_mountains_of_hel_altar_of_spawns;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_southern_oblast_fort_jakova;wh_main_eastern_badlands_dringorackaz;wh_main_desolation_of_nagash_spitepeak;wh_main_blightwater_misty_mountain;wh_main_blightwater_kradtommen;wh_main_blightwater_deff_gorge
22288	wh_main_incident_all_earthquake	VAR_CHANCE	5
22296	wh_main_incident_all_earthquake	GEN_TARGET_REGION	
22297	wh_main_incident_all_earthquake	CND_ROUNDS_UNTIL_NEXT	10
22304	wh_main_incident_all_earthquake	VAR_FOLLOWUP_CHANCE	20
22312	wh_main_incident_all_famine	GEN_CND_OWNS	
22321	wh_main_incident_all_famine	VAR_CHANCE	5
22324	wh_main_incident_all_famine	GEN_TARGET_REGION	
22339	wh_main_incident_all_famine	CND_ROUNDS_UNTIL_NEXT	20
22349	wh_main_incident_all_famine	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22353	wh_main_incident_all_fire	GEN_CND_OWNS	
22363	wh_main_incident_all_fire	GEN_TARGET_REGION	
22369	wh_main_incident_all_fire	VAR_CHANCE	1
22372	wh_main_incident_all_fire	CND_ROUNDS_UNTIL_NEXT	20
22374	wh_main_incident_all_flooding	GEN_CND_OWNS	
22393	wh_main_incident_all_flooding	GEN_TARGET_REGION	
223934833	wh2_main_incident_intrigue_lzd_positive_2a	GEN_TARGET_MODEL	
223955730	wh2_main_incident_all_gdp_up	CND_ROUNDS_UNTIL_NEXT	20
22402	wh_main_incident_all_flooding	VAR_CHANCE	5
22405	wh_main_incident_all_flooding	CND_ROUNDS_UNTIL_NEXT	20
22421	wh_main_incident_all_volcanic_eruption	GEN_TARGET_PARENT	
22423	wh_main_incident_all_volcanic_eruption	VAR_CHANCE	1
22431	wh_main_incident_all_volcanic_eruption	GEN_CND_REGION_ANY_OF	wh_main_ice_tooth_mountains_icedrake_fjord;wh_main_ice_tooth_mountains_longship_graveyard;wh_main_ice_tooth_mountains_doomkeep;wh_main_helspire_mountains_graeling_moot;wh_main_mountains_of_hel_aeslings_conclave;wh_main_mountains_of_hel_winter_pyre;wh_main_mountains_of_hel_altar_of_spawns;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_southern_oblast_fort_jakova;wh_main_eastern_badlands_dringorackaz;wh_main_desolation_of_nagash_spitepeak;wh_main_blightwater_misty_mountain;wh_main_blightwater_kradtommen;wh_main_blightwater_deff_gorge
22441	wh_main_incident_all_volcanic_eruption	CND_ROUNDS_UNTIL_NEXT	20
22445	wh_main_incident_all_volcanic_eruption	GEN_CND_OWNS	
22446	wh_main_incident_all_let_the_games_begin	VAR_CHANCE	20
22453	wh_main_incident_all_let_the_games_begin	GEN_TARGET_REGION	
22487	wh_main_incident_all_let_the_games_begin	CND_ROUNDS_UNTIL_NEXT	20
22496	wh_main_incident_all_let_the_games_begin	VAR_FOLLOWUP_CHANCE	80
22503	wh_main_incident_all_let_the_games_begin	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22505	wh_main_incident_all_exodus	GEN_CND_OWNS	
22512	wh_main_incident_all_exodus	VAR_CHANCE	3
22518	wh_main_incident_all_exodus	GEN_TARGET_REGION	
22522	wh_main_incident_all_exodus	CND_ROUNDS_UNTIL_NEXT	20
22529	wh_main_incident_all_festag	GEN_CND_MIN_REGION_PUBLIC_ORDER	75
22536	wh_main_incident_all_festag	GEN_CND_OWNS	
22540	wh_main_incident_all_festag	GEN_TARGET_REGION	
225406831	wh2_dlc11_incident_epilogue_cst_harkon	GEN_TARGET_NONE	
22548	wh_main_incident_all_festag	VAR_CHANCE	20
22549	wh_main_incident_all_festag	CND_ROUNDS_UNTIL_NEXT	20
22554	wh_main_incident_all_exodus	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22558	wh_main_incident_all_festag	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22562	wh_main_incident_all_refugees	GEN_CND_OWNS	
22573	wh_main_incident_all_refugees	GEN_TARGET_REGION	
22581	wh_main_incident_all_refugees	VAR_CHANCE	5
22584	wh_main_incident_all_refugees	CND_ROUNDS_UNTIL_NEXT	20
22585	wh_main_incident_all_face_of_the_dark_moon	VAR_CHANCE	3
22588	wh_main_incident_all_face_of_the_dark_moon	GEN_TARGET_REGION	
22602	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_OWNS	
226038887	wh2_dlc11_cst_incident_shallow_graves	CND_CAN_RECRUIT_UNIT_CASTE	missile_infantry
22619	wh_main_incident_all_face_of_the_dark_moon	CND_ROUNDS_UNTIL_NEXT	20
22620	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22631	wh_main_incident_all_destruction_of_the_shrines	GEN_TARGET_REGION	
22639	wh_main_incident_all_destruction_of_the_shrines	VAR_CHANCE	5
22645	wh_main_incident_all_destruction_of_the_shrines	GEN_CND_OWNS	
22673	wh_main_incident_all_destruction_of_the_shrines	CND_FIRST_ROUND	100
22683	wh_main_incident_all_destruction_of_the_shrines	CND_ROUNDS_UNTIL_NEXT	20
22693	wh_main_incident_all_restless_spirits	VAR_CHANCE	10
22695	wh_main_incident_all_restless_spirits	GEN_TARGET_REGION	
226955095	wh2_main_encounter_at_sea_combat_2_nor	VAR_CHANCE	100
22702	wh_main_incident_all_restless_spirits	CND_ROUNDS_UNTIL_NEXT	20
22708	wh_main_incident_all_restless_spirits	GEN_CND_OWNS	
22725	wh_main_incident_all_blizzard	VAR_CHANCE	5
22726	wh_main_incident_all_blizzard	GEN_TARGET_REGION	
22735	wh_main_incident_all_blizzard	GEN_CND_ARMY_IN_REGION	
22737	wh_main_incident_all_blizzard	CND_ROUNDS_UNTIL_NEXT	8
22739	wh_main_incident_all_blizzard	GEN_CND_REGION_ANY_OF	wh_main_gianthome_mountains_khazid_bordkarag;wh_main_gianthome_mountains_kraka_drak;wh_main_gianthome_mountains_sjoktraken;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_peak_pass_gnashraks_lair;wh_main_peak_pass_karak_kadrin;wh_main_rib_peaks_grom_peak;wh_main_rib_peaks_mount_gunbad;wh_main_zhufbar_zhufbar;wh_main_the_silver_road_karaz_a_karak;wh_main_the_silver_road_the_pillars_of_grungni;wh_main_black_mountains_karak_angazhar;wh_main_black_mountains_karak_hirn;wh_main_southern_grey_mountains_grimhold;wh_main_southern_grey_mountains_karak_azgaraz;wh_main_southern_grey_mountains_karak_norn;wh_main_northern_grey_mountains_blackstone_post;wh_main_northern_grey_mountains_grung_zint;wh_main_northern_grey_mountains_karak_ziflin;wh_main_hochland_brass_keep
22744	wh_main_incident_all_brigands	GEN_CND_NOT_ARMY_IN_REGION	
22746	wh_main_incident_all_brigands	GEN_CND_OWNS	
22756	wh_main_incident_all_brigands	GEN_CND_MAX_REGION_PUBLIC_ORDER	25
22766	wh_main_incident_all_brigands	VAR_CHANCE	5
227697903	wh2_dlc09_tmb_incident_glimpse_into_the_realm	CND_FIRST_ROUND	20
22774	wh_main_incident_all_brigands	GEN_TARGET_REGION	
22782	wh_main_incident_all_brigands	CND_ROUNDS_UNTIL_NEXT	20
22796	wh_main_incident_all_lost	GEN_CND_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
22802	wh_main_incident_all_lost	GEN_CND_IN_ENEMY_REGION	
22808	wh_main_incident_all_lost	CND_ARMY_IN_ENEMY_REGION	
22819	wh_main_incident_all_lost	GEN_TARGET_MILITARY_FORCE	
22821	wh_main_incident_all_lost	VAR_CHANCE	5
