campaign_character_art_sets_tables	6
agent_type	art_set_id	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
general	wh2_main_art_set_skv_lord_skrolk	wh2_main_skv_skaven			false	true	wh2_main_skv_lord_skrolk	1
wizard	wh2_main_art_set_skv_plague_priest_01	wh2_main_skv_skaven			false	true		1
wizard	wh2_main_art_set_skv_plague_priest_02	wh2_main_skv_skaven			false	true		1
wizard	wh2_main_art_set_skv_plague_priest_03	wh2_main_skv_skaven			false	true		1
general	wh2_main_art_set_skv_queek_headtaker	wh2_main_skv_skaven			false	true	wh2_main_skv_queek_headtaker	1
engineer	wh2_main_art_set_skv_warlock_engineer_01	wh2_main_skv_skaven			false	true		1
engineer	wh2_main_art_set_skv_warlock_engineer_02	wh2_main_skv_skaven			false	true		1
engineer	wh2_main_art_set_skv_warlock_engineer_03	wh2_main_skv_skaven			false	true		1
general	wh2_main_art_set_skv_warlord_01				false	true	wh2_main_skv_warlord	1
general	wh2_main_art_set_skv_warlord_02				false	true	wh2_main_skv_warlord	1
general	wh2_main_art_set_skv_warlord_03				false	true	wh2_main_skv_warlord	1
wizard	wh2_pro07_art_set_emp_amethyst_wizard_01		wh_main_sc_emp_empire		false	true	wh2_pro07_emp_amethyst_wizard	1
wizard	wh2_pro07_art_set_emp_amethyst_wizard_02		wh_main_sc_emp_empire		false	true	wh2_pro07_emp_amethyst_wizard	1
wizard	wh2_pro07_art_set_emp_amethyst_wizard_03		wh_main_sc_emp_empire		false	true	wh2_pro07_emp_amethyst_wizard	1
general	wh_dlc03_art_set_bst_beastlord_01				false	true	dlc03_bst_beastlord	1
general	wh_dlc03_art_set_bst_beastlord_02				false	true	dlc03_bst_beastlord	1
general	wh_dlc03_art_set_bst_beastlord_03				false	true	dlc03_bst_beastlord	1
general	wh_dlc03_art_set_bst_beastlord_04				false	true	dlc03_bst_beastlord	1
wizard	wh_dlc03_art_set_bst_bray_shaman_01	wh_dlc03_bst_beastmen			false	true		1
wizard	wh_dlc03_art_set_bst_bray_shaman_02	wh_dlc03_bst_beastmen			false	true		1
wizard	wh_dlc03_art_set_bst_bray_shaman_03	wh_dlc03_bst_beastmen			false	true		1
wizard	wh_dlc03_art_set_bst_bray_shaman_04	wh_dlc03_bst_beastmen			false	true		1
champion	wh_dlc03_art_set_bst_gorebull_01	wh_dlc03_bst_beastmen			false	true	dlc03_bst_gorebull	0.7
champion	wh_dlc03_art_set_bst_gorebull_02	wh_dlc03_bst_beastmen			false	true	dlc03_bst_gorebull	0.7
champion	wh_dlc03_art_set_bst_gorebull_03	wh_dlc03_bst_beastmen			false	true	dlc03_bst_gorebull	0.7
general	wh_dlc03_art_set_bst_khazrak	wh_dlc03_bst_beastmen			false	true	dlc03_bst_khazrak	1
general	wh_dlc03_art_set_bst_malagor	wh_dlc03_bst_beastmen			false	true	dlc03_bst_malagor	1
wizard	wh_dlc03_art_set_emp_amber_wizard_01		wh_main_sc_emp_empire		false	true	dlc03_emp_amber_wizard	1
wizard	wh_dlc03_art_set_emp_amber_wizard_02		wh_main_sc_emp_empire		false	true	dlc03_emp_amber_wizard	1
general	wh_dlc03_art_set_emp_boris_todbringer				false	true	dlc03_emp_boris_todbringer	1
general	wh_dlc03_art_set_emp_boris_todbringer_visor				false	true	dlc03_emp_boris_todbringer	1
general	wh_dlc04_art_set_emp_arch_lector_01	wh_main_emp_empire			false	true	dlc04_emp_arch_lector	1
general	wh_dlc04_art_set_emp_arch_lector_02	wh_main_emp_empire			false	true	dlc04_emp_arch_lector	1
general	wh_dlc04_art_set_emp_arch_lector_03	wh_main_emp_empire			false	true	dlc04_emp_arch_lector	1
general	wh_dlc04_art_set_emp_arch_lector_04	wh_main_emp_empire			false	true	dlc04_emp_arch_lector	1
general	wh_dlc04_art_set_emp_volkmar	wh_main_emp_empire			false	true	dlc04_emp_volkmar	1
general	wh_dlc04_art_set_grn_vlad_von_carstein	wh_main_vmp_vampire_counts			false	true	dlc04_vmp_vlad_con_carstein	1
general	wh_dlc04_art_set_vmp_helman_ghorst	wh_main_vmp_vampire_counts			false	true	dlc04_vmp_helman_ghorst	1
general	wh_dlc04_art_set_vmp_strigoi_ghoul_king_01				false	true	dlc04_vmp_strigoi_ghoul_king	1
general	wh_dlc04_art_set_vmp_strigoi_ghoul_king_02				false	true	dlc04_vmp_strigoi_ghoul_king	1
general	wh_dlc04_art_set_vmp_strigoi_ghoul_king_03				false	true	dlc04_vmp_strigoi_ghoul_king	1
general	wh_dlc05_art_set_bst_morghur	wh_dlc03_bst_beastmen			false	true	dlc05_bst_morghur	1
wizard	wh_dlc05_art_set_emp_grey_wizard_01		wh_main_sc_emp_empire		false	true	dlc05_emp_grey_wizard	1
wizard	wh_dlc05_art_set_emp_grey_wizard_02		wh_main_sc_emp_empire		false	true	dlc05_emp_grey_wizard	1
wizard	wh_dlc05_art_set_emp_jade_wizard_01		wh_main_sc_emp_empire		false	true	dlc05_emp_jade_wizard	1
wizard	wh_dlc05_art_set_emp_jade_wizard_02		wh_main_sc_emp_empire		false	true	dlc05_emp_jade_wizard	1
general	wh_dlc05_art_set_vmp_red_duke_01	wh_main_vmp_vampire_counts			false	true	wh_dlc05_vmp_red_duke	1
general	wh_dlc05_art_set_wef_ancient_treeman				false	true	dlc05_wef_ancient_treeman	0.5799999
general	wh_dlc05_art_set_wef_durthu	wh_dlc05_wef_wood_elves			true	true	dlc05_wef_durthu	0.5799999
general	wh_dlc05_art_set_wef_glade_lord_01				false	true	dlc05_wef_glade_lord	1
general	wh_dlc05_art_set_wef_glade_lord_02				false	true	dlc05_wef_glade_lord	1
general	wh_dlc05_art_set_wef_glade_lord_03				false	true	dlc05_wef_glade_lord	1
general	wh_dlc05_art_set_wef_glade_lord_04				false	true	dlc05_wef_glade_lord	1
general	wh_dlc05_art_set_wef_glade_lord_05				false	true	dlc05_wef_glade_lord	1
general	wh_dlc05_art_set_wef_glade_lord_fem_01				false	true	dlc05_wef_glade_lord_fem	1
general	wh_dlc05_art_set_wef_glade_lord_fem_02				false	true	dlc05_wef_glade_lord_fem	1
general	wh_dlc05_art_set_wef_glade_lord_fem_03				false	true	dlc05_wef_glade_lord_fem	1
general	wh_dlc05_art_set_wef_glade_lord_fem_04				false	true	dlc05_wef_glade_lord_fem	1
general	wh_dlc05_art_set_wef_glade_lord_fem_05				false	true	dlc05_wef_glade_lord_fem	1
general	wh_dlc05_art_set_wef_orion	wh_dlc05_wef_wood_elves			true	true	dlc05_wef_orion	1
wizard	wh_dlc05_art_set_wef_spellsinger_01	wh_dlc05_wef_wood_elves			false	false		1
wizard	wh_dlc05_art_set_wef_spellsinger_02	wh_dlc05_wef_wood_elves			false	false		1
wizard	wh_dlc05_art_set_wef_spellsinger_03	wh_dlc05_wef_wood_elves			false	false		1
wizard	wh_dlc05_art_set_wef_spellsinger_04	wh_dlc05_wef_wood_elves			false	false		1
wizard	wh_dlc05_art_set_wef_spellsinger_05	wh_dlc05_wef_wood_elves			false	false		1
spy	wh_dlc05_art_set_wef_waystalker_01	wh_dlc05_wef_wood_elves			false	true	dlc05_wef_waystalker	1
spy	wh_dlc05_art_set_wef_waystalker_02	wh_dlc05_wef_wood_elves			false	true	dlc05_wef_waystalker	1
spy	wh_dlc05_art_set_wef_waystalker_03	wh_dlc05_wef_wood_elves			false	true	dlc05_wef_waystalker	1
spy	wh_dlc05_art_set_wef_waystalker_04	wh_dlc05_wef_wood_elves			false	true	dlc05_wef_waystalker	1
spy	wh_dlc05_art_set_wef_waystalker_05	wh_dlc05_wef_wood_elves			false	true	dlc05_wef_waystalker	1
champion	wh_dlc05_wef_branchwraith	wh_dlc05_wef_wood_elves			false	true	wh_dlc05_wef_branchwraith	1
general	wh_dlc06_art_set_dwf_belegar	wh_main_dwf_dwarfs			false	true	dlc06_dwf_belegar	1
engineer	wh_dlc06_art_set_dwf_engineer_ghost_01	wh_main_dwf_dwarfs			true	true	dlc06_dwf_master_engineer_ghost	1
general	wh_dlc06_art_set_dwf_runelord_01	wh_main_dwf_dwarfs			false	true	dlc06_dwf_runelord	1
general	wh_dlc06_art_set_dwf_runelord_02	wh_main_dwf_dwarfs			false	true	dlc06_dwf_runelord	1
general	wh_dlc06_art_set_dwf_runelord_03	wh_main_dwf_dwarfs			false	true	dlc06_dwf_runelord	1
general	wh_dlc06_art_set_dwf_runelord_04	wh_main_dwf_dwarfs			false	true	dlc06_dwf_runelord	1
runesmith	wh_dlc06_art_set_dwf_runesmith_ghost_01	wh_main_dwf_dwarfs			true	true	dlc06_dwf_runesmith_ghost	1
champion	wh_dlc06_art_set_dwf_thane_ghost_01	wh_main_dwf_dwarfs			true	true	dlc06_dwf_thane_ghost_1	1
champion	wh_dlc06_art_set_dwf_thane_ghost_02	wh_main_dwf_dwarfs			true	true	dlc06_dwf_thane_ghost_2	1
general	wh_dlc06_art_set_grn_night_goblin_warboss_01				false	true	dlc06_grn_night_goblin_warboss	1
general	wh_dlc06_art_set_grn_night_goblin_warboss_02				false	true	dlc06_grn_night_goblin_warboss	1
general	wh_dlc06_art_set_grn_night_goblin_warboss_03				false	true	dlc06_grn_night_goblin_warboss	1
general	wh_dlc06_art_set_grn_night_goblin_warboss_04				false	true	dlc06_grn_night_goblin_warboss	1
general	wh_dlc06_art_set_grn_skarsnik	wh_main_grn_greenskins			false	true	dlc06_grn_skarsnik	1
general	wh_dlc06_art_set_grn_wurrzag_da_green_prophet	wh_main_grn_greenskins			false	true	dlc06_grn_wurrzag_da_great_prophet	1
general	wh_dlc07_art_set_brt_alberic	wh_main_brt_bretonnia			false	true	dlc07_brt_alberic	1
general	wh_dlc07_art_set_brt_fay_enchantress	wh_main_brt_bretonnia			false	true	dlc07_brt_fay_enchantress	1
champion	wh_dlc07_art_set_brt_green_knight	wh_main_brt_bretonnia			false	true	dlc07_brt_green_knight	1
general	wh_dlc07_art_set_brt_prophetess_beasts_01	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_beasts	1
general	wh_dlc07_art_set_brt_prophetess_beasts_02	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_beasts	1
general	wh_dlc07_art_set_brt_prophetess_beasts_03	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_beasts	1
general	wh_dlc07_art_set_brt_prophetess_beasts_04	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_beasts	1
general	wh_dlc07_art_set_brt_prophetess_heavens_01	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_heavens	1
general	wh_dlc07_art_set_brt_prophetess_heavens_02	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_heavens	1
general	wh_dlc07_art_set_brt_prophetess_heavens_03	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_heavens	1
general	wh_dlc07_art_set_brt_prophetess_heavens_04	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_heavens	1
general	wh_dlc07_art_set_brt_prophetess_life_01	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_life	1
general	wh_dlc07_art_set_brt_prophetess_life_02	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_life	1
general	wh_dlc07_art_set_brt_prophetess_life_03	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_life	1
general	wh_dlc07_art_set_brt_prophetess_life_04	wh_main_brt_bretonnia			false	true	dlc07_brt_prophetess_life	1
general	wh_dlc07_art_set_chs_sorcerer_lord_shadow_01		wh_main_sc_chs_chaos		false	true	dlc07_chs_sorcerer_lord_shadow	1
general	wh_dlc07_art_set_chs_sorcerer_lord_shadow_02		wh_main_sc_chs_chaos		false	true	dlc07_chs_sorcerer_lord_shadow	1
general	wh_dlc07_art_set_chs_sorcerer_lord_shadow_03		wh_main_sc_chs_chaos		false	true	dlc07_chs_sorcerer_lord_shadow	1
general	wh_dlc07_art_set_chs_sorcerer_lord_shadow_04		wh_main_sc_chs_chaos		false	true	dlc07_chs_sorcerer_lord_shadow	1
wizard	wh_dlc07_art_set_chs_sorcerer_shadow_01		wh_main_sc_chs_chaos		false	true	dlc07_chs_chaos_sorcerer_shadow	1
wizard	wh_dlc07_art_set_chs_sorcerer_shadow_02		wh_main_sc_chs_chaos		false	true	dlc07_chs_chaos_sorcerer_shadow	1
wizard	wh_dlc07_art_set_chs_sorcerer_shadow_03		wh_main_sc_chs_chaos		false	true	dlc07_chs_chaos_sorcerer_shadow	1
wizard	wh_dlc07_art_set_chs_sorcerer_shadow_04		wh_main_sc_chs_chaos		false	true	dlc07_chs_chaos_sorcerer_shadow	1
general	wh_dlc08_art_set_bst_cygor_01	wh_dlc03_bst_beastmen			false	true	wh_dlc08_bst_cygor_boss	0.7
general	wh_dlc08_art_set_dragon_ogre_shaggoth_01	wh_main_chs_chaos			false	true	wh_dlc08_chs_dragon_ogre_shaggoth_boss	0.7
general	wh_dlc08_art_set_forest_dragon_01	wh_dlc05_wef_wood_elves			false	true	wh_dlc08_wef_forest_dragon_boss	0.7
general	wh_dlc08_art_set_frost_wyrm_01	wh_main_chs_chaos			false	true	wh_dlc08_nor_frost_wyrm_boss	0.7
general	wh_dlc08_art_set_giant_01	wh_main_grn_greenskins			false	true	wh_dlc08_grn_giant_boss	0.7
general	wh_dlc08_art_set_nor_arzik	wh_main_chs_chaos			false	true	wh_dlc08_nor_arzik	0.75
dignitary	wh_dlc08_art_set_nor_fimir_balefiend_01		wh_main_sc_nor_norsca		false	true		1
dignitary	wh_dlc08_art_set_nor_fimir_balefiend_02		wh_main_sc_nor_norsca		false	true		1
dignitary	wh_dlc08_art_set_nor_fimir_balefiend_03		wh_main_sc_nor_norsca		false	true		1
wizard	wh_dlc08_art_set_nor_kihar	wh_main_chs_chaos			false	true	dlc08_nor_kihar	1
wizard	wh_dlc08_art_set_nor_shaman_sorcerer_01				false	true	wh_dlc08_nor_shaman_sorcerer_death	1
wizard	wh_dlc08_art_set_nor_shaman_sorcerer_02				false	true	wh_dlc08_nor_shaman_sorcerer_fire	1
wizard	wh_dlc08_art_set_nor_shaman_sorcerer_03				false	true	wh_dlc08_nor_shaman_sorcerer_metal	1
champion	wh_dlc08_art_set_nor_skin_wolf_werekin_01		wh_main_sc_nor_norsca		false	true	wh_dlc08_nor_skin_wolf_werekin	1
champion	wh_dlc08_art_set_nor_skin_wolf_werekin_02		wh_main_sc_nor_norsca		false	true	wh_dlc08_nor_skin_wolf_werekin	1
champion	wh_dlc08_art_set_nor_skin_wolf_werekin_03		wh_main_sc_nor_norsca		false	true	wh_dlc08_nor_skin_wolf_werekin	1
general	wh_dlc08_art_set_nor_throgg		wh_main_sc_nor_norsca		false	true	wh_dlc08_nor_throgg	1
general	wh_dlc08_art_set_nor_wulfrik		wh_main_sc_nor_norsca		false	true	wh_dlc08_nor_wulfrik	1
general	wh_dlc08_art_set_terrorgheist_01	wh_main_vmp_vampire_counts			false	true	wh_dlc08_vmp_terrorgheist_boss	0.7
general	wh_dlc08_art_set_venom_queen_01	wh_main_grn_greenskins			false	true	wh_dlc08_grn_venom_queen_boss	0.7
general	wh_dlc08_chs_challenger_khorne		wh_main_sc_chs_chaos		false	true	wh_dlc08_chs_challenger_khorne	1
general	wh_dlc08_chs_challenger_nurgle		wh_main_sc_chs_chaos		false	true	wh_dlc08_chs_challenger_nurgle	1
general	wh_dlc08_chs_challenger_slaanesh		wh_main_sc_chs_chaos		false	true	wh_dlc08_chs_challenger_slaanesh	1
general	wh_dlc08_chs_challenger_tzeentch		wh_main_sc_chs_chaos		false	true	wh_dlc08_chs_challenger_tzeentch	1
wizard	wh_main_art_set_brt_damsel_01	wh_main_brt_bretonnia			false	false		1
wizard	wh_main_art_set_brt_damsel_02	wh_main_brt_bretonnia			false	false		1
general	wh_main_art_set_brt_lord_01				false	true	brt_lord	1
general	wh_main_art_set_brt_lord_02				false	true	brt_lord	1
general	wh_main_art_set_brt_lord_03				false	true	brt_lord	1
general	wh_main_art_set_brt_lord_04				false	true	brt_lord	1
general	wh_main_art_set_brt_louen_leoncoeur	wh_main_brt_bretonnia			true	true	brt_louen_leoncouer	1
champion	wh_main_art_set_brt_paladin_01	wh_main_brt_bretonnia			false	true	brt_paladin	1
champion	wh_main_art_set_brt_paladin_02	wh_main_brt_bretonnia			false	true	brt_paladin	1
champion	wh_main_art_set_brt_paladin_03	wh_main_brt_bretonnia			false	true	brt_paladin	1
champion	wh_main_art_set_brt_paladin_04	wh_main_brt_bretonnia			false	true	brt_paladin	1
general	wh_main_art_set_chs_archaon	wh_main_chs_chaos			false	true	chs_archaon	1
champion	wh_main_art_set_chs_exalted_hero_01	wh_main_chs_chaos			false	true	chs_exalted_hero	1
champion	wh_main_art_set_chs_exalted_hero_02	wh_main_chs_chaos			false	true	chs_exalted_hero	1
champion	wh_main_art_set_chs_exalted_hero_03	wh_main_chs_chaos			false	true	chs_exalted_hero	1
champion	wh_main_art_set_chs_exalted_hero_04	wh_main_chs_chaos			false	true	chs_exalted_hero	1
champion	wh_main_art_set_chs_exalted_hero_05	wh_main_chs_chaos			false	true	chs_exalted_hero	1
general	wh_main_art_set_chs_kholek_suneater	wh_main_chs_chaos			false	true	chs_kholek_suneater	0.46
general	wh_main_art_set_chs_lord_01				false	true	chs_lord	1
general	wh_main_art_set_chs_lord_02				false	true	chs_lord	1
general	wh_main_art_set_chs_lord_03				false	true	chs_lord	1
general	wh_main_art_set_chs_lord_of_change				false	true	chs_lord_of_change	0.75
general	wh_main_art_set_chs_prince_sigvald	wh_main_chs_chaos			false	true	chs_prince_sigvald	1
wizard	wh_main_art_set_chs_sorcerer_death_01		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_death	1
general	wh_main_art_set_chs_sorcerer_death_01_general		wh_main_sc_chs_chaos		true	true	chs_chaos_sorcerer_death	1
wizard	wh_main_art_set_chs_sorcerer_death_02		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_death	1
wizard	wh_main_art_set_chs_sorcerer_death_03		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_death	1
wizard	wh_main_art_set_chs_sorcerer_death_04		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_death	1
wizard	wh_main_art_set_chs_sorcerer_fire_01				false	true	chs_chaos_sorcerer_fire	1
wizard	wh_main_art_set_chs_sorcerer_fire_02				false	true	chs_chaos_sorcerer_fire	1
wizard	wh_main_art_set_chs_sorcerer_fire_03				false	true	chs_chaos_sorcerer_fire	1
wizard	wh_main_art_set_chs_sorcerer_fire_04				false	true	chs_chaos_sorcerer_fire	1
general	wh_main_art_set_chs_sorcerer_lord_death_01		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_death	1
general	wh_main_art_set_chs_sorcerer_lord_death_02		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_death	1
general	wh_main_art_set_chs_sorcerer_lord_death_03		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_death	1
general	wh_main_art_set_chs_sorcerer_lord_death_04		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_death	1
general	wh_main_art_set_chs_sorcerer_lord_fire_01		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_fire	1
general	wh_main_art_set_chs_sorcerer_lord_fire_02		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_fire	1
general	wh_main_art_set_chs_sorcerer_lord_fire_03		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_fire	1
general	wh_main_art_set_chs_sorcerer_lord_fire_04		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_fire	1
general	wh_main_art_set_chs_sorcerer_lord_metal_01		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_metal	1
general	wh_main_art_set_chs_sorcerer_lord_metal_02		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_metal	1
general	wh_main_art_set_chs_sorcerer_lord_metal_03		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_metal	1
general	wh_main_art_set_chs_sorcerer_lord_metal_04		wh_main_sc_chs_chaos		false	true	chs_sorcerer_lord_metal	1
wizard	wh_main_art_set_chs_sorcerer_metal_01		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_metal	1
wizard	wh_main_art_set_chs_sorcerer_metal_02		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_metal	1
wizard	wh_main_art_set_chs_sorcerer_metal_03		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_metal	1
wizard	wh_main_art_set_chs_sorcerer_metal_04		wh_main_sc_chs_chaos		false	true	chs_chaos_sorcerer_metal	1
engineer	wh_main_art_set_dwf_engineer_01	wh_main_dwf_dwarfs			false	true	dwf_master_engineer	1
engineer	wh_main_art_set_dwf_engineer_02	wh_main_dwf_dwarfs			false	true	dwf_master_engineer	1
general	wh_main_art_set_dwf_lord_01				false	true	dwf_lord	1
general	wh_main_art_set_dwf_lord_02				false	true	dwf_lord	1
general	wh_main_art_set_dwf_lord_03				false	true	dwf_lord	1
general	wh_main_art_set_dwf_lord_04				false	true	dwf_lord	1
general	wh_main_art_set_dwf_lord_05				false	true	dwf_lord	1
runesmith	wh_main_art_set_dwf_runesmith_01	wh_main_dwf_dwarfs			false	true	dwf_runesmith	1
runesmith	wh_main_art_set_dwf_runesmith_02	wh_main_dwf_dwarfs			false	true	dwf_runesmith	1
runesmith	wh_main_art_set_dwf_runesmith_03	wh_main_dwf_dwarfs			false	true	dwf_runesmith	1
runesmith	wh_main_art_set_dwf_runesmith_04	wh_main_dwf_dwarfs			false	true	dwf_runesmith	1
runesmith	wh_main_art_set_dwf_runesmith_05	wh_main_dwf_dwarfs			false	true	dwf_runesmith	1
champion	wh_main_art_set_dwf_thane_01	wh_main_dwf_dwarfs			false	true	dwf_thane	1
champion	wh_main_art_set_dwf_thane_02	wh_main_dwf_dwarfs			false	true	dwf_thane	1
champion	wh_main_art_set_dwf_thane_03	wh_main_dwf_dwarfs			false	true	dwf_thane	1
general	wh_main_art_set_dwf_thorgrim_grudgebearer	wh_main_dwf_dwarfs			true	true	dwf_thorgrim_grudgebearer	0.8999999
general	wh_main_art_set_dwf_ungrim_ironfist	wh_main_dwf_dwarfs			true	true	dwf_ungrim_ironfist	1
general	wh_main_art_set_emp_balthasar_gelt	wh_main_emp_empire			true	true	emp_balthasar_gelt	1
wizard	wh_main_art_set_emp_bright_wizard_01	wh_main_emp_empire			false	true	emp_bright_wizard	1
wizard	wh_main_art_set_emp_bright_wizard_02	wh_main_emp_empire			false	true	emp_bright_wizard	1
wizard	wh_main_art_set_emp_bright_wizard_03	wh_main_emp_empire			false	true	emp_bright_wizard	1
champion	wh_main_art_set_emp_captain_01		wh_main_sc_emp_empire		false	true	emp_captain	1
champion	wh_main_art_set_emp_captain_02		wh_main_sc_emp_empire		false	true	emp_captain	1
champion	wh_main_art_set_emp_captain_of_the_empire		wh_main_sc_emp_empire		false	true	emp_captain	1
wizard	wh_main_art_set_emp_celestial_wizard		wh_main_sc_emp_empire		false	true	emp_celestial_wizard	1
general	wh_main_art_set_emp_general_01				false	true	emp_lord	1
general	wh_main_art_set_emp_general_02				false	true	emp_lord	1
general	wh_main_art_set_emp_general_03				false	true	emp_lord	1
general	wh_main_art_set_emp_general_04				false	true	emp_lord	1
general	wh_main_art_set_emp_general_05				false	true	emp_lord	1
general	wh_main_art_set_emp_karl_franz	wh_main_emp_empire			true	true	emp_karl_franz	1
wizard	wh_main_art_set_emp_light_wizard_01		wh_main_sc_emp_empire		false	true	emp_light_wizard	1
wizard	wh_main_art_set_emp_light_wizard_02		wh_main_sc_emp_empire		false	true	emp_light_wizard	1
wizard	wh_main_art_set_emp_light_wizard_03		wh_main_sc_emp_empire		false	true	emp_light_wizard	1
dignitary	wh_main_art_set_emp_warrior_priest_01	wh_main_emp_empire			false	true	emp_warrior_priest	1
dignitary	wh_main_art_set_emp_warrior_priest_02	wh_main_emp_empire			false	true	emp_warrior_priest	1
dignitary	wh_main_art_set_emp_warrior_priest_03	wh_main_emp_empire			false	true	emp_warrior_priest	1
dignitary	wh_main_art_set_emp_warrior_priest_04	wh_main_emp_empire			false	true	emp_warrior_priest	1
spy	wh_main_art_set_emp_witch_hunter_01	wh_main_emp_empire			false	true	emp_witch_hunter	1
spy	wh_main_art_set_emp_witch_hunter_02	wh_main_emp_empire			false	true	emp_witch_hunter	1
spy	wh_main_art_set_emp_witch_hunter_03	wh_main_emp_empire			false	true	emp_witch_hunter	1
spy	wh_main_art_set_emp_witch_hunter_04	wh_main_emp_empire			false	true	emp_witch_hunter	1
spy	wh_main_art_set_emp_witch_hunter_05	wh_main_emp_empire			false	true	emp_witch_hunter	1
general	wh_main_art_set_grn_azhag_the_slaughterer	wh_main_grn_greenskins			true	true	grn_azhag_the_slaughterer	1
spy	wh_main_art_set_grn_goblin_big_boss_01	wh_main_grn_greenskins			false	true	grn_goblin_big_boss	1.1
spy	wh_main_art_set_grn_goblin_big_boss_02	wh_main_grn_greenskins			false	true	grn_goblin_big_boss	1.1
spy	wh_main_art_set_grn_goblin_big_boss_03	wh_main_grn_greenskins			false	true	grn_goblin_big_boss	1.1
general	wh_main_art_set_grn_goblin_great_shaman_01				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_goblin_great_shaman_02				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_goblin_great_shaman_03				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_goblin_great_shaman_04				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_goblin_great_shaman_05				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_goblin_great_shaman_06				false	true	grn_goblin_great_shaman	1.1
general	wh_main_art_set_grn_grimgor_ironhide	wh_main_grn_greenskins			true	true	grn_grimgor_ironhide	1
wizard	wh_main_art_set_grn_night_goblin_shaman_01	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_night_goblin_shaman_02	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_night_goblin_shaman_03	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_night_goblin_shaman_04	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_night_goblin_shaman_05	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_night_goblin_shaman_06	wh_main_grn_greenskins			false	true	grn_night_goblin_shaman	1.1
wizard	wh_main_art_set_grn_orc_shaman_01	wh_main_grn_greenskins			false	true	grn_orc_shaman	1
wizard	wh_main_art_set_grn_orc_shaman_02	wh_main_grn_greenskins			false	true	grn_orc_shaman	1
wizard	wh_main_art_set_grn_orc_shaman_03	wh_main_grn_greenskins			false	true	grn_orc_shaman	1
wizard	wh_main_art_set_grn_orc_shaman_04	wh_main_grn_greenskins			false	true	grn_orc_shaman	1
general	wh_main_art_set_grn_orc_warboss_01				false	true	grn_orc_warboss	1
general	wh_main_art_set_grn_orc_warboss_02				false	true	grn_orc_warboss	1
general	wh_main_art_set_grn_orc_warboss_03				false	true	grn_orc_warboss	1
general	wh_main_art_set_grn_orc_warboss_04				false	true	grn_orc_warboss	1
general	wh_main_art_set_grn_orc_warboss_05				false	true	grn_orc_warboss	1
champion	wh_main_art_set_ksl_captain		wh_main_sc_ksl_kislev		false	true	ksl_captain	1
wizard	wh_main_art_set_ksl_celestial_wizard		wh_main_sc_ksl_kislev		false	true	ksl_celestial_wizard	1
general	wh_main_art_set_ksl_general_01	wh_main_emp_empire			false	true	ksl_lord	1
general	wh_main_art_set_ksl_general_02	wh_main_emp_empire			false	true	ksl_lord	1
general	wh_main_art_set_ksl_general_03	wh_main_emp_empire			false	true	ksl_lord	1
