units_custom_battle_permissions_tables	7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_fire_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_fire_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_fire_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_fire_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_fire_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_fire_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_fire_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_fire_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_fire_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_fire_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_fire_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_fire_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_fire_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_fire_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_03_0.png	wh2_dlc10_uniform_def_supreme_sorceress_03	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_05_0.png	wh2_dlc10_uniform_def_supreme_sorceress_05	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_inf_sisters_of_slaughter	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_inf_sisters_of_slaughter	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_inf_sisters_of_slaughter	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_inf_sisters_of_slaughter	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_inf_the_hellebronai_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_inf_the_hellebronai_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_inf_the_hellebronai_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_inf_the_hellebronai_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_mon_chill_of_sontar_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_mon_chill_of_sontar_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_mon_chill_of_sontar_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_mon_chill_of_sontar_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_mon_feral_manticore_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_mon_feral_manticore_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_mon_feral_manticore_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_mon_feral_manticore_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_mon_kharibdyss_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_mon_kharibdyss_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_mon_kharibdyss_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_mon_kharibdyss_0	true	true			
wh_main_dwf_dwarfs	false	wh2_dlc10_dwf_inf_giant_slayers	true	true			
wh_main_dwf_karak_izor	false	wh2_dlc10_dwf_inf_giant_slayers	true	true			
wh_main_dwf_karak_kadrin	false	wh2_dlc10_dwf_inf_giant_slayers	true	true			
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cav_the_fireborn_ror_0	true	true			
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cav_the_fireborn_ror_0	true	true			
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cav_the_fireborn_ror_0	true	true			
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cav_the_fireborn_ror_0	true	true			
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	true	true			
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	true	true			
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	true	true			
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	true	true			
wh2_main_hef_avelorn	true	wh2_dlc10_hef_cha_alarielle_the_radiant_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_high_elves	true	wh2_dlc10_hef_cha_alarielle_the_radiant_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_avelorn	true	wh2_dlc10_hef_cha_alarielle_the_radiant_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_high_elves	true	wh2_dlc10_hef_cha_alarielle_the_radiant_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_avelorn	true	wh2_dlc10_hef_cha_alarielle_the_radiant_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_high_elves	true	wh2_dlc10_hef_cha_alarielle_the_radiant_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_avelorn	true	wh2_dlc10_hef_cha_alarielle_the_radiant_3	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_high_elves	true	wh2_dlc10_hef_cha_alarielle_the_radiant_3	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png		wh2_dlc10_hef_cha_alarielle_0
wh2_main_hef_high_elves	true	wh2_dlc10_hef_cha_alith_anar_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_alith_anar_0.png		wh2_dlc10_hef_cha_alith_anar_0
wh2_main_hef_nagarythe	true	wh2_dlc10_hef_cha_alith_anar_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_alith_anar_0.png		wh2_dlc10_hef_cha_alith_anar_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_handmaiden_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_handmaiden_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_handmaiden_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_handmaiden_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_handmaiden_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_handmaiden_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_handmaiden_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_handmaiden_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_handmaiden_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_handmaiden_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_handmaiden_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_handmaiden_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_high_elves	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_nagarythe	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_order_of_loremasters	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_avelorn	false	wh2_dlc10_hef_cha_mage_shadows_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
wh2_main_hef_eataine	false	wh2_dlc10_hef_cha_mage_shadows_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_shadows_0
