rituals_tables	12
interruptable	key	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	hostile	required_resources	expanded_resources
false	wh2_dlc11_ritual_cst_queens_cannon	0	wh2_dlc11_ritual_cst_queens_cannon	25	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_2.png	0	false		wh2_dlc11_ritual_cst_queens_cannon
false	wh2_dlc11_ritual_cst_sea_mist	0	wh2_dlc11_ritual_cst_sea_mist	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_4.png	0	false		wh2_dlc11_ritual_cst_sea_mist
false	wh2_dlc11_ritual_def_anath_raema	0	wh2_dlc11_ritual_def_anath_raema	25	STANDARD_RITUAL	400	5		UI\skins\warhammer2\rites_def_anath_raema.png	0	false		
false	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_01	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_01
false	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_02	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_02
false	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_03	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_03
false	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_01	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_01
false	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_02	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_02
false	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_03	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_03
false	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_01	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_01
false	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_02	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_02
false	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_03	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_03
false	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_01	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_01
false	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_02	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_02
false	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_03	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_03
false	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_01	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_01
false	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_02	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_02
false	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_03	0	BLOODLINE_RITUAL	0	0			0	false		wh2_dlc11_vmp_ritual_bloodline_awaken_03
false	wh2_dlc12_ikit_nuke_rite	0	wh2_dlc12_ikit_nuke_rite	5	WORKSHOP_RITUAL	0	0			0	false		wh2_dlc12_ikit_nuke_rite
false	wh2_dlc12_ikit_workshop_doomflayer_part_0	0	wh2_dlc12_ikit_workshop_doomflayer_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_0
false	wh2_dlc12_ikit_workshop_doomflayer_part_1	0	wh2_dlc12_ikit_workshop_doomflayer_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_1
false	wh2_dlc12_ikit_workshop_doomflayer_part_2	0	wh2_dlc12_ikit_workshop_doomflayer_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_2
false	wh2_dlc12_ikit_workshop_doomflayer_part_3	0	wh2_dlc12_ikit_workshop_doomflayer_part_3	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_3
false	wh2_dlc12_ikit_workshop_doomflayer_part_4	0	wh2_dlc12_ikit_workshop_doomflayer_part_4	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_4
false	wh2_dlc12_ikit_workshop_doomflayer_part_5	0	wh2_dlc12_ikit_workshop_doomflayer_part_5	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_5
false	wh2_dlc12_ikit_workshop_doomflayer_part_6	0	wh2_dlc12_ikit_workshop_doomflayer_part_6	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_6
false	wh2_dlc12_ikit_workshop_doomflayer_part_7	0	wh2_dlc12_ikit_workshop_doomflayer_part_7	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_7
false	wh2_dlc12_ikit_workshop_doomflayer_part_8	0	wh2_dlc12_ikit_workshop_doomflayer_part_8	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_8
false	wh2_dlc12_ikit_workshop_doomflayer_part_9	0	wh2_dlc12_ikit_workshop_doomflayer_part_9	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0	false		wh2_dlc12_ikit_workshop_doomflayer_part_9
false	wh2_dlc12_ikit_workshop_doomwheel_part_0	0	wh2_dlc12_ikit_workshop_doomwheel_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_0
false	wh2_dlc12_ikit_workshop_doomwheel_part_1	0	wh2_dlc12_ikit_workshop_doomwheel_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_1
false	wh2_dlc12_ikit_workshop_doomwheel_part_2	0	wh2_dlc12_ikit_workshop_doomwheel_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_2
false	wh2_dlc12_ikit_workshop_doomwheel_part_3	0	wh2_dlc12_ikit_workshop_doomwheel_part_3	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_3
false	wh2_dlc12_ikit_workshop_doomwheel_part_4	0	wh2_dlc12_ikit_workshop_doomwheel_part_4	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_4
false	wh2_dlc12_ikit_workshop_doomwheel_part_5	0	wh2_dlc12_ikit_workshop_doomwheel_part_5	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_5
false	wh2_dlc12_ikit_workshop_doomwheel_part_6	0	wh2_dlc12_ikit_workshop_doomwheel_part_6	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_6
false	wh2_dlc12_ikit_workshop_doomwheel_part_7	0	wh2_dlc12_ikit_workshop_doomwheel_part_7	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_7
false	wh2_dlc12_ikit_workshop_doomwheel_part_8	0	wh2_dlc12_ikit_workshop_doomwheel_part_8	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_8
false	wh2_dlc12_ikit_workshop_doomwheel_part_9	0	wh2_dlc12_ikit_workshop_doomwheel_part_9	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_doomwheel_part_9
false	wh2_dlc12_ikit_workshop_gatling_part_0	0	wh2_dlc12_ikit_workshop_gatling_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0	false		wh2_dlc12_ikit_workshop_gatling_part_0
false	wh2_dlc12_ikit_workshop_gatling_part_1	0	wh2_dlc12_ikit_workshop_gatling_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0	false		wh2_dlc12_ikit_workshop_gatling_part_1
false	wh2_dlc12_ikit_workshop_gatling_part_2	0	wh2_dlc12_ikit_workshop_gatling_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_gatling_part_2
false	wh2_dlc12_ikit_workshop_jezail_part_0	0	wh2_dlc12_ikit_workshop_jezail_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0	false		wh2_dlc12_ikit_workshop_jezail_part_0
false	wh2_dlc12_ikit_workshop_jezail_part_1	0	wh2_dlc12_ikit_workshop_jezail_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_jezail_part_1
false	wh2_dlc12_ikit_workshop_jezail_part_2	0	wh2_dlc12_ikit_workshop_jezail_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_jezail_part_2
false	wh2_dlc12_ikit_workshop_nuke_part_0	0	wh2_dlc12_ikit_workshop_nuke_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_0
false	wh2_dlc12_ikit_workshop_nuke_part_1	0	wh2_dlc12_ikit_workshop_nuke_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_1
false	wh2_dlc12_ikit_workshop_nuke_part_2	0	wh2_dlc12_ikit_workshop_nuke_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_2
false	wh2_dlc12_ikit_workshop_nuke_part_3	0	wh2_dlc12_ikit_workshop_nuke_part_3	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_3
false	wh2_dlc12_ikit_workshop_nuke_part_4	0	wh2_dlc12_ikit_workshop_nuke_part_4	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_4
false	wh2_dlc12_ikit_workshop_nuke_part_5	0	wh2_dlc12_ikit_workshop_nuke_part_5	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0	false		wh2_dlc12_ikit_workshop_nuke_part_5
false	wh2_dlc12_ikit_workshop_warpfire_part_0	0	wh2_dlc12_ikit_workshop_warpfire_part_0	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0	false		wh2_dlc12_ikit_workshop_warpfire_part_0
false	wh2_dlc12_ikit_workshop_warpfire_part_1	0	wh2_dlc12_ikit_workshop_warpfire_part_1	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0	false		wh2_dlc12_ikit_workshop_warpfire_part_1
false	wh2_dlc12_ikit_workshop_warpfire_part_2	0	wh2_dlc12_ikit_workshop_warpfire_part_2	0	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0	false		wh2_dlc12_ikit_workshop_warpfire_part_2
false	wh2_dlc12_lzd_tiktaqto_ritual_persistence	0	wh2_dlc12_lzd_tiktaqto_ritual_persistence	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_persistence.png	0	false		wh2_dlc12_ritual_lzd_persistence
false	wh2_dlc12_tehenhauin_sacrifice_tier1_banner	0	wh2_dlc12_tehenhauin_sacrifice_tier1_banner	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_armour.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_banner
false	wh2_dlc12_tehenhauin_sacrifice_tier1_follower	0	wh2_dlc12_tehenhauin_sacrifice_tier1_follower	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_leadership.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_follower
false	wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm	0	wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_jungle_swarm.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm
false	wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment	0	wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_replenishment.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment
false	wh2_dlc12_tehenhauin_sacrifice_tier1_ror_cohort_of_sotek	0	wh2_dlc12_tehenhauin_sacrifice_tier1_ror_cohort_of_sotek	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_cohort_of_sotek.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_ror_cohort_of_sotek
false	wh2_dlc12_tehenhauin_sacrifice_tier1_ror_legion_of_chaqua	0	wh2_dlc12_tehenhauin_sacrifice_tier1_ror_legion_of_chaqua	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_legion_of_chaqua.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier1_ror_legion_of_chaqua
false	wh2_dlc12_tehenhauin_sacrifice_tier2_banner	0	wh2_dlc12_tehenhauin_sacrifice_tier2_banner	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_banner.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier2_banner
false	wh2_dlc12_tehenhauin_sacrifice_tier2_follower	0	wh2_dlc12_tehenhauin_sacrifice_tier2_follower	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_follower.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier2_follower
false	wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment	0	wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_recruitment.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment
false	wh2_dlc12_tehenhauin_sacrifice_tier2_ror_colossadon_hunters	0	wh2_dlc12_tehenhauin_sacrifice_tier2_ror_colossadon_hunters	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_colossadon_hunters.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier2_ror_colossadon_hunters
false	wh2_dlc12_tehenhauin_sacrifice_tier2_ror_pok_hopak_cohort	0	wh2_dlc12_tehenhauin_sacrifice_tier2_ror_pok_hopak_cohort	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_pok_hopak_cohort.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier2_ror_pok_hopak_cohort
false	wh2_dlc12_tehenhauin_sacrifice_tier3_banner	0	wh2_dlc12_tehenhauin_sacrifice_tier3_banner	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_growth.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier3_banner
false	wh2_dlc12_tehenhauin_sacrifice_tier3_follower	0	wh2_dlc12_tehenhauin_sacrifice_tier3_follower	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_public_order.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier3_follower
false	wh2_dlc12_tehenhauin_sacrifice_tier3_ror_pahuax_sentinels	0	wh2_dlc12_tehenhauin_sacrifice_tier3_ror_pahuax_sentinels	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_pahaux_sentinels.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier3_ror_pahuax_sentinels
false	wh2_dlc12_tehenhauin_sacrifice_tier3_ror_the_umbral_tide	0	wh2_dlc12_tehenhauin_sacrifice_tier3_ror_the_umbral_tide	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_the_umbral_tide.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier3_ror_the_umbral_tide
false	wh2_dlc12_tehenhauin_sacrifice_tier4_banner	0	wh2_dlc12_tehenhauin_sacrifice_tier4_banner	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_untainted.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier4_banner
false	wh2_dlc12_tehenhauin_sacrifice_tier4_follower	0	wh2_dlc12_tehenhauin_sacrifice_tier5_follower	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_recruit_rank.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier5_follower
false	wh2_dlc12_tehenhauin_sacrifice_tier4_legendary_red_crested_skink_lord	0	wh2_dlc12_tehenhauin_sacrifice_tier5_legendary_red_crested_skink_lord	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_skink_hero.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier5_legendary_red_crested_skink_lord
false	wh2_dlc12_tehenhauin_sacrifice_tier4_ror_star_chamber_guardians	0	wh2_dlc12_tehenhauin_sacrifice_tier4_ror_star_chamber_guardians	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_star_chamber_guardians.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier4_ror_star_chamber_guardians
false	wh2_dlc12_tehenhauin_sacrifice_tier5_ror_the_thunderous_one	0	wh2_dlc12_tehenhauin_sacrifice_tier4_ror_the_thunderous_one	9999	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_the_thunderous_ones.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier4_ror_the_thunderous_one
false	wh2_dlc12_tehenhauin_sacrifice_tier6_sotek	0	wh2_dlc12_tehenhauin_sacrifice_tier6_sotek	0	SACRIFICE_RITUAL	0	0		data/UI/Campaign UI/sacrifices_sotek/icon_sotek_army_ability.png	0	false		wh2_dlc12_tehenhauin_sacrifice_tier6_sotek
false	wh2_main_ritual_def_atharti	0	wh2_main_ritual_def_atharti	20	STANDARD_RITUAL	100	5		UI\skins\warhammer2\rites_def_atharti.png	0	false		
false	wh2_main_ritual_def_hekarti	0	wh2_main_ritual_def_hekarti	20	STANDARD_RITUAL	250	5		UI\skins\warhammer2\rites_def_hekarti.png	0	false		
false	wh2_main_ritual_def_khaine	0	wh2_main_ritual_def_khaine	40	STANDARD_RITUAL	375	5		UI\skins\warhammer2\rites_def_khaine.png	0	false		
false	wh2_main_ritual_def_mathlann	0	wh2_main_ritual_def_mathlann	25	STANDARD_RITUAL	500	5		UI\skins\warhammer2\rites_def_mathlann.png	0	false		
false	wh2_main_ritual_hef_asuryan	0	wh2_main_ritual_hef_asuryan	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_asuryan.png	0	false		wh2_main_ritual_hef_asuryan
false	wh2_main_ritual_hef_hoeth	0	wh2_main_ritual_hef_hoeth	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_hoeth.png	0	false		wh2_main_ritual_hef_hoeth
false	wh2_main_ritual_hef_isha	0	wh2_main_ritual_hef_isha	40	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_isha.png	0	false		wh2_main_ritual_hef_isha
false	wh2_main_ritual_hef_vaul	0	wh2_main_ritual_hef_vaul	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_vaul.png	0	false		wh2_main_ritual_hef_vaul
false	wh2_main_ritual_intervention_1_def	0	wh2_main_ritual_intervention_1_def	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_1
false	wh2_main_ritual_intervention_1_hef	0	wh2_main_ritual_intervention_1_hef	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_1
false	wh2_main_ritual_intervention_1_lzd	0	wh2_main_ritual_intervention_1_lzd	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_1
false	wh2_main_ritual_intervention_1_skv	0	wh2_main_ritual_intervention_1_skv	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_1
false	wh2_main_ritual_intervention_2_def	0	wh2_main_ritual_intervention_2_def	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_2
false	wh2_main_ritual_intervention_2_hef	0	wh2_main_ritual_intervention_2_hef	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_2
false	wh2_main_ritual_intervention_2_lzd	0	wh2_main_ritual_intervention_2_lzd	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_2
false	wh2_main_ritual_intervention_2_skv	0	wh2_main_ritual_intervention_2_skv	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_2
false	wh2_main_ritual_intervention_3_def	0	wh2_main_ritual_intervention_3_def	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_3
false	wh2_main_ritual_intervention_3_hef	0	wh2_main_ritual_intervention_3_hef	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_3
false	wh2_main_ritual_intervention_3_lzd	0	wh2_main_ritual_intervention_3_lzd	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_3
false	wh2_main_ritual_intervention_3_skv	0	wh2_main_ritual_intervention_3_skv	0	INTERVENTION_RITUAL	0	0			0	true		wh2_main_ritual_intervention_3
false	wh2_main_ritual_lzd_awakening	0	wh2_main_ritual_lzd_awakening	10	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_awakening.png	0	false		
false	wh2_main_ritual_lzd_ferocity	0	wh2_main_ritual_lzd_ferocity	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_ferocity.png	0	false		wh2_main_ritual_lzd_ferocity
false	wh2_main_ritual_lzd_primeval_glory	0	wh2_main_ritual_lzd_primeval_glory	50	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_primeval_glory.png	0	false		wh2_main_ritual_lzd_primeval_glory
false	wh2_main_ritual_lzd_sotek	0	wh2_main_ritual_lzd_sotek	25	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_sotek.png	0	false		wh2_main_ritual_lzd_sotek
false	wh2_main_ritual_skv_ascendancy	0	wh2_main_ritual_skv_ascendancy	15	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_dominating_scheme.png	0	false		wh2_main_ritual_skv_ascendancy
false	wh2_main_ritual_skv_doooom	0	wh2_main_ritual_skv_doooom	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_scheme_of_doom.png	0	false		wh2_main_ritual_skv_doooom
false	wh2_main_ritual_skv_pestilence	0	wh2_main_ritual_skv_pestilence	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_pestilent_scheme.png	0	false		wh2_main_ritual_skv_pestilence
false	wh2_main_ritual_skv_thirteen_eshin	0	wh2_main_ritual_skv_thirteen_eshin	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_thirteenth_scheme.png	0	false		wh2_main_ritual_skv_thirteen
false	wh2_main_ritual_skv_thirteen_mors	0	wh2_main_ritual_skv_thirteen_mors	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_thirteenth_scheme.png	0	false		wh2_main_ritual_skv_thirteen
false	wh2_main_ritual_skv_thirteen_moulder	0	wh2_main_ritual_skv_thirteen_moulder	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_thirteenth_scheme.png	0	false		wh2_main_ritual_skv_thirteen
false	wh2_main_ritual_skv_thirteen_pestilens	0	wh2_main_ritual_skv_thirteen_pestilens	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_thirteenth_scheme.png	0	false		wh2_main_ritual_skv_thirteen
false	wh2_main_ritual_skv_thirteen_skyre	0	wh2_main_ritual_skv_thirteen_skyre	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_skv_thirteenth_scheme.png	0	false		wh2_main_ritual_skv_thirteen
true	wh2_main_ritual_vortex_1_def	10	wh2_main_ritual_vortex_1_def	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_1_def_start	UI\skins\warhammer2\vortex_def_1.png	6	false	wh2_main_ritual_vortex_1	
