advice_levels_tables	3
key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	advice_item_title	priority_level	high_verbosity_only	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
1698390248	wh2_dlc10.camp.vortex.alith_anar.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1698407498	dlc10.camp.advice.def.death_night.007	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1698473045	wh2.camp.prelude.ft.004.lzd	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1700367641	dlc10.camp.advice.def.sword_of_khaine.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1700849791	wh2.camp.vortex.tyrion.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1701209638	war.camp.advice.race.dark_elves.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1701624451	dlc10.camp.advice.hef.protector_of_ulthuan.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1702142379	wh2_dlc10.camp.alarielle.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1711821670	wh2_dlc10.camp.vortex.alith_anar.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1712849978	dlc09.camp.vortex.advice.early_game.ritual_settlements.081	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1713812305	dlc08.camp.advice.nor.gods_khorne.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1714565836	wh2_dlc11.camp.aranessa.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1715134647	wh2_dlc11.camp.advice.cst.island_battle.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1722966744	dlc09.battle.advice.realm_of_souls.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1725706066	wh2.camp.prelude.ft.101.lzd	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1728616567	dlc08.battle.speech.nor.battle_shaggoth.003	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
172880580	wh2.camp.advice.undead_corruption.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1738487582	wh2_dlc11.camp.advice.quest.noctilus.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1741287565	wh2_dlc10.camp.vortex.alith_anar.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1741670257	wh2.camp.vortex.morathi.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1743185267	war.camp.advice.race.skaven.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
174323567	dlc08.battle.speech.nor.battle_terrorgheist.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1743566126	wh2_dlc12.camp.vortex.ikit.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1744599856	dlc08.camp.advice.nor.outposts_altdorf.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1752059312	wh2.camp.teclis.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1757875418	wh2_dlc11.camp.advice.cst.treasure_hunts.009	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1762236880	wh2.camp.vortex.kroqgar.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1762606362	wh2.camp.advice.loyalty.003	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1763410373	wh2.camp.malekith.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1763797762	dlc09.camp.khalida.intro.005	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1767250369	dlc12.camp.vortex.flyby.lzd.tiktaqto.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1768304908	dlc09.camp.vortex.settra.intro.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
1770345791	wh2.camp.vortex.teclis.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1773097736	wh2.camp.vortex.skrolk.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1773815173	dlc09.camp.vortex.khatep.book_of_nagash.006	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
1778382096	wh2.battle.advice.final_battle_defeat.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1788284684	dlc10.camp.advice.hef.assassination_targets.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1790290032	wh2_dlc11.camp.advice.cst.shanty.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
179120097	wh2_dlc11.camp.advice.cst.treasure_hunts.007	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1791991073	dlc09.camp.vortex.tretch.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1793509005	dlc10.camp.advice.def.death_night.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1795681457	wh2.camp.malekith.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1796199227	wh2.camp.vortex.advice.early_game.ritual_buildings.020	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1801311937	wh2.battle.intro.030	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1806943358	wh2_dlc10.camp.alarielle.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1807993096	dlc10.camp.advice.def.sword_of_khaine.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1815317555	wh2_dlc10.camp.alith_anar.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1816650345	dlc08.battle.speech.nor.battle_forestdragon.003	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1820496101	wh2_dlc11.camp.cylostra.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1826189879	wh2_dlc11.camp.lokhir.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1831221527	wh2.camp.skrolk.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1831323300	wh2_main.camp.ungrim.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1833669580	wh2.camp.kroqgar.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1838478175	wh2.camp.vortex.queek.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1843527721	wh2_dlc11.camp.advice.cst.treasure_hunts.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1843831295	wh2.camp.vortex.teclis.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
184397199	wh2.camp.vortex.advice.early_game.provinces.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1844654918	wh2.camp.vortex.advice.early_game.non_aggression_pacts.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1845916665	dlc08.camp.advice.nor.gods.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1848955988	dlc12.camp.me.flyby.lzd.tiktaqto.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1850585164	wh2_dlc11.camp.vortex.CylostaDirefin.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1855241763	dlc09.camp.vortex.settra.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
185613965	dlc08.battle.speech.nor.battle_mammoth.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
185635603	dlc09.camp.vortex.khatep.intro.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
1859044988	wh2.camp.advice.intervention_armies.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1859241564	wh2_dlc11.camp.advice.cst.shanty.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1861510554	wh2_dlc11.camp.vortex.advice.early_game.pieces_of_eight.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1862292643	wh2.camp.vortex.advice.early_game.eliminate_faction.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1862913745	wh2_dlc12.camp.advice.skv.ikit_workshop.011	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
186318234	wh2.battle.advice.final_battle_mid.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1864933802	wh2_dlc10.camp.vortex.hellebron.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1865633406	dlc08.camp.advice.nor.gods.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1865761014	wh2_dlc11.camp.vortex.Count_Noctilus.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1866507419	wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.000	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1868422401	dlc09.camp.advice.quest.tretch.lucky_skullhelm.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1873387064	wh2_dlc11.camp.vortex.lokhirfellheart.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1875900526	wh2_dlc12.camp.vortex.tiktaqto.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1877232724	dlc10.camp.advice.mortal_worlds_torment.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1878876311	wh2.camp.vortex.morathi.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1885853966	dlc09.camp.tretch.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1885896847	wh2.battle.intro.510	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
189032202	dlc09.camp.vortex.advice.early_game.canopic_jars.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1899271080	wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1901037656	wh2.battle.intro.580	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1901669554	wh2_dlc11.camp.kemmler.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1908061525	dlc09.camp.advice.quest.arkhan.the_tomb_blade_of_arkhan.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1909106537	wh2.camp.vortex.advice.early_game.tech_buildings.010	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1912522110	wh2_dlc11.camp.vortex.Count_Noctilus.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1915000760	wh2.camp.morathi.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1920134677	wh2.camp.prelude.ft.040.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
192459525	wh2_dlc11.camp.advice.vmp.bloodlines.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1925728262	wh2_dlc12.camp.vortex.tehenhauin.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1926516469	war.camp.advice.race.lizardmen.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1929134686	wh2.camp.vortex.advice.early_game.trade_agreements.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1931619828	wh2.camp.advice.skaven_underworld.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1938395155	wh2_dlc11.camp.advice.cst.sea_monster.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1941514086	wh2.camp.mazdamundi.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1952099706	wh2_dlc10.camp.vortex.alarielle.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1952382894	wh2_dlc11.camp.vortex.Count_Noctilus.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
195507003	dlc09.camp.vortex.khalida.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
1956008091	wh2.camp.vortex.advice.early_game.eliminate_faction.009	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1958778147	dlc12.camp.vortex.flyby.lzd.tiktaqto.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1960384360	dlc08.camp.advice.nor.gods_nurgle.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1961086007	wh2_dlc11.camp.aranessa.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1961352500	dlc08.battle.speech.nor.battle_forestdragon.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
196318106	wh2.dlc12.lzd.lordkroak.qb.pt.01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1971899488	wh2_dlc11.camp.harkon.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1972307211	wh2.camp.vortex.advice.early_game.eliminate_faction.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1973737575	wh2_dlc11.camp.advice.quest.harkon.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1975663667	wh2.camp.queek.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1976806238	wh2.camp.advice.skills.lord.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1977342582	wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1977573564	dlc08.camp.advice.nor.gods_nurgle.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
198183956	wh2_dlc12.camp.advice.lzd.prophecy_of_sotek.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1982747542	wh2.camp.tyrion.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1986482840	wh2.camp.advice.plagues.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1987337467	wh2_dlc11.camp.advice.cst.pieces_of_eight.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1989174037	wh2.camp.vortex.advice.early_game.eliminate_faction.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1989952370	dlc10.camp.advice.hef.assassination_targets.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1991050383	dlc08.camp.flyby.nor.throgg.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1992243772	war.camp.advice.quest.skrolk.rod_of_corruption.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1994204844	wh2.camp.vortex.tyrion.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1995575920	wh2_dlc11.camp.vortex.Luthor_Harkon.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
1996596299	dlc12.camp.vortex.flyby.lzd.tiktaqto.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
199770247	dlc08.battle.speech.nor.battle_shaggoth.003	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
1999740168	wh2.camp.advice.rites.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2000141397	dlc12.camp.me.flyby.lzd.tiktaqto.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
200214450	dlc08.battle.speech.nor.battle_cygor.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2006847992	wh2_main.camp.ungrim.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2007063581	dlc10.camp.advice.hef.assassination_targets.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2008526134	dlc09.camp.vortex.settra.book_of_nagash.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
2009825156	wh2_dlc11.camp.harkon.intro.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
201398432	wh2_dlc10.camp.vortex.early_game.ritual_buildings.090	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2014005590	wh2.camp.advice.skaven_food.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2016183748	wh2_dlc11.camp.advice.cst.pieces_of_eight.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2017614752	dlc08.battle.speech.nor.battle_frostwyrm.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2018923101	wh2_dlc12.camp.advice.skv.ikit_workshop.010	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2029592222	dlc09.camp.arkhan.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2035574035	wh2.camp.vortex.advice.early_game.ritual_settlements.040	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2039027250	wh2_dlc11.camp.vortex.Count_Noctilus.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2043261628	dlc08.camp.flyby.nor.wulfrik.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2044792067	wh2_dlc12.camp.advice.skv.under_empire.009	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2046021194	wh2_dlc10.camp.vortex.alarielle.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2046578877	dlc08.camp.flyby.nor.wulfrik.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2047622462	wh2.camp.vortex.teclis.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
204878905	wh2_dlc10.camp.vortex.hellebron.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2049094276	wh2.camp.vortex.advice.early_game.trade_agreements.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2051527168	wh2.camp.vortex.tyrion.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2051795840	wh2_dlc11.camp.advice.cst.sea_monster.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2056285400	dlc10.camp.advice.def.death_night.008	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2056586595	wh2_dlc10.battle.speech.nor.battle_hydra.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2065182051	wh2_dlc11.camp.vortex.Aranessa_Saltspite.intro.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2065524954	wh2.camp.advice.skaven_underworld.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2069546088	wh2.camp.prelude.ft.004.def	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2069921145	wh2_dlc10.battle.speech.nor.battle_hellpit.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2073203645	wh2_dlc11.camp.advice.cst.shanty.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2079130443	wh2_dlc11.camp.vortex.LuthorHarkon.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2080418757	dlc12.camp.me.flyby.skv.ikit.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2081177130	wh2.camp.vortex.advice.early_game.ritual_buildings.040	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2084437776	wh2.camp.vortex.skrolk.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2086692374	wh2.camp.prelude.ft.021.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2088249794	wh2.camp.vortex.queek.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2090558017	dlc09.camp.vortex.khalida.early_game.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false	
2096270772	dlc09.camp.advice.quest.khalida.venom_staff.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2099796815	wh2_dlc12.camp.advice.skv.ikit_workshop.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2100441528	war.camp.advice.quest.mazdamundi.sunburst_standard_of_hexoatl.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2100533856	dlc08.camp.advice.nor.champions.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2100776483	wh2_dlc12.camp.advice.skv.under_empire.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2100785382	wh2_dlc11.camp.lokhir.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2101300215	wh2.battle.intro.600	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2102838959	wh2.battle.advice.army_abilities.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2105307894	wh2.camp.advice.geomantic_web.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2111414646	wh2.camp.vortex.kroqgar.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2123526430	dlc08.camp.advice.nor.gods_khorne.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2127886688	wh2.camp.vortex.advice.early_game.ritual_settlements_lokhir.0111	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
213352615	wh2.camp.mazdamundi.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2135858876	dlc10.camp.advice.def.death_night.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false	
2136885613	wh2.camp.vortex.skrolk.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false	
2138970741	wh2.camp.vortex.advice.early_game.tech_research.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false	
