character_skill_level_details_tables	0
campaign_key	faction_key	image_path	level	skill_key	subculture_key	unlocked_at_rank
		x	1	wh2_main_skill_lzd_kroq_gar_mount_2		17
		x	1	wh2_main_skill_lzd_kroq_gar_mount_3		9
		x	1	wh2_main_skill_lzd_kroq_gar_neutralize		9
		x	1	wh2_main_skill_lzd_kroq_gar_obliterate		9
		x	1	wh2_main_skill_lzd_kroq_gar_purge		9
		x	1	wh2_main_skill_lzd_lizardmen_agility		7
		x	1	wh2_main_skill_lzd_mazdamundi_ruination_of_cities		19
		x	1	wh2_main_skill_lzd_mazdamundi_zlaaq		17
		x	1	wh2_main_skill_lzd_protection_of_the_old_ones		7
		x	1	wh2_main_skill_lzd_saurus_old_blood_carnosaur		17
		x	1	wh2_main_skill_lzd_saurus_old_blood_cold_one		6
		x	1	wh2_main_skill_lzd_saurus_scar_veteran_carnosaur		17
		x	1	wh2_main_skill_lzd_saurus_scar_veteran_cold_one		6
		x	1	wh2_main_skill_lzd_skink_chief_stalk		14
		x	1	wh2_main_skill_lzd_skink_chief_stegadon		17
		x	1	wh2_main_skill_lzd_skink_chief_terradon		9
		x	1	wh2_main_skill_lzd_skink_chief_vanguard		6
		x	1	wh2_main_skill_lzd_skink_priest_arcane_vassal		17
		x	1	wh2_main_skill_lzd_skink_priest_beasts_stegadon		21
		x	1	wh2_main_skill_lzd_skink_priest_beasts_terradon		13
		x	1	wh2_main_skill_lzd_skink_priest_heavens_stegadon		21
		x	1	wh2_main_skill_lzd_skink_priest_heavens_terradon		13
		x	1	wh2_main_skill_lzd_telekinesis		7
		x	1	wh2_main_skill_skv_assassin_poison		6
		x	1	wh2_main_skill_skv_assassin_smoke_bomb		8
		x	1	wh2_main_skill_skv_aura_of_pestilence		12
		x	1	wh2_main_skill_skv_combat_warpstone_weapon		12
		x	1	wh2_main_skill_skv_generic_magic_ward		7
		x	1	wh2_main_skill_skv_generic_missile_ward		7
		x	1	wh2_main_skill_skv_generic_verminous_valour		3
		x	1	wh2_main_skill_skv_grey_seer_plague_mount_screaming_bell		15
		x	1	wh2_main_skill_skv_grey_seer_ruin_mount_screaming_bell		15
		x	1	wh2_main_skill_skv_plague_priest_mount_plague_furnace		15
		x	1	wh2_main_skill_skv_queek_unique_melee_1		5
		x	1	wh2_main_skill_skv_skrolk_unique_campaign_3		5
		x	1	wh2_main_skill_skv_skrolk_unique_loathsome		5
		x	1	wh2_main_skill_skv_skrolk_unique_plague_lord		5
		x	1	wh2_main_skill_skv_unique_deviousness		12
		x	1	wh2_main_skill_skv_unique_envoy_of_the_council		12
		x	1	wh2_main_skill_skv_unique_expansion		12
		x	1	wh2_main_skill_skv_unique_life_is_cheap		12
		x	1	wh2_main_skill_skv_unique_voice_of_the_horned_rat		12
		x	1	wh2_main_skill_skv_unique_warptokens		3
		x	1	wh2_main_skill_skv_warlord_mount_1		11
		x	1	wh2_pro07_skill_emp_wizard_unique_amethyst_wizard_barded_warhorse		10
		x	1	wh2_pro07_skill_emp_wizard_unique_amethyst_wizard_imperial_pegasus		15
		x	1	wh2_pro07_skill_emp_wizard_unique_amethyst_wizard_warhorse		6
		x	1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_barded_chaos_steed		10
		x	1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_chaos_steed		6
		x	1	wh_dlc01_skill_chs_wizard_unique_chaos_sorcerer_shadow_manticore		17
		x	1	wh_dlc03_skill_all_all_self_call_to_morrslieb		6
		x	1	wh_dlc03_skill_bst_all_unique_shadow_hide		7
		x	1	wh_dlc03_skill_bst_beastlord_unique_razorgor		11
		x	1	wh_dlc03_skill_bst_bray_shaman_beasts_unique_razorgor		15
		x	1	wh_dlc03_skill_bst_bray_shaman_death_unique_razorgor		15
		x	1	wh_dlc03_skill_bst_bray_shaman_shadows_unique_razorgor		15
		x	1	wh_dlc03_skill_bst_bray_shaman_unique_many_limbed_friend		9
		x	1	wh_dlc03_skill_bst_bray_shaman_unique_uncanny_senses		9
		x	1	wh_dlc03_skill_bst_bray_shaman_wild_unique_razorgor		15
		x	1	wh_dlc03_skill_bst_gorebull_bloodgreed		24
		x	1	wh_dlc03_skill_bst_gorebull_gnarled_hide		14
		x	1	wh_dlc03_skill_bst_gorebull_gouge_tusks		9
		x	1	wh_dlc03_skill_bst_gorebull_slaughteres_call		17
		x	1	wh_dlc03_skill_bst_khazrak_one_eye_unique_razorgor		11
		x	1	wh_dlc03_skill_bst_lord_bestial_cunning		4
		x	1	wh_dlc03_skill_bst_lord_crown_of_horns		9
		x	1	wh_dlc03_skill_bst_lord_man_bane		11
		x	1	wh_dlc03_skill_bst_lord_rune_of_the_true_beast		11
		x	1	wh_dlc03_skill_bst_lord_self_blood_lust		7
		x	1	wh_dlc03_skill_bst_lord_slug_skin		24
		x	1	wh_dlc03_skill_bst_morghur_unique_primal_fury		5
		x	1	wh_dlc03_skill_bst_morghur_unique_upgraded_spawn_1		8
		x	1	wh_dlc03_skill_bst_morghur_unique_upgraded_spawn_2		8
		x	1	wh_dlc03_skill_emp_lord_unique_boris_todbringer_barded_warhorse		1
		x	1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_barded_warhorse		10
		x	1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_imperial_griffon		21
		x	1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_imperial_pegasus		15
		x	1	wh_dlc03_skill_emp_wizard_unique_amber_wizard_warhorse		6
		x	1	wh_dlc03_skill_malagor_crowfather		24
		x	1	wh_dlc03_skill_malagor_something_wicked_this_way_comes		14
		x	1	wh_dlc03_skill_malagor_unholy_power		14
		x	1	wh_dlc04_skill_emp_lord_unique_arch_lector_barded_warhorse		6
		x	1	wh_dlc04_skill_emp_lord_unique_arch_lector_warhorse		3
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_altar_of_sigmar		15
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_barded_warhorse		6
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_cooldown		19
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_1		9
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_2		9
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_flagellants_boost_3		9
		x	1	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_warhorse		3
		x	1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_corpse_cart		7
		x	1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_corpse_cart_boost		9
		x	1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_forbidden_scripture		2
		x	1	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_morbid_reunion		3
		x	1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart		9
		x	1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart_balefire		12
		x	1	wh_dlc04_skill_vmp_lord_unique_necromancer_corpse_cart_lodestone		15
		x	1	wh_dlc04_skill_vmp_lord_unique_strigoi_ghoul_king_terrorgheist		19
		x	1	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_cloud_of_horror		4
		x	1	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_coven_of_undeath		3
		x	1	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_mesmerising_aura		6
		x	1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart		9
		x	1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart_balefire		12
		x	1	wh_dlc04_skill_vmp_wizard_unique_necromancer_corpse_cart_lodestone		15
		x	1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_barded_warhorse		10
		x	1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_pegasus		15
		x	1	wh_dlc05_skill_emp_wizard_unique_grey_wizard_warhorse		6
		x	1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_barded_warhorse		10
		x	1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_pegasus		15
		x	1	wh_dlc05_skill_emp_wizard_unique_jade_wizard_warhorse		6
		x	1	wh_dlc05_skill_vmp_dignitary_shadow_unique_vampire_barded_nightmare		11
		x	1	wh_dlc05_skill_vmp_dignitary_shadow_unique_vampire_hellsteed		9
		x	1	wh_dlc05_skill_vmp_lord_unique_red_duke_barded_nightmare		7
		x	1	wh_dlc05_skill_vmp_lord_unique_red_duke_hellsteed		9
		x	1	wh_dlc05_skill_vmp_lord_unique_red_duke_zombie_dragon		17
		x	1	wh_dlc05_skill_wef_ancient_treeman_unique_ap_damage_treekin		4
		x	1	wh_dlc05_skill_wef_ancient_treeman_unique_damage_resistance_treekin		7
		x	1	wh_dlc05_skill_wef_army_buff_branchwraith_melee_melee_ability_2		5
		x	1	wh_dlc05_skill_wef_army_buff_ranged_extra_reload		9
		x	1	wh_dlc05_skill_wef_army_buff_waystalker_unique_ranged_ranged_ability_2		5
		x	1	wh_dlc05_skill_wef_branchwraith_unique_damage_reduction_bonus_in_forest		7
		x	1	wh_dlc05_skill_wef_branchwraith_unique_leadership_bonus_in_forest		4
		x	1	wh_dlc05_skill_wef_durthu_unique_battle_melee_damage_factionwide		4
		x	1	wh_dlc05_skill_wef_glade_lord_unique_battle_speed_elven_units		9
		x	1	wh_dlc05_skill_wef_glade_lord_unique_elven_steed		3
		x	1	wh_dlc05_skill_wef_glade_lord_unique_elven_steed_fem		3
		x	1	wh_dlc05_skill_wef_glade_lord_unique_forest_dragon		17
		x	1	wh_dlc05_skill_wef_glade_lord_unique_forest_dragon_fem		17
		x	1	wh_dlc05_skill_wef_glade_lord_unique_great_eagle		11
		x	1	wh_dlc05_skill_wef_glade_lord_unique_great_eagle_fem		11
		x	1	wh_dlc05_skill_wef_orion_unique_battle_ranged_damage_factionwide		0
		x	1	wh_dlc05_skill_wef_spellsinger_beasts_unique_elven_steed		6
		x	1	wh_dlc05_skill_wef_spellsinger_beasts_unique_great_eagle		15
		x	1	wh_dlc05_skill_wef_spellsinger_beasts_unique_unicorn		9
		x	1	wh_dlc05_skill_wef_spellsinger_life_unique_elven_steed		6
		x	1	wh_dlc05_skill_wef_spellsinger_life_unique_great_eagle		15
		x	1	wh_dlc05_skill_wef_spellsinger_life_unique_unicorn		9
		x	1	wh_dlc05_skill_wef_spellsinger_shadow_unique_elven_steed		6
		x	1	wh_dlc05_skill_wef_spellsinger_shadow_unique_great_eagle		15
		x	1	wh_dlc05_skill_wef_spellsinger_shadow_unique_unicorn		9
		x	1	wh_dlc05_skill_wef_waystalked_unique_reload_when_in_forest		3
		x	1	wh_dlc06_skill_dwf_lord_unique_belegar_gather_the_old_clans		9
		x	1	wh_dlc06_skill_dwf_lord_unique_belegar_greenskin_slayer		6
		x	1	wh_dlc06_skill_dwf_lord_unique_belegar_oathstone		2
		x	1	wh_dlc06_skill_dwf_lord_unique_belegar_rally_other_holds		11
		x	1	wh_dlc06_skill_dwf_lord_unique_belegar_reclaimer		13
		x	1	wh_dlc06_skill_dwf_runelord_anvil_of_doom		13
		x	1	wh_dlc06_skill_dwf_runelord_self_ancestral_grudge		9
		x	1	wh_dlc06_skill_grn_night_goblin_warboss_great_cave_squig		8
		x	1	wh_dlc06_skill_grn_poison_for_armies		3
		x	1	wh_dlc06_skill_grn_wurrzag_da_great_prophet_spleenrippa		9
		x	1	wh_dlc07_skill_brt_alberic_unique_general_hippogryph		13
		x	1	wh_dlc07_skill_brt_alberic_unique_general_royal_pegasus		7
		x	1	wh_dlc07_skill_brt_damsel_beasts_unique_unicorn		9
		x	1	wh_dlc07_skill_brt_damsel_heavens_unique_unicorn		9
		x	1	wh_dlc07_skill_brt_damsel_life_unique_unicorn		9
		x	1	wh_dlc07_skill_brt_fay_enchantress_unique_girdle_of_gold		14
		x	1	wh_dlc07_skill_brt_fay_enchantress_unique_power_familiar		11
		x	1	wh_dlc07_skill_brt_fay_enchantress_unique_silvaron		4
		x	1	wh_dlc07_skill_brt_lord_unique_fay_enchantress_loremaster_lore_of_life		9
		x	1	wh_dlc07_skill_brt_louen_unique_crown_of_brettonia		4
		x	1	wh_dlc07_skill_brt_louen_unique_lions_shield		14
		x	1	wh_dlc07_skill_brt_prophetess_beasts_unique_brettonian_barded_warhorse		7
		x	1	wh_dlc07_skill_brt_prophetess_beasts_unique_brettonian_royal_pegasus		12
		x	1	wh_dlc07_skill_brt_prophetess_beasts_unique_brettonian_warhorse		4
		x	1	wh_dlc07_skill_brt_prophetess_life_unique_brettonian_barded_warhorse		7
		x	1	wh_dlc07_skill_brt_prophetess_life_unique_brettonian_royal_pegasus		12
		x	1	wh_dlc07_skill_brt_prophetess_life_unique_brettonian_warhorse		4
		x	1	wh_dlc07_skill_brt_prophetess_unique_brettonian_barded_warhorse		7
		x	1	wh_dlc07_skill_brt_prophetess_unique_brettonian_royal_pegasus		12
		x	1	wh_dlc07_skill_brt_prophetess_unique_brettonian_warhorse		4
		x	1	wh_dlc08_skill_chs_kholek_unique_0		11
		x	1	wh_dlc08_skill_chs_lord_unique_archaon_0		11
		x	1	wh_dlc08_skill_chs_lord_unique_sigvald_0		11
		x	1	wh_dlc08_skill_dwf_lord_thorgrim_unique_0		11
		x	1	wh_dlc08_skill_emp_lord_unique_balthasar_unique_0		11
		x	1	wh_dlc08_skill_emp_lord_unique_karl_0		11
		x	1	wh_dlc08_skill_grn_azhag_unique_0		11
		x	1	wh_dlc08_skill_grn_lord_unique_grimgor_0		11
		x	1	wh_dlc08_skill_nor_chieftain_unique_marauder_chariot		9
		x	1	wh_dlc08_skill_nor_chieftain_unique_norscan_warhorse		3
		x	1	wh_dlc08_skill_nor_chieftain_unique_war_mammoth		17
		x	1	wh_dlc08_skill_nor_fimir_balefiend_unique_eye_of_the_balefiend		15
		x	1	wh_dlc08_skill_nor_fimir_balefiend_unique_miasma_of_despair		13
		x	1	wh_dlc08_skill_nor_fimir_balefiend_unique_might_of_the_swamp		11
		x	1	wh_dlc08_skill_nor_lords_unique_aura_of_chaos		8
		x	1	wh_dlc08_skill_nor_lords_unique_eye_of_the_gods		6
		x	1	wh_dlc08_skill_nor_shaman_death_unique_marauder_chariot		13
		x	1	wh_dlc08_skill_nor_shaman_death_unique_norscan_warhorse		6
		x	1	wh_dlc08_skill_nor_shaman_fire_unique_marauder_chariot		13
		x	1	wh_dlc08_skill_nor_shaman_fire_unique_norscan_warhorse		6
		x	1	wh_dlc08_skill_nor_shaman_metal_unique_marauder_chariot		13
		x	1	wh_dlc08_skill_nor_shaman_metal_unique_norscan_warhorse		6
		x	1	wh_dlc08_skill_nor_skin_wolf_werekin_unique_hardened_skin		14
		x	1	wh_dlc08_skill_nor_skin_wolf_werekin_unique_razor_claws		11
		x	1	wh_dlc08_skill_nor_throgg_unique_king_of_trolls		14
		x	1	wh_dlc08_skill_nor_throgg_unique_mutant_regeneration		11
		x	1	wh_dlc08_skill_nor_wizards_unique_ritualistic_fury		9
		x	1	wh_dlc08_skill_nor_wulfrik_unique_eternal_challenger		11
		x	1	wh_dlc08_skill_nor_wulfrik_unique_marauder_chariot		9
		x	1	wh_dlc08_skill_nor_wulfrik_unique_norscan_warhorse		3
		x	1	wh_dlc08_skill_nor_wulfrik_unique_war_mammoth		17
		x	1	wh_dlc08_skill_nor_wulfrik_unique_world_walker		14
		x	1	wh_dlc08_skill_vmp_heinrich_krell_0		0
		x	1	wh_dlc08_skill_vmp_heinrich_krell_1		2
		x	1	wh_dlc08_skill_vmp_heinrich_krell_2		5
		x	1	wh_dlc08_skill_vmp_heinrich_krell_3		8
		x	1	wh_dlc08_skill_vmp_heinrich_krell_4		11
		x	1	wh_dlc11_skill_cst_lord_self_supernatural_horror		4
		x	1	wh_main_qb_skill_scripted_all_rising_champion		0
		x	1	wh_main_skill_brt_all_unique_ladys_mantle		7
		x	1	wh_main_skill_brt_champion_unique_paladin_pegasus		7
		x	1	wh_main_skill_brt_lord_unique_general_hippogryph		13
		x	1	wh_main_skill_brt_lord_unique_general_lance_formation		5
		x	1	wh_main_skill_brt_lord_unique_general_royal_pegasus		7
		x	1	wh_main_skill_brt_lord_unique_louen_beaquis		13
		x	1	wh_main_skill_brt_lord_unique_louen_beloved_son_of_bretonnia		11
		x	1	wh_main_skill_brt_lord_unique_louen_royal_pegasus		7
		x	1	wh_main_skill_brt_lord_unique_louen_the_army_of_the_king		9
		x	1	wh_main_skill_brt_lord_unique_louen_the_ladys_champion		5
		x	1	wh_main_skill_brt_lord_unique_the_blessing_of_the_lady		11
		x	1	wh_main_skill_brt_wizard_unique_damsel_aura_of_the_lady		11
		x	1	wh_main_skill_brt_wizard_unique_damsel_beasts_warhorse		4
		x	1	wh_main_skill_brt_wizard_unique_damsel_life_warhorse		4
		x	1	wh_main_skill_brt_wizard_unique_damsel_warhorse		4
		x	1	wh_main_skill_chs_all_unique_aura_of_chaos		7
		x	1	wh_main_skill_chs_all_unique_eye_of_the_gods		14
		x	1	wh_main_skill_chs_champion_unique_exalted_hero_barded_chaos_steed		6
		x	1	wh_main_skill_chs_champion_unique_exalted_hero_chaos_steed		3
		x	1	wh_main_skill_chs_champion_unique_exalted_hero_manticore		13
		x	1	wh_main_skill_chs_lord_unique_archaon_chosen_of_the_gods		17
		x	1	wh_main_skill_chs_lord_unique_archaon_dorghar		9
		x	1	wh_main_skill_chs_lord_unique_archaon_lord_of_the_end_times		11
		x	1	wh_main_skill_chs_lord_unique_archaon_the_swords_of_chaos		5
		x	1	wh_main_skill_chs_lord_unique_chaos_lord_barded_chaos_steed		6
		x	1	wh_main_skill_chs_lord_unique_chaos_lord_chaos_dragon		17
		x	1	wh_main_skill_chs_lord_unique_chaos_lord_chaos_steed		3
		x	1	wh_main_skill_chs_lord_unique_chaos_lord_manticore		13
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_barded_chaos_steed		10
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_chaos_dragon		21
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_chaos_steed		6
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_death_manticore		17
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_barded_chaos_steed		10
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_chaos_dragon		21
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_chaos_steed		6
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_fire_manticore		17
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_barded_chaos_steed		10
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_chaos_dragon		21
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_chaos_steed		6
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_metal_manticore		17
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_barded_chaos_steed		10
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_chaos_dragon		21
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_chaos_steed		6
		x	1	wh_main_skill_chs_lord_unique_chaos_sorcerer_lord_shadow_manticore		17
		x	1	wh_main_skill_chs_lord_unique_kholek_lord_of_the_storm		8
		x	1	wh_main_skill_chs_lord_unique_kholek_storm_rage		13
		x	1	wh_main_skill_chs_lord_unique_lord_of_change_daemon_of_tzeentch		4
		x	1	wh_main_skill_chs_lord_unique_sigvald_favoured_son		7
		x	1	wh_main_skill_chs_lord_unique_sigvald_marked_by_slaanesh		11
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_barded_chaos_steed		10
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_chaos_steed		6
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_death_manticore		17
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_barded_chaos_steed		10
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_chaos_steed		6
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_fire_manticore		17
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_barded_chaos_steed		10
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_chaos_steed		6
		x	1	wh_main_skill_chs_wizard_unique_chaos_sorcerer_metal_manticore		17
		x	1	wh_main_skill_dwf_all_unique_ancestral_grudge		3
		x	1	wh_main_skill_dwf_all_unique_relentless		10
		x	1	wh_main_skill_dwf_all_unique_resolute		6
		x	1	wh_main_skill_dwf_all_unique_rune_of_grimnir		7
		x	1	wh_main_skill_dwf_lord_unique_lord_obdurate		5
		x	1	wh_main_skill_dwf_lord_unique_thorgrim_high_king		7
		x	1	wh_main_skill_dwf_lord_unique_ungrim_deathblow		4
		x	1	wh_main_skill_dwf_lord_unique_ungrim_slayer		11
		x	1	wh_main_skill_emp_all_unique_sigmars_ward		7
		x	1	wh_main_skill_emp_champion_unique_captain_barded_warhorse		6
		x	1	wh_main_skill_emp_champion_unique_captain_imperial_pegasus		11
		x	1	wh_main_skill_emp_champion_unique_captain_warhorse		3
		x	1	wh_main_skill_emp_champion_unique_hold_the_line		5
		x	1	wh_main_skill_emp_dignitary_unique_volkmar_hammer_of_sigmar		4
		x	1	wh_main_skill_emp_dignitary_unique_volkmar_priest_shield_of_faith		10
		x	1	wh_main_skill_emp_dignitary_unique_volkmar_soulfire		14
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_barded_warhorse		6
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_hammer_of_sigmar		4
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_righteous_fury		17
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_shield_of_faith		10
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_soulfire		14
		x	1	wh_main_skill_emp_dignitary_unique_warrior_priest_warhorse		3
		x	1	wh_main_skill_emp_lord_unique_balthasar_barded_warhorse		10
		x	1	wh_main_skill_emp_lord_unique_balthasar_imperial_pegasus		15
		x	1	wh_main_skill_emp_lord_unique_balthasar_loremaster_lore_of_metal		8
		x	1	wh_main_skill_emp_lord_unique_balthasar_warhorse		6
		x	1	wh_main_skill_emp_lord_unique_general_barded_warhorse		6
		x	1	wh_main_skill_emp_lord_unique_general_imperial_griffon		15
		x	1	wh_main_skill_emp_lord_unique_general_imperial_pegasus		11
		x	1	wh_main_skill_emp_lord_unique_general_warhorse		3
		x	1	wh_main_skill_emp_lord_unique_karl_franz_barded_warhorse		6
		x	1	wh_main_skill_emp_lord_unique_karl_franz_deathclaw		15
		x	1	wh_main_skill_emp_lord_unique_karl_franz_imperial_pegasus		11
		x	1	wh_main_skill_emp_lord_unique_karl_franz_leader_of_men		7
		x	1	wh_main_skill_emp_lord_unique_karl_franz_warhorse		3
		x	1	wh_main_skill_emp_spy_unique_witch_hunter_accusation		2
		x	1	wh_main_skill_emp_spy_unique_witch_hunter_grim_resolve		6
		x	1	wh_main_skill_emp_spy_unique_witch_hunter_magic_resistance		9
		x	1	wh_main_skill_emp_spy_unique_witch_hunter_tools_of_judgement		14
		x	1	wh_main_skill_emp_wizard_unique_bright_wizard_barded_warhorse		10
		x	1	wh_main_skill_emp_wizard_unique_bright_wizard_imperial_pegasus		15
		x	1	wh_main_skill_emp_wizard_unique_bright_wizard_warhorse		6
		x	1	wh_main_skill_emp_wizard_unique_celestial_wizard_barded_warhorse		10
		x	1	wh_main_skill_emp_wizard_unique_celestial_wizard_imperial_pegasus		15
		x	1	wh_main_skill_emp_wizard_unique_celestial_wizard_warhorse		6
		x	1	wh_main_skill_emp_wizard_unique_light_wizard_barded_warhorse		10
		x	1	wh_main_skill_emp_wizard_unique_light_wizard_imperial_pegasus		15
		x	1	wh_main_skill_emp_wizard_unique_light_wizard_warhorse		6
		x	1	wh_main_skill_grn_all_unique_dodgy_geezer		7
		x	1	wh_main_skill_grn_lord_unique_azhag_get_on_wiv_it		10
		x	1	wh_main_skill_grn_lord_unique_azhag_skullmuncha		13
		x	1	wh_main_skill_grn_lord_unique_goblin_great_shaman_giant_wolf		6
		x	1	wh_main_skill_grn_lord_unique_grimgor_hatred		5
		x	1	wh_main_skill_grn_lord_unique_orc_warboss_war_boar		3
		x	1	wh_main_skill_grn_lord_unique_orc_warboss_wyvern		17
		x	1	wh_main_skill_grn_spy_unique_goblin_big_boss_ambusher		6
		x	1	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_spider		7
		x	1	wh_main_skill_grn_spy_unique_goblin_big_boss_giant_wolf		3
		x	1	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker		13
		x	1	wh_main_skill_grn_wizard_unique_night_goblin_shaman_magic_mushrooms		2
		x	1	wh_main_skill_grn_wizard_unique_orc_shaman_war_boar		10
		x	1	wh_main_skill_ksl_champion_unique_captain_warhorse		1
		x	1	wh_main_skill_ksl_lord_unique_general_warhorse		1
		x	1	wh_main_skill_ksl_wizard_unique_celestial_wizard_warhorse		8
		x	1	wh_main_skill_nor_lord_unique_chaos_sorcerer_lord_warhorse		2
		x	1	wh_main_skill_nor_lord_unique_marauder_chieftain_warhorse		2
		x	1	wh_main_skill_nor_wizard_unique_chaos_sorcerer_metal_warhorse		6
		x	1	wh_main_skill_teb_champion_unique_captain_warhorse		1
		x	1	wh_main_skill_teb_lord_unique_general_warhorse		1
		x	1	wh_main_skill_teb_wizard_unique_bright_wizard_warhorse		8
		x	1	wh_main_skill_vmp_all_unique_grave_ward		7
		x	1	wh_main_skill_vmp_all_unique_master_of_the_dead		3
		x	1	wh_main_skill_vmp_all_unique_master_of_the_dead_helman		3
		x	1	wh_main_skill_vmp_champion_unique_wight_king_barded_skeletal_steed		6
		x	1	wh_main_skill_vmp_champion_unique_wight_king_heroic_killing_blow		6
		x	1	wh_main_skill_vmp_champion_unique_wight_king_skeletal_steed		3
		x	1	wh_main_skill_vmp_dignitary_unique_the_hunger		7
		x	1	wh_main_skill_vmp_dignitary_unique_vampire_barded_nightmare		11
		x	1	wh_main_skill_vmp_dignitary_unique_vampire_hellsteed		9
		x	1	wh_main_skill_vmp_lord_unique_loremaster_lore_of_vampires		8
		x	1	wh_main_skill_vmp_lord_unique_mannfred_barded_nightmare		7
		x	1	wh_main_skill_vmp_lord_unique_mannfred_hellsteed		9
		x	1	wh_main_skill_vmp_lord_unique_mannfred_loremaster_lore_of_death		8
		x	1	wh_main_skill_vmp_lord_unique_mannfred_zombie_dragon		17
		x	1	wh_main_skill_vmp_lord_unique_necromancer_barded_nightmare		11
		x	1	wh_main_skill_vmp_lord_unique_necromancer_hellsteed		9
		x	1	wh_main_skill_vmp_lord_unique_vampire_lord_barded_nightmare		7
		x	1	wh_main_skill_vmp_lord_unique_vampire_lord_hellsteed		9
		x	1	wh_main_skill_vmp_lord_unique_vampire_lord_zombie_dragon		17
		x	1	wh_main_skill_vmp_spy_unique_tomb_banshee_ghostly_howl		5
		x	1	wh_main_skill_vmp_wizard_unique_necromancer_nightmare		7
		x	1	wh_pro01_skill_dwf_lord_unique_grombrindal_dilemma		9
		x	1	wh_pro02_skill_vmp_lord_unique_isabella_barded_nightmare		7
		x	1	wh_pro02_skill_vmp_lord_unique_isabella_hellsteed		9
		x	2	wh2_dlc10_skill_dwf_runesmith_generic_master_of_the_forge		9
		x	2	wh2_dlc11_skill_all_hero_hinder_settlement_establish_pirate_cove		4
		x	2	wh2_main_skill_all_hero_assist_army_increase_mobility		4
		x	2	wh2_main_skill_all_hero_assist_army_replenish_troops		4
		x	2	wh2_main_skill_all_hero_assist_army_scavenge		4
