campaign_map_attrition_unit_immunities_tables	0
disease	wh_dlc01_chs_mon_dragon_ogre_shaggoth
disease	wh_dlc01_chs_mon_trolls_1
disease	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
disease	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
disease	wh_dlc06_chs_cav_marauder_horsemasters_0
disease	wh_dlc06_chs_feral_manticore
disease	wh_dlc06_chs_inf_aspiring_champions_0
disease	wh_dlc08_nor_art_hellcannon_battery
disease	wh_dlc08_nor_cav_marauder_horsemasters_0
disease	wh_dlc08_nor_cha_arzik_0
disease	wh_dlc08_nor_cha_fimir_balefiend_fire_0
disease	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
disease	wh_dlc08_nor_cha_kihar_0
disease	wh_dlc08_nor_cha_shaman_sorcerer_death_0
disease	wh_dlc08_nor_cha_shaman_sorcerer_death_1
disease	wh_dlc08_nor_cha_shaman_sorcerer_death_2
disease	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
disease	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
disease	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
disease	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
disease	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
disease	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
disease	wh_dlc08_nor_cha_skin_wolf_werekin_0
disease	wh_dlc08_nor_cha_throgg_0
disease	wh_dlc08_nor_cha_wulfrik_0
disease	wh_dlc08_nor_cha_wulfrik_1
disease	wh_dlc08_nor_cha_wulfrik_2
disease	wh_dlc08_nor_cha_wulfrik_3
disease	wh_dlc08_nor_feral_manticore
disease	wh_dlc08_nor_inf_marauder_berserkers_0
disease	wh_dlc08_nor_inf_marauder_champions_0
disease	wh_dlc08_nor_inf_marauder_champions_1
disease	wh_dlc08_nor_inf_marauder_hunters_0
disease	wh_dlc08_nor_inf_marauder_hunters_1
disease	wh_dlc08_nor_inf_marauder_spearman_0
disease	wh_dlc08_nor_mon_fimir_0
disease	wh_dlc08_nor_mon_fimir_1
disease	wh_dlc08_nor_mon_frost_wyrm_0
disease	wh_dlc08_nor_mon_frost_wyrm_boss
disease	wh_dlc08_nor_mon_frost_wyrm_ror_0
disease	wh_dlc08_nor_mon_norscan_giant_0
disease	wh_dlc08_nor_mon_norscan_ice_trolls_0
disease	wh_dlc08_nor_mon_skinwolves_0
disease	wh_dlc08_nor_mon_skinwolves_1
disease	wh_dlc08_nor_mon_war_mammoth_0
disease	wh_dlc08_nor_mon_war_mammoth_1
disease	wh_dlc08_nor_mon_war_mammoth_2
disease	wh_dlc08_nor_mon_war_mammoth_boss
disease	wh_dlc08_nor_mon_war_mammoth_ror_1
disease	wh_dlc08_nor_mon_warwolves_0
disease	wh_dlc08_nor_veh_marauder_warwolves_chariot_0
disease	wh_main_chs_art_hellcannon
disease	wh_main_chs_cav_chaos_chariot
disease	wh_main_chs_cav_chaos_knights_0
disease	wh_main_chs_cav_chaos_knights_1
disease	wh_main_chs_cav_marauder_horsemen_0
disease	wh_main_chs_cav_marauder_horsemen_1
disease	wh_main_chs_cha_archaon_the_everchosen_0
disease	wh_main_chs_cha_archaon_the_everchosen_1
disease	wh_main_chs_cha_chaos_lord_0
disease	wh_main_chs_cha_chaos_lord_11
disease	wh_main_chs_cha_chaos_lord_12
disease	wh_main_chs_cha_chaos_sorcerer_death_0
disease	wh_main_chs_cha_chaos_sorcerer_death_10
disease	wh_main_chs_cha_chaos_sorcerer_death_11
disease	wh_main_chs_cha_chaos_sorcerer_death_9
disease	wh_main_chs_cha_chaos_sorcerer_fire_0
disease	wh_main_chs_cha_chaos_sorcerer_fire_10
disease	wh_main_chs_cha_chaos_sorcerer_fire_11
disease	wh_main_chs_cha_chaos_sorcerer_fire_9
disease	wh_main_chs_cha_chaos_sorcerer_metal_0
disease	wh_main_chs_cha_chaos_sorcerer_metal_10
disease	wh_main_chs_cha_chaos_sorcerer_metal_11
disease	wh_main_chs_cha_chaos_sorcerer_metal_9
disease	wh_main_chs_cha_exalted_hero_0
disease	wh_main_chs_cha_exalted_hero_12
disease	wh_main_chs_cha_exalted_hero_13
disease	wh_main_chs_cha_lord_of_change_0
disease	wh_main_chs_inf_chaos_marauders_0
disease	wh_main_chs_inf_chaos_marauders_1
disease	wh_main_chs_inf_chaos_warriors_0
disease	wh_main_chs_inf_chaos_warriors_1
disease	wh_main_chs_inf_chosen_0
disease	wh_main_chs_inf_chosen_1
disease	wh_main_chs_mon_chaos_spawn
disease	wh_main_chs_mon_chaos_warhounds_0
disease	wh_main_chs_mon_chaos_warhounds_1
disease	wh_main_chs_mon_giant
disease	wh_main_chs_mon_trolls
disease	wh_main_nor_cav_chaos_chariot
disease	wh_main_nor_cav_marauder_horsemen_0
disease	wh_main_nor_cav_marauder_horsemen_1
disease	wh_main_nor_cha_chaos_sorcerer_0
disease	wh_main_nor_cha_chaos_sorcerer_1
disease	wh_main_nor_cha_marauder_chieftan_0
disease	wh_main_nor_cha_marauder_chieftan_1
disease	wh_main_nor_cha_marauder_chieftan_2
disease	wh_main_nor_cha_marauder_chieftan_3
disease	wh_main_nor_inf_chaos_marauders_0
disease	wh_main_nor_inf_chaos_marauders_1
disease	wh_main_nor_mon_chaos_trolls
disease	wh_main_nor_mon_chaos_warhounds_0
disease	wh_main_nor_mon_chaos_warhounds_1
disease	wh_main_nor_shp_bloodship
disease	wh_main_nor_shp_bloodship_general
disease	wh_main_nor_shp_deathgalley
disease	wh_main_nor_shp_norscan_longship
disease	wh_pro04_nor_inf_chaos_marauders_ror_0
disease	wh_pro04_nor_inf_marauder_berserkers_ror_0
disease	wh_pro04_nor_mon_fimir_ror_0
disease	wh_pro04_nor_mon_marauder_warwolves_ror_0
disease	wh_pro04_nor_mon_skinwolves_ror_0
disease	wh_pro04_nor_mon_war_mammoth_ror_0
horde_infighting	wh2_dlc10_def_cav_doomfire_warlocks_0
horde_infighting	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
horde_infighting	wh2_dlc10_def_cav_raven_heralds_ror_0
horde_infighting	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
horde_infighting	wh2_dlc10_def_cha_crone_0
horde_infighting	wh2_dlc10_def_cha_crone_1
horde_infighting	wh2_dlc10_def_cha_crone_4
horde_infighting	wh2_dlc10_def_cha_crone_5
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_0
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_1
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_2
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_3
horde_infighting	wh2_dlc10_def_cha_sorceress_death_0
horde_infighting	wh2_dlc10_def_cha_sorceress_death_1
horde_infighting	wh2_dlc10_def_cha_sorceress_death_2
horde_infighting	wh2_dlc10_def_cha_sorceress_death_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
horde_infighting	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
horde_infighting	wh2_dlc10_def_inf_sisters_of_slaughter
horde_infighting	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
horde_infighting	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
horde_infighting	wh2_dlc10_def_inf_the_hellebronai_ror_0
horde_infighting	wh2_dlc10_def_mon_chill_of_sontar_ror_0
horde_infighting	wh2_dlc10_def_mon_feral_manticore_0
horde_infighting	wh2_dlc11_cst_art_carronade
horde_infighting	wh2_dlc11_cst_art_mortar
horde_infighting	wh2_dlc11_cst_art_queen_bess
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_0
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_1
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_2
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_ror_0
horde_infighting	wh2_dlc11_cst_cav_knights_errant_0
horde_infighting	wh2_dlc11_cst_cav_knights_errant_1
horde_infighting	wh2_dlc11_cst_cav_knights_errant_2
horde_infighting	wh2_dlc11_cst_cav_knights_of_the_realm
horde_infighting	wh2_dlc11_cst_cav_questing_knights_0
horde_infighting	wh2_dlc11_cst_cha_aranessa_0
horde_infighting	wh2_dlc11_cst_cha_aranessa_1
horde_infighting	wh2_dlc11_cst_cha_cylostra_direfin_0
horde_infighting	wh2_dlc11_cst_cha_cylostra_direfin_1
horde_infighting	wh2_dlc11_cst_cha_damned_paladin_0
horde_infighting	wh2_dlc11_cst_cha_damned_paladin_1
horde_infighting	wh2_dlc11_cst_cha_gunnery_wight_0
horde_infighting	wh2_dlc11_cst_cha_gunnery_wight_1
horde_infighting	wh2_dlc11_cst_cha_luthor_harkon_0
horde_infighting	wh2_dlc11_cst_cha_luthor_harkon_1
horde_infighting	wh2_dlc11_cst_cha_mourngul_haunter
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
horde_infighting	wh2_dlc11_cst_inf_count_noctilus_0
horde_infighting	wh2_dlc11_cst_inf_count_noctilus_1
horde_infighting	wh2_dlc11_cst_inf_deck_gunners_0
horde_infighting	wh2_dlc11_cst_inf_deck_gunners_ror_0
horde_infighting	wh2_dlc11_cst_inf_depth_guard_0
horde_infighting	wh2_dlc11_cst_inf_depth_guard_1
horde_infighting	wh2_dlc11_cst_inf_depth_guard_ror_0
horde_infighting	wh2_dlc11_cst_inf_sartosa_free_company_0
horde_infighting	wh2_dlc11_cst_inf_sartosa_militia_0
horde_infighting	wh2_dlc11_cst_inf_syreens
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_1
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_necrofex_summoned_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_summoned_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_2
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_3
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0
horde_infighting	wh2_dlc11_cst_mon_animated_hulks_0
horde_infighting	wh2_dlc11_cst_mon_bloated_corpse_0
horde_infighting	wh2_dlc11_cst_mon_fell_bats
horde_infighting	wh2_dlc11_cst_mon_mournguls_0
horde_infighting	wh2_dlc11_cst_mon_mournguls_ror_0
horde_infighting	wh2_dlc11_cst_mon_necrofex_colossus_0
horde_infighting	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
horde_infighting	wh2_dlc11_cst_mon_rotting_leviathan_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
horde_infighting	wh2_dlc11_cst_mon_scurvy_dogs
horde_infighting	wh2_dlc11_cst_mon_terrorgheist
horde_infighting	wh2_main_def_art_reaper_bolt_thrower
horde_infighting	wh2_main_def_cav_cold_one_chariot
horde_infighting	wh2_main_def_cav_cold_one_knights_0
horde_infighting	wh2_main_def_cav_cold_one_knights_1
horde_infighting	wh2_main_def_cav_dark_riders_0
horde_infighting	wh2_main_def_cav_dark_riders_1
horde_infighting	wh2_main_def_cav_dark_riders_2
horde_infighting	wh2_main_def_cha_death_hag_0
horde_infighting	wh2_main_def_cha_death_hag_1
horde_infighting	wh2_main_def_cha_dreadlord_0
horde_infighting	wh2_main_def_cha_dreadlord_0_black_ark
horde_infighting	wh2_main_def_cha_dreadlord_1
horde_infighting	wh2_main_def_cha_dreadlord_2
horde_infighting	wh2_main_def_cha_dreadlord_4
horde_infighting	wh2_main_def_cha_dreadlord_5
horde_infighting	wh2_main_def_cha_dreadlord_female_0
horde_infighting	wh2_main_def_cha_dreadlord_female_1
horde_infighting	wh2_main_def_cha_dreadlord_female_2
horde_infighting	wh2_main_def_cha_dreadlord_female_4
horde_infighting	wh2_main_def_cha_dreadlord_female_5
horde_infighting	wh2_main_def_cha_khainite_assassin_0
horde_infighting	wh2_main_def_cha_malekith_0
horde_infighting	wh2_main_def_cha_malekith_1
horde_infighting	wh2_main_def_cha_malekith_2
horde_infighting	wh2_main_def_cha_malekith_3
horde_infighting	wh2_main_def_cha_morathi_0
horde_infighting	wh2_main_def_cha_morathi_1
horde_infighting	wh2_main_def_cha_sorceress_dark_0
horde_infighting	wh2_main_def_cha_sorceress_dark_1
horde_infighting	wh2_main_def_cha_sorceress_dark_2
horde_infighting	wh2_main_def_cha_sorceress_dark_3
horde_infighting	wh2_main_def_cha_sorceress_fire_0
horde_infighting	wh2_main_def_cha_sorceress_fire_1
horde_infighting	wh2_main_def_cha_sorceress_fire_2
horde_infighting	wh2_main_def_cha_sorceress_fire_3
horde_infighting	wh2_main_def_cha_sorceress_shadow_0
horde_infighting	wh2_main_def_cha_sorceress_shadow_1
horde_infighting	wh2_main_def_cha_sorceress_shadow_2
horde_infighting	wh2_main_def_cha_sorceress_shadow_3
horde_infighting	wh2_main_def_inf_black_ark_corsairs_0
horde_infighting	wh2_main_def_inf_black_ark_corsairs_1
horde_infighting	wh2_main_def_inf_black_guard_0
horde_infighting	wh2_main_def_inf_bleakswords_0
horde_infighting	wh2_main_def_inf_darkshards_0
horde_infighting	wh2_main_def_inf_darkshards_1
horde_infighting	wh2_main_def_inf_dreadspears_0
horde_infighting	wh2_main_def_inf_har_ganeth_executioners_0
horde_infighting	wh2_main_def_inf_harpies
horde_infighting	wh2_main_def_inf_shades_0
horde_infighting	wh2_main_def_inf_shades_1
horde_infighting	wh2_main_def_inf_shades_2
horde_infighting	wh2_main_def_inf_witch_elves_0
horde_infighting	wh2_main_def_mon_black_dragon
horde_infighting	wh2_main_def_mon_war_hydra
horde_infighting	wh_dlc01_chs_cav_gorebeast_chariot
horde_infighting	wh_dlc01_chs_cha_chaos_lord_10
horde_infighting	wh_dlc01_chs_cha_chaos_lord_2
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
horde_infighting	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
horde_infighting	wh_dlc01_chs_cha_exalted_hero_10
horde_infighting	wh_dlc01_chs_cha_kholek
horde_infighting	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
horde_infighting	wh_dlc01_chs_cha_qb_lord_of_change_0
horde_infighting	wh_dlc01_chs_inf_chaos_warriors_2
horde_infighting	wh_dlc01_chs_inf_chosen_2
horde_infighting	wh_dlc01_chs_inf_forsaken_0
horde_infighting	wh_dlc01_chs_mon_dragon_ogre
horde_infighting	wh_dlc01_chs_mon_dragon_ogre_shaggoth
horde_infighting	wh_dlc01_chs_mon_trolls_1
horde_infighting	wh_dlc03_bst_cav_razorgor_chariot_0
horde_infighting	wh_dlc03_bst_cha_beastlord_0
horde_infighting	wh_dlc03_bst_cha_bray_shaman_beasts_0
horde_infighting	wh_dlc03_bst_cha_bray_shaman_beasts_1
horde_infighting	wh_dlc03_bst_cha_bray_shaman_death_0
horde_infighting	wh_dlc03_bst_cha_bray_shaman_death_1
horde_infighting	wh_dlc03_bst_cha_bray_shaman_shadows_0
horde_infighting	wh_dlc03_bst_cha_bray_shaman_shadows_1
horde_infighting	wh_dlc03_bst_cha_bray_shaman_wild_0
horde_infighting	wh_dlc03_bst_cha_bray_shaman_wild_1
horde_infighting	wh_dlc03_bst_cha_gorebull_0
horde_infighting	wh_dlc03_bst_cha_khazrak_one_eye_0
horde_infighting	wh_dlc03_bst_feral_manticore
horde_infighting	wh_dlc03_bst_inf_bestigor_herd_0
horde_infighting	wh_dlc03_bst_inf_centigors_0
horde_infighting	wh_dlc03_bst_inf_centigors_1
horde_infighting	wh_dlc03_bst_inf_centigors_2
horde_infighting	wh_dlc03_bst_inf_chaos_warhounds_0
horde_infighting	wh_dlc03_bst_inf_chaos_warhounds_1
horde_infighting	wh_dlc03_bst_inf_cygor_0
horde_infighting	wh_dlc03_bst_inf_gor_herd_0
horde_infighting	wh_dlc03_bst_inf_gor_herd_1
horde_infighting	wh_dlc03_bst_inf_minotaurs_0
horde_infighting	wh_dlc03_bst_inf_minotaurs_1
horde_infighting	wh_dlc03_bst_inf_minotaurs_2
horde_infighting	wh_dlc03_bst_inf_razorgor_herd_0
horde_infighting	wh_dlc03_bst_inf_ungor_herd_1
horde_infighting	wh_dlc03_bst_inf_ungor_raiders_0
horde_infighting	wh_dlc03_bst_inf_ungor_spearmen_0
horde_infighting	wh_dlc03_bst_inf_ungor_spearmen_1
horde_infighting	wh_dlc03_bst_mon_chaos_spawn_0
horde_infighting	wh_dlc03_bst_mon_giant_0
horde_infighting	wh_dlc05_bst_cha_morghur_0
horde_infighting	wh_dlc06_chs_feral_manticore
horde_infighting	wh_dlc06_chs_inf_aspiring_champions_0
horde_infighting	wh_main_chs_art_hellcannon
horde_infighting	wh_main_chs_cav_chaos_chariot
horde_infighting	wh_main_chs_cav_chaos_knights_0
horde_infighting	wh_main_chs_cav_chaos_knights_1
horde_infighting	wh_main_chs_cha_archaon_the_everchosen_0
horde_infighting	wh_main_chs_cha_archaon_the_everchosen_1
horde_infighting	wh_main_chs_cha_chaos_lord_0
horde_infighting	wh_main_chs_cha_chaos_lord_11
horde_infighting	wh_main_chs_cha_chaos_lord_12
horde_infighting	wh_main_chs_cha_chaos_sorcerer_death_0
horde_infighting	wh_main_chs_cha_chaos_sorcerer_death_10
horde_infighting	wh_main_chs_cha_chaos_sorcerer_death_11
horde_infighting	wh_main_chs_cha_chaos_sorcerer_death_9
horde_infighting	wh_main_chs_cha_chaos_sorcerer_fire_0
horde_infighting	wh_main_chs_cha_chaos_sorcerer_fire_10
horde_infighting	wh_main_chs_cha_chaos_sorcerer_fire_11
horde_infighting	wh_main_chs_cha_chaos_sorcerer_fire_9
horde_infighting	wh_main_chs_cha_chaos_sorcerer_metal_0
horde_infighting	wh_main_chs_cha_chaos_sorcerer_metal_10
horde_infighting	wh_main_chs_cha_chaos_sorcerer_metal_11
horde_infighting	wh_main_chs_cha_chaos_sorcerer_metal_9
horde_infighting	wh_main_chs_cha_exalted_hero_0
horde_infighting	wh_main_chs_cha_exalted_hero_12
horde_infighting	wh_main_chs_cha_exalted_hero_13
horde_infighting	wh_main_chs_cha_lord_of_change_0
horde_infighting	wh_main_chs_inf_chaos_warriors_0
horde_infighting	wh_main_chs_inf_chaos_warriors_1
horde_infighting	wh_main_chs_inf_chosen_0
horde_infighting	wh_main_chs_inf_chosen_1
horde_infighting	wh_main_chs_mon_chaos_spawn
horde_infighting	wh_main_chs_mon_chaos_warhounds_0
horde_infighting	wh_main_chs_mon_chaos_warhounds_1
horde_infighting	wh_main_chs_mon_giant
horde_infighting	wh_main_chs_mon_trolls
horde_infighting	wh_pro04_bst_inf_bestigor_herd_ror_0
horde_infighting	wh_pro04_bst_inf_centigors_ror_0
horde_infighting	wh_pro04_bst_inf_cygor_ror_0
horde_infighting	wh_pro04_bst_inf_gor_herd_ror_0
horde_infighting	wh_pro04_bst_inf_minotaurs_ror_0
horde_infighting	wh_pro04_bst_inf_ungor_spearmen_ror_0
horde_infighting	wh_pro04_chs_art_hellcannon_ror_0
horde_infighting	wh_pro04_chs_cav_chaos_knights_ror_0
horde_infighting	wh_pro04_chs_inf_chaos_warriors_ror_0
horde_infighting	wh_pro04_chs_inf_forsaken_ror_0
horde_infighting	wh_pro04_chs_mon_chaos_spawn_ror_0
horde_infighting	wh_pro04_chs_mon_dragon_ogre_ror_0
mountain	wh2_dlc10_dwf_inf_giant_slayers
mountain	wh2_dlc10_nor_mon_phoenix_flamespyre_boss
mountain	wh_dlc01_chs_cav_gorebeast_chariot
mountain	wh_dlc01_chs_cha_chaos_lord_10
mountain	wh_dlc01_chs_cha_chaos_lord_2
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
mountain	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
mountain	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
mountain	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
mountain	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
mountain	wh_dlc01_chs_cha_exalted_hero_10
mountain	wh_dlc01_chs_cha_kholek
mountain	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
mountain	wh_dlc01_chs_cha_qb_lord_of_change_0
mountain	wh_dlc01_chs_inf_chaos_warriors_2
mountain	wh_dlc01_chs_inf_chosen_2
mountain	wh_dlc01_chs_inf_forsaken_0
mountain	wh_dlc01_chs_mon_dragon_ogre
mountain	wh_dlc01_chs_mon_dragon_ogre_shaggoth
mountain	wh_dlc01_chs_mon_trolls_1
mountain	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
mountain	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
mountain	wh_dlc06_dwf_art_bolt_thrower_0
mountain	wh_dlc06_dwf_art_gob_lobber_0
mountain	wh_dlc06_dwf_cha_belegar_ironhammer_0
mountain	wh_dlc06_dwf_cha_runelord_0
mountain	wh_dlc06_dwf_cha_runelord_1
mountain	wh_dlc06_dwf_inf_bugmans_rangers_0
